Job Title,Company Name,Location,Salary,Job Type,Job Description
"Junior GIS ML Engineer
- job post",IlmuOne Data,Jakarta,None,None,"Job Description:
The Junior GIS ML Engineer will assist in developing and integrating machine learning models with geographic information systems (GIS) for the analysis, visualization, and processing of spatial data. This role requires collaboration with cross-functional teams to deliver data-driven solutions, automate geospatial tasks, and provide insights from spatial datasets.

Job Requirements:
Bachelor’s degree in Geography, Computer Science, Data Science, or a related field. (Master’s degree is a plus)
1-2 years of experience with GIS software (e.g., QGIS, ArcGIS).
Basic experience in machine learning, preferably using Python and popular libraries such as Scikit-learn, TensorFlow, or PyTorch.
Experience working with geospatial data formats (e.g., shapefiles, GeoJSON, raster, vector).
Proficient in programming languages such as Python and JavaScript (experience with geospatial libraries like GDAL, Fiona, or Rasterio is a plus).
Understanding of machine learning concepts such as supervised learning, unsupervised learning, and model evaluation.
Familiarity with geospatial database management systems (PostGIS, SQL).
Experience with cloud platforms like AWS, GCP, or Azure, especially for geospatial applications, is an advantage.
Good understanding of spatial analysis, spatial statistics, and data visualization techniques.
Strong analytical and problem-solving skills.
Excellent communication skills and the ability to work in a team-oriented environment.
Basic knowledge of front-end web mapping frameworks (e.g., Leaflet, OpenLayers) is an added advantage.
Additional Preferred Qualities:
Passion for working with spatial data and applying machine learning to solve geospatial problems.
Eagerness to learn and adapt to new technologies and methodologies.
Strong attention to detail and ability to work independently with minimal supervision.
Key Responsibilities:
Assist in the design, development, and deployment of GIS-based machine learning models.
Perform geospatial data collection, cleaning, and preprocessing for analysis.
Develop custom algorithms to analyze large spatial datasets using machine learning techniques.
Collaborate with senior engineers and data scientists to improve and optimize model performance.
Integrate machine learning outputs into GIS platforms for mapping, visualization, and analysis.
Develop and maintain geospatial databases and support data integration efforts.
Contribute to the creation of tools or scripts to automate geospatial tasks using Python, R, or other relevant languages.
Prepare technical documentation and reports summarizing project findings and recommendations.
Stay up to date with advancements in GIS, machine learning, and data science technologies."
"AI Inference Engineer (Edge) (100% Remote - Indonesia)
- job post",Tether Operations Limited,Jakarta,None,None,"At Tether, we're committed to making advanced AI technologies more accessible. Thanks to its investment in AI infrastructure, starting from Northern Data, Tether is now in a prime position to tackle ambitious AI projects. Our goal is to build the next generation of AI models, leading innovation in AI, through an accessible, transparent and privacy preserving approach.
The role involves building AI solutions across the spectrum from large-scale models designed for advanced applications to smaller, highly performant models tailored for efficiency on edge devices such as mobile phones and laptops.
Our dynamic team operates entirely remotely, uniting talent from every corner of the globe. Our journey has been marked by rapid growth and efficient operations, firmly establishing us as pioneers within the industry. Join us in building AI models and solutions that not only compete with but exceed the capabilities of current leaders, driving both technological advancement and broad accessibility.

What You'll Do:
Work on deploying machine learning models to edge devices using frameworks such as TVM, MLC, and IREE (MLIR).
Collaborate closely with researchers to assist in coding, training and transitioning models from research to production environments.
Integrate AI features into existing products, enriching them with the latest advancements in machine learning.
Excellent programming skills in Python, C and C++.
Experience with platforms such as TVM, MLC, and IREE (MLIR), which facilitate the deployment of models to specific GPU architectures.
Experience in NLP, computer vision, TensorFlow, PyTorch, JAX and CUDA toolkit.
Experience with different aspects of Large Language Models (LLMs), such as fine-tuning techniques to tailor models to specific tasks and prompt engineering.
Extensive experience in training models using multi-GPU setups.
Demonstrated ability to rapidly assimilate new technologies and techniques.
A degree in Computer Science, AI, Machine Learning, or a related field, complemented by a solid track record in AI R&D."
"Sr. Engineer, MD ROA
- job post",SABIC - Saudi Basic Industries Corp.,Jakarta,None,None,"Org Unit Name: MD ROA
Location: Indonesia-Jakarta

Chemistry that Matters™
A career at SABIC provides you with an opportunity to leave a lasting positive impact to the world and yourself. From excellent health and well-being benefits to our comprehensive learning programs. We offer a wide range of benefits and offerings that recognize that our people have unique motivations and ambitions. It’s all about matching what matters to you with what matters to us. Let’s explore what matters!

As one of the world’s largest diversified chemical companies, we activate the power of human capital to address society’s future challenges. Through partnerships, we enable life-saving medical innovations and help fight world hunger. We are driving the circular economy for the benefit of communities and our planet through sustainability initiatives, such as our TRUCIRCLE™ portfolio. Our success is built upon the collective excellence of our 32,000 employees in 50+ countries. Our values – Inspire, Engage, Create, and Deliver – are the foundation of our success. To learn more about these and how we strive to Be the Impact, click here: www.sabic.com/en/careers/benefits-that-matter/career-matters/SABIC-Leadership-Way.

Our purpose is ""Chemistry that Matters"". This is what drives us to do what we do. ""Chemistry"" goes beyond applying science and technology to enhance the supply of essential materials to the world. It is how we work, to build long-lasting relationships of trust. “What Matters” is making a meaningful impact for the world – through the customers and communities we collaborate with, so that we succeed and grow together.

It is all about matching what matters to you with what matters to us. We are mindful about the importance of the team we are building and how our team members impact to our culture. We believe that good ideas come from anywhere, being inclusive to diverse perspectives is stimulating, encourages innovation and is critical to our mission. Let us explore this together!

For an overview of our work culture and benefits, click here: www.sabic.com/en/careers/benefits-that-matter.
JOB PURPOSE
Drive market development and technical support for SABIC PE/PP products in assigned region / territory and markets / segments to achieve SABIC Petrochemical's 2025 ambition and to maximize business profit (EBITDA), by developing opportunities to grow differentiated / high added-value (HAV) product sales, offering innovative and value based solutions through collaboration with external parties (including brand owners, OEM, machine manufacturers, converters, universities, research laboratories, government agencies, industry associations, etc) and internal stakeholders (businesses, sales, technology, manufacturing affiliates, product stewardship, etc), as well as providing satisfactory technical support.

JOB RESPONSIBILITIES

Market Development
Analyze assigned industries by understanding industry trends and challenges, value chain, regulatory landscape and identifying the right functional domains for further assessment
In identified functional domains, define value proposition by conducting market segmentation, understanding of functional requirements and (unmet) needs, and build strong business case
Collaborate with technology, business and other related functions to develop innovative and differentiated solutions / offerings, including new products, new applications and new customers
Identify opportunities for external collaboration (with e.g. brand owners, OEM, machine manufacturers, converters, universities, research laboratories, government agencies, industry associations, etc) for joint development
Engage with the eco-system to promote existing products, generate ideas for new solutions / offerings, identify potential joint development partners, and influence for regulations / standards favorable to SABIC
Lead innovation workshops with potential partners along the value chain to identify market trends, customer needs and opportunities for (joint) development of new solutions
Lead the development of Asia Industry Roadmap for high priority industries

Technical Support
Deliver technical seminar / training to Sales teams and external customers
Conduct market study and collect feedback on product quality and competitiors, and market intelligence in assigned region / territory
Resolve technical problems / complaints; provide evidence to support final justification / compensation to technical complaints
Facilitate the implemetation of change within the workplace
Enhance customer satisfactory by providing effective support and trouble-shooting
Handle customer complaints in timely and quality manner

JOB REQUIREMENTS
Degree in Material Science, Chemical Engineering or Chemistry or related disciplines
At least 5 years of experience in polyolefin, plastics, petrochemicals or packaging industries as Technical Marketing, R&D, Technical Support, Manufacturing, QC/QA etc.
Excellent in presentation skills
Good strategic and creative thinking
Proactive and willing to learn individual"
"AI/ML Engineer
- job post",Stockbit,Jakarta,None,None,"An AI/ML Engineer is responsible for designing, developing, and deploying machine learning or artificial intelligence solutions that solve complex problems and enhance business outcomes. This role involves leveraging AI technologies to optimize processes, improve efficiency, and drive strategic business growth. This role will work on developing advanced models, integrating them into systems, and collaborating with cross-functional teams to deliver innovative AIdriven solutions that support the organization's objectives.
Key Responsibilities:
Design, develop, and train machine learning and deep learning models
Experiment with different architectures and configurations to optimize model performance
Integrate AI models into existing systems and applications
Deploy models into production environments and ensure their proper functioning
Optimize models for performance, scalability, and cost-effectiveness
Conduct research to explore new methodologies and techniques for LLM optimization
Work closely with data engineers, business intelligence, software engineers, product managers and management
Communicate technical concepts and results to non-technical stakeholders
Collaborate to define project requirements and deliverables
Monitor the performance of the models in production and continuously improve models based on feedback and new data
Document the development process, models, and algorithms
Prepare reports and presentations on project progress and outcomes
Requirements
Bachelor’s or Master’s degree in Computer Science, Engineering, Mathematics, or a related field
Proven working experience in machine learning, deep learning, and AI model development
Hands-on experience with AI frameworks and libraries (e.g., TensorFlow, PyTorch, Keras, v, etc)
Proficiency in Python and one or more programming languages such as Java, Javascript, or GoLang is a plus
Experience with training, fine-tuning, and deploying LLMs (e.g., GPT, LLAMA, mistral)
Understanding of software development principles and practices
Strong problem-solving abilities and analytical thinking
Ability to work collaboratively in a team environment and effectively communicate technical concepts to non-technical stakeholders
Benefits
Supportive teammates
Health insurance benefits
Self development activities that support careers
Hybrid working arrangement"
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Senior Machine Learning Engineer
- job post",Avomind,Jakarta,None,Full-time,"The Company:
Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.
Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.
The Responsibilities:
Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models
The Requirements:
Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving."
"Data Scientist
- job post",Cybertrend Intrabuana,Jakarta,None,None,"Engineering Team
Join the Cybertrend’s center of data science and AI excellence and create solution with real business value side by side with us!
About the Role
We are SmartCyber, member of Cybertrend, one of the leader data science consultants in Indonesia.
At CYBERTREND, Delivery Department is one of our core capabilities in realizing solutions for clients. As DATA SCIENTIST, you will be part of the core team, in ensuring that our product and solution delivered to customers are designed and developed with highly scalable, reliable and maintainable system. Along with owning the entire life cycle of all CYBERTREND’s projects, analyse data from multiple angles, looking for trends that highlight problems or opportunities.
We are looking someone with:
A Bachelor’s Degree in Software Engineering, Computer Science, Information Systems, Mathematics, Statistics, or a similar field
At least 5 years of experience as a Data Scientist/ Machine Learning Engineer, with solid understanding of Data Science and Machine Learning fundamentals and experience taking Data Science models into production
Experience using Data Science technology, framework, tools and Algorithm (e.g., Machine learning / phyton / R / Data Mining / Statistics / K-NN / Naïve Bayes / SVM / Weka / SPSS / Sentiment Analysis / NLP)
Proven experience in understanding Business needs and formulating Data Science solutions to solve the issues
High-level experience in Data Mining
High-level experience in one or more natural language processing topics: tagging, syntactic parsing
word sense disambiguation, topic modelling; contextual text mining and application of deep learning to NLP
High-level experience working with a wide range of predictive and decision models and data mining technique, as well as tools for developing such models
Ability to communicate with business user to capture business data needs
Strong analytical thinking and problem solving
High-level written and verbal communication skills
The work you’ll do:
As part of cross-functional and work together with Sales, Presales and Product team to design and build end-to-end Data Science solutions
Work closely with business to identify issues and use data to propose solutions for effective decision making
Build algorithms and design experiments to merge, manage, interrogate and extract data to supply tailored reports to colleagues, customers or the wider organization
Use machine learning tools and statistical techniques to produce solutions to problems
Test data mining models to select the most appropriate ones for use on a project
Horizon scan to stay up to date with the latest technology, techniques and methods
Conduct research from which you’ll develop prototypes and proof of concepts
Create Technical Proposal for Project
Conduct knowledge acceleration to internal team
What Cybertrend can offer you:
The unique opportunity to work within data science and artificial intelligence solution for various industries – real world data science, AI , Data Management and Governance experiences
Investment in your personal growth and skill development (clear career paths, mentorship and coaching, learning development, etc)
Attractive compensation and benefits packages
An open-minded culture with innovative, autonomous teams
A clear set of company core values that guide everything we do: GROWTH mindset, SOLUTION oriented, INNOVATIVE achiever, COMPASSIONATE, GOTONG ROYONG and Cool & FUN
Location : Jakarta"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
