Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Engineer (E/M),PT Asahi Synchrotech Indonesia,Jakarta,Rp 6.500.000 – Rp 7.000.000 per month,Full time,"Tugas & Tanggung Jawab :
1.  Membuat gambar kerja menggunakan CAD software.
2. Membuat kalkulasi / perhitungan dasar Mechanical dan atau Electrical.
3. Memeriksa kondisi gambar kerja dengan aktual lapangan.
3. Mengetahui standarisasi mengenai utilitas bangunan (at least SNI).
4. Mempunyai minat yang tinggi terhadap rekayasa teknik.
 Kualifikasi :
kualifikasi maksimal 25 tahun
Pendidikan minimal S1 jurusan Teknik sipil, mesin, elektro/listrik
Freshgraduate dipersilahkan melamar
Pernah bekerja di perusahaan konstruksi 
Bersedia bekerja/ditempatkan di area project di seluruh indonesia",None
"HTS Software Developer (C/C++, VB)",PT NH Korindo Sekuritas Indonesia,Jakarta,Rp 13.000.000 – Rp 16.000.000 per month,Full time,"Job Overview
The HTS (Home trading System) Software Developer will be responsible for our HTS software using in business, automation, configuration management, workflow development and parametrization.
 Responsibilities:
1) Design, code, and debug applications with minimal oversight and direction
2) Incorporate user feedback to improve software design and function
3) Review product requirements, provide feedback, and contribute to project planning activities
4) Contribute to and maintain engineering documentation
5) Develop unit test and module simulation strategies for software validation
6) Participate in build and test automation and other efficiency improvement initiatives
7) Work closely with the product development team to review input from customers to help respond to their short and long-term needs
8) Analyze requirements and contribute to program management
 SKILLS/EXPERIENCE REQUIREMENTS:

1) Self-motivated, willing to learn, and interested in working in a team environment 
2) Exposure to object-oriented programming concepts and the C/C++ language is desired
3) Minimum 3 Year Experience in object-oriented software development using C/C++ languages is required
4) Experience MFC programing and WIN32 Programing with C/C++ language.
5) Experienced platform development, Git or JIRA
6) Solid verbal and written communication skills are desired 
7) Previous internship/co-op experience is a plus 
 Must be majoring in an engineering or computer science related field. 
Have an overall cumulative GPA of 3.0 (on a 4.0 scale) or higher  ",None
Java Developer,PT Mediatama Indo Teknologi,"East Jakarta, Jakarta","Rp 7,000,000 – Rp 10,000,000 per month",Full time,"Tanggung Jawab
Mengimplementasikan aplikasi berbasis Java menggunakan framework springboot.
Mengembangkan dan menguji perangkat lunak.
Debugging dan penyelesaian masalah teknis yang timbul.
Menghasilkan dokumentasi desain rinci.
Familiar dengan teknologi RDBMS (Postgresql / Oracle / SQL)
Persyaratan
Memiliki gelar D3 atau S1 di bidang ilmu komputer, teknologi informasi, atau bidang serupa lebih diutamakan.
Memiliki pengalaman mengembangkan web service menggunakan Java Spring Boot minimal 1 (satu) siklus pekerjaan.",None
BACK-END DEVELOPER,PT Skyworx Indonesia,"Central Jakarta, Jakarta",Rp 6.000.000 – Rp 9.000.000 per month,Full time,"Backend Developer Recruitment  - PT.  Skyworx Indonesia

Responsibilities: 
- Work with team to design algorithms and flowcharts
- Produce clean, efficient code based on specifications
- Integrate software components and 3rd party services.
- Verify and deploy programs and systems
- Troubleshoot, debug and upgrade existing software
- Gather and evaluate user feedback
- Recommend and execute improvements
- Create technical documentation for reference and reporting
 Requirements:
- Preferably 3-5 years proven experience as a Software Developer, Software Engineer or similar role
- Candidate must possess at least Bachelor’s Degree in any field.
- Can Operate the API Microservice
- Knowledge of coding languages (e.g. C# with technology ASP.NET/.Net Core ) and frameworks/systems (e.g. MVC)
- Experience in SQL Server, PostgreeSql or MySQL
- Accustomed to using versioning systems (e.g. GitHub,Gitlab, Bitbucket, SVN,dll)
- Familiar with system Rest API.
- Ability to learn new languages and technologies
- Experience been involved in developing bank applications is a plus
- Experience in SOA/Microservices Architecture is a plus
- Familiarity with Agile or Sprint or SCRUM development methodologies
- Have good communication skills
- Resourcefulness and troubleshooting aptitude
- Attention to detail
- have good attitude
  ",None
Senior SFDC Development Engineer,PT Sistem Elektronika Asia,Jakarta,Rp 50.000.000 – Rp 70.000.000 per month,Full time,"SEA Headhunting and Recruitment Partner is Indonesia based company. Our specialization are in HR, Legal solutions and Business plan. We are offering a comprehensive services ensuring that our client can established and/or expand their business in local and overseas market.  Currently we are assisting one of our clients to look for Senior SFDC Developer Engineer position, with the responsibilities and requirements as follow: 
 RESPONSIBILITIES:
Responsible for Salesforce system development
Responsible for technical support for Salesforce system operations and maintenance
To write and design code based on business requirements and project schedule
Responsible for solving technical difficulties in projects and conducting research on new technologies
To write technical documentation
To participate in interviews and assessments of business requirements
To complete other tasks assigned by superiors.
 REQUIREMENTS: 
Bachelor's degree or above from reputable university 
Have 5+ years of Salesforce development experience
Proficient in APEX language, well-versed in Apex Classes, Apex Trigger, Visualforce Page, Lightning Components, Lightning Page and so on, is a MUST
Proficient in Salesforce system configuration, including applications, objects, page layout, validation rules, workflow, process generator, approval process, custom labels, organizational structure, short files, permission sets, sharing rules, independent/individual sign-on, password security service policy and so on, is a MUST
Have a solid development foundation, familiar with API (REST, SOAP), SOQL, SOSL, multi-threading, distributed, collection, etc., familiar with common design patterns and development principles, is a MUST
Skilled in the use of MySQL, SQLSERVER database, familiar with Redis, MongoDB and other NOSQL databases, to master Linux common commands
Experience with One or Multiple-Org Salesforce implementation
Able to communicate with business personnel, conduct demand interviews and assessment
Excellent logical thinking ability and teamwork spirit, good at communication and expression; integrity, honesty, with the ability to analyze and solve application problems
With experience in Internet FMCG industry, digital marketing industry, CRM project is preferred.
 ",None
Software Engineer (iOS),PT Aplikasi Karya Anak Bangsa (GO-JEK Indonesia),Jakarta,None,Full time,"About the Role
In this role, you will play a key role in the growth of the transport product lines at Gojek. You will be exposed to complexities that will challenge your problem solving skills and will learn how to build and operate high throughput systems. You will be responsible for designing, developing and deploying iOS applications/SDKs for some of the most critical and technically complex offerings that Gojek has. Your ownership, drive and passion would help provide for a world-class user experience and stability of our iOS products. You will be a key part of the team and will work with some of the brightest minds in the industry across design, product and engineering in solving meaningful real-world problems impacting the lives of millions of users. 
What You Will Do
Solve technical problems and build the next generation of products for our consumers
Spike new technologies and find a viable way to improve customers experience
Improve the testability and maintainability of the code
Build reusable iOS software components for interfacing with multiple applications
Improve and stabilize IOS sdks used by number of internal and external clients
Formulate and create clear and efficient technical documentation
Write code that is clear, concise, performant, tested, and easily understood by others
Work with backend, UX teams, both within and outside the team to build robust, well-designed interfaces
What You Will Need
At Least 2 years of full-time iOS engineering experience
Experience developing, maintaining, and innovating large scale, consumer mobile application
Predictability and balance of product delivery speed and quality
In-depth knowledge of iOS app architecture and implementation including proficiency in Swift programming, Cocoa, Xcode and the iOS SDK
Strong problem solving and analytical skills
Command over the technology ecosystem and ability to learn and ramp up on the latest trends
Working experience with popular libraries for networking, async, image loading, etc
Ability to write model code for functional and non-functional requirements and help improve the code quality standard across the team
Experience and knowledge of writing testable and high-quality code
 About the team
Our Transport team is a big family of 100+ members made up of engineers and product managers spread out across Jakarta, Bangalore, Singapore, and Vietnam. We run Southeast Asia’s leading and fastest-growing ride-hailing business and oversee all things related to our riders and driver-partners' needs in daily transport and work daily to create solutions to these issues. It’s our job to ensure that our Transport services run seamlessly from the inside out.
Our team recently figured out that our existing third-party SDK for in-app live tracking of vehicles was not operating as smoothly as we had expected. So, guess what? We fixed this by building our own live tracking SDK - Navic. Right now, our team has been busy working on projects that aim to effectively grow our user base in the region (and beyond!).
We, the Transporters, know how to work hard and play hard. When we aren’t busy working, you’d probably find us playing online games like Among Us and Sketchful, or hanging out with each other. We work as a team to get our job done well, and genuinely enjoy each other's company.",None
Software Developer,"PT Indomobil Sukses Internasional, Tbk","East Jakarta, Jakarta",None,Full time,"Roles & Responsibility :
The primary function of Software Developer / Analyst position is to design, develop, and maintain business applications. The applications may be new or may be modification to existing applications.
This developer will work in a team environment to meet with business process experts to understand and document business requirements.
From these requirements the team will design and develop functional and technical specifications for custom built analytical and/or operational applications.
The team will then code, test, document, implement, and maintain the application. Training of the end users of the application may also be required.
 Requirements :
Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Engineering (Industrial), Engineering (Mechanical), Mathematics, Computer Science/Information Technology or equivalent.
At least 2 Year(s) of working experience in the related field is required for this position.
More than 2 year of experience working with VB.NET; VB script; Crystal Report, SQL Server Reporting Services (SSRS).
Strong skills in Microsoft .NET Core Concepts and Architecture; Internet Information Server (IIS); Microsoft Transaction Server(MTS); and HTML.
Having experience in web services concept (ex: REST) and JSON.
Deep knowledge of SQL and associated utilities and tools
Microsoft Operating Systems
MCAD - Microsoft Certified Application Developer preferred
Having experience MVC is a plus.",None
Java Programmer,PT Nutech Integrasi,"South Jakarta, Jakarta",None,Full time,"Candidate must possess at least a Bachelor's Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Engineering (Others) or equivalent.
At least 2-3 years of working experience as a Java programmer
Applicants must be willing to work in Anywhere.
 Technical Requirement :
Candidate must possess at least a Bachelor's Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Engineering (Others) or equivalent
At least 2-3 years of working experience as a Java programmer
Applicants must be willing to work in AnywhereObject Oriented Programming & MVC (Model View Controller), Web Service, FTP, SMTP & File Handling
Strong programming capability using Java SpringBoot is a Mandatory
Experienced in PostgreSQL and/or Oracle Database
Familiar with Microservice Architecture & Message Queue using Kafka
Familiar with Source Code Management such as Gitlab
Familiar with SonarQube
Having knowledge of Kerberos
 Job Descriptions:
Develop API web service in accordance to the requirements of the client
Compliance with the standards development at the client
Conduct software analysis, programming, testing, debugging & bug fixing
Conduct testing of the services made, both unit test & integration test
Carry out load tests based on scenarios that have been agreed with the client",None
Senior Software Engineer Backend - Merchant Experience,PT Solusi Transportasi Indonesia,Jakarta,None,Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to know the team
At Merchant Experience (Mex), we aim to make merchants happy and help their businesses succeed. We support all types of merchants, from small local shops to large international franchises. Our tools are designed for multiple businesses, including restaurants, supermarkets, fashion stores, and online sellers. If you've visited a restaurant, you may have already seen our products in action.We serve millions of diverse merchants in Southeast Asia, including cashiers, store owners, and managers. For them, stability, quality, and innovation are key to engaging customers. Our tools analyze billions of transactions each month, offering insights to help merchants improve their businesses.
Get to know the role
We are looking for experienced & passionate Engineers to join our team, you will have opportunities to work on multiple backend services and participating in merchant immersions, talking directly to the end-users, identifying their challenges and how we can help them in their work life. It is very important that our team members to identify problems, and have the right mindset and skills to solve them. You will directly report to the engineering managers. The role will be hybrid.
The Critical Tasks You Will Perform:
Design and operate your team's software systems in a secure, reliable, maintainable,, and well-tested manner.
Monitor the system post-deployment to ensure smooth operation and performance.
Maintain a good partnership with your stakeholders for projects that you are involved in.
Take an active role in your projects from product design to rollout, taking ownership of your work and always focusing on moving these projects forward.
Help the team grow and improve by mentoring new or junior members of your team or by introducing and adopting process improvements.
Qualifications
What Essential Skills You Need:
Bachelor's Degree in Computer Science, Engineering, or related field..
3 to 5 years of experience building high performing and scalable backend services. .
Experience with network protocols like HTTP, TCP/IP, and gRPC.
Proficiency in GO language, with the ability to write efficient and scalable code.
Good understanding in cloud-based technology with hands-on experience.
Hands-on experience with testing frameworks for unit testing, integration testing and E2E testing. Familiarity with CI/CD pipelines for system development and deployment.You possess solid Computer Science fundamentals in algorithms and data structures.
You have a sound understanding of system performance and scaling.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
What We Stand For At Grab
We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",None
Java Programmer - Bandung,PT Dwidasa Samsara Indonesia,"Bandung, West Java",Rp 6.000.000 – Rp 8.000.000 per month,Full time,"Specification :
Having good knowledge and skill on Java Programming
Knowledge and hands on experiences on various java and web framework (Spring boot)
Familiarity with API Development (REST, Web API, Open API)
Knowledge and hands on experiences of Microservices and Containerised Application with Kubernetes.
Familiar and Utilises various end-to-end CI/CD tools (Eclipse, Gitlab, Maven, Jenkins, Ansible)
Minimum 3 years of working experience in developing enterprise software application
Has deep understanding of design patterns
Experience with RDBMS ( PostgreSQL) and non-RDBMS databases (Redis)
Knowledge on Cloud Native application development is a plus
Knowledge of other backend programming framework (Golang, Phyton, etc.) is a plus
  Job Description
Write code in Java language to develop backend services
Conduct function's unit test
Support SIT, UAT dan Production during projects
Create technical documentation for every function developed",None
Drafter Engineer Lamongan,PT. PERSOLKELLY Recruitment Indonesia,"Lamongan, East Java",None,Full time,"PERSOLKELLY is one of the largest recruitment firms in Asia Pacific providing clients with comprehensive end-to-end workforce solutions, enabling us to leverage their connections as one of the largest recruiting firms in Asia Pacific. We are now seeking a position as a Drafter Engineering who will handle the following key responsibilities:
Job Description :
Plotting the designers' sketches or notes into the CADD (Computer Aided Design Drafting)
Adjusting the drawing as necessary per designers' instruction
Binding, filing, and maintaining drawing
Make technical drawings from sketches / note
Plot drawing using CADD
Any adjustments or changes as necessary or as designed by designers
Job Requirements :
Willing to be placed in Lamongan
Min. 1 - 3 years of working experience as Drafter in engineering
Experienced in handling technical drawing
Excellent Skill in AutoCad is mandatory
Minimum Diploma in Engineering or related
Having Skill in 2D/3D software preferred 
Familiar with Engineering Drawing
Have basic written and spoken in English
Dynamic and highly motivated personality
By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy.
Please visit www.persolkelly.co.id for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. Follow us for the latest updates and valuable insights:
LinkedIn: https://www.linkedin.com/company/persolkelly/
Instagram: https://www.instagram.com/persolkellyid/ ",None
Electrical Engineer,PT CTCI International Indonesia,"Central Jakarta, Jakarta",None,Full time,"Responsibilities:
Engineering design works include power system, lighting system, grounding system, telecommunication systems, etc.
Mostly the design works will be worked by teamwork and led by electrical leader engineer, and team member should participate engineering projects and deliver the produces on schedule.
Ensure that Project engineering designs are in line with customer needs and safety standards
Ensuring all techniques, procedures, and designs meet appropriate compliance standards
Coordinate with other Engineering Disciplines for technical data/information provisions/receiving.
Summarize data and report on test results
Examine needs on new equipment, calculate costs and help prepare budgets
 Requirements:
Bachelor's degree in Electrical Engineering, majored in Electrical Power System
minimum 3 years of experiences on electrical system design is favorable, (experiences include system calculations, one line diagram, equipment/material requisitions, construction layout drawings, etc.)
Proficient in design and calculation software (ETAP, etc.,)
Proficient in English, both written and spoken
Having good interpersonal skills, professional manner, consistent, and detail-oriented.",None
Golang Developer,PT Vanz Inovatif Teknologi,"Central Jakarta, Jakarta",Rp 8.700.000 – Rp 13.000.000 per month,Full time,"Qualifications:
At least 2 years of experience with Golang.
Diploma degree in Computer Science, Engineering, or related field.
Proven experience as a Golang Developer or Software Engineer, with a strong understanding of Go programming concepts and principles. 
Experience with building and deploying scalable, high-performance backend services and APIs using Golang. 
Solid understanding of data structures, algorithms, and computer science fundamentals. 
Proficiency in writing clean, secure, maintainable, and efficient code. 
Knowledge of microservices architecture and containerization technologies such as Docker and Kubernetes. 
Experience with version control systems, such as Git. 
Strong problem-solving skills and attention to detail. 
Having experience in bit coin, crypto industry is a plus factor.

Job Descriptions:
To cooperate with other stakeholders to design, develop, test, release and improve services
Maintain development standards, practices & principles
Build scalable and maintainable software
Analytical approach on what and how
Provides solution architect from business requirements.
Demonstrated technical documentation capability.
Passion for writing clean code with excellent readability
Good communication skill
Excellent team player and able to work individually
 ",None
Senior Engineer,PT Asia Development Engineering,"Cengkareng, Jakarta",Rp 8.000.000 – Rp 10.000.000 per month,Full time,"Qualifications :
Bachelor's degree in Mechanical / Civil engineering from reputable university
Min of 5 years of experience in relevant field
Proficient in using industry-standard software such as AutoCAD, Hand Sketch/3D Sketch Up or equivalent software for structure design and drawing
Have knowledge and understanding in CAD drawing and have good skills to explaining to the project team
Deep knowledge in the design of civil & steel structure.
Preferably specialized in Engineering EPCM - Civil/Construction/Structural.
Excellent communication and teamwork skills
Able to work on under pressure and target
Fluency in spoken and written English
Have Driving License SIM A & C
Willing to work at the project site (Site Visit)
 Job Description :
Coordinate with supervisors for drawing technical issues
Evaluate and check the final designs and drawings before submitting to supervisors or external parties
Coordinate with the project team regarding calculations and drawing requirements for the project, including Shop Drawings, Construction Drawings, Detailed Drawings and As Built Drawings
Explaining drawings to the project team and monitoring the results of shop drawing according to designs and drawings
Responsible for the implementation of the Project Management System
Provide supervision and functional guidance to other project team members as necessary
 ",None
Senior Back End Developer,PT Akseleran Keuangan Inklusif Indonesia,"Central Jakarta, Jakarta",None,Full time,"Responsibilities:
Write well designed, testable and efficient code by using best software development practices
Create and maintain software documentation
Able to communicate and coordinate with internal and external teams
Quick learner and adapts to new technology as per the requirement.

Requirements:
Bachelor’s Degree in Computer Science/ Information Technology
Minimum 2 years of professional experience
Have experiences or ability in some of: Python, Python framework (Flask, Django, etc), RDBMS (PostgreSQL, MySQL, etc), NoSQL (Redis, MongoDB, etc), Unit Test, Rest API, Version Control System (Gitlab, Github, etc), Linux OS Is a plus if you have experience or ability in: Microservices, Test Driven Development (TDD), Message Broker (Kafka, RabbitMQ, etc)
Understanding of GCP will be an added advantage",None
Sales Engineer (Industrial Automation & Robotics - F&C Industry),OMRON,"Central Jakarta, Jakarta",None,Full time,"Job Purpose:
Mainly take responsibility for sales activities and budget for the Food and Commodity (F&C) industry, follow own group strategy and execution based on a deep understanding of F&C Process, market & customers, in charge of target Industry customers and support them as main window, communicate with Distributors and implement OMRON strategy into them, reports Area and Industry real sales situation correctly and promptly.
 Key Responsibilities:
Responsible for selling OMRON products to achieve revenue/ sales targets
Understand F&C Industry Production Processes and Automation Applications related to it
Understand the wide range of OMRON Products and Solutions and be able to compose application solutions for the Client
Do an Account Management for F&C Target Customers Align to Company Strategy
Involves in the direct sales process by managing new and existing accounts of national or strategic significance
Serves as a key point of contact between the client and the organization
Informs client of new product offerings and recommends products that suit client's business needs
Coordinates the preparation of bids documents and proposals
May conduct product demonstrations
Report Area and Industry real sales situation correctly and promptly
Quick response to any requests/complaints from customers and coordinate with the section head/manager/department head related and do quick feedback to the customer
Use the phone to contact the customer and make an appointment to promote OMRON products.
Update visit report and Opportunity orders from customers to CRM

Requirements:
Bachelor’s Degree in Electrical Engineering, Mechatronics Engineering, or related fields.
1-3 years of experience in the automation industry.
1-3 years of experience in the Food and Commodity (F&C) industry with a strong understanding of production processes.
Solid knowledge of automation systems, sensors, vision systems, motion control, and robotics.
Existing network of F&C OEM customers.
Strong negotiation and presentation skills.
Proficient in Microsoft Office 365 and other relevant software.
Excellent communication and interpersonal skills.
Strong planning and organizational abilities.
Ability to build trusting relationships and take initiative.
Fluent in English; proficiency in an additional foreign language is a plus.
Possess a valid Class A driver’s license (required for travel within the Greater Jakarta area).
Willingness to travel across Indonesia and internationally, if necessary.",None
Service Engineer (Aesthetic Device) - Jakarta - WFO,PT. PERSOLKELLY Recruitment Indonesia,Jakarta,Rp 6.000.000 – Rp 8.000.000 per month,Full time,"Requirements
Diploma or Bachelor's degree in Electrical Engineering, Biomedical Engineering, Mechanical Engineering, or a related technical field.
3+ years of experience in field service engineering, preferably with medical devices or aesthetic equipment.
Strong understanding of electrical, electronic, and mechanical systems.
Proven troubleshooting and problem-solving skills in technical environments.
Excellent customer service skills, with the ability to communicate technical concepts clearly to non-technical users.
Proficiency with diagnostic tools, hand tools, and software used for equipment diagnostics and repair.
Fluency in Bahasa Indonesia and English is required.
Based in Jakarta, Indonesia, and willing to work with high mobility
 Responsibilities
Perform installation, setup, and calibration of medical aesthetic equipment at customer sites, ensuring devices are operating according to specifications.
Provide initial training to customers on proper equipment usage and safety protocols.
Conduct scheduled preventive maintenance and inspections to ensure equipment is in optimal working condition.
Diagnose and troubleshoot technical issues reported by clients and perform necessary repairs or replacements of components.
Provide on-site and remote technical support for customers experiencing equipment malfunctions.
Respond to customer service requests promptly, ensuring minimal downtime for clients.
Maintain strong relationships with customers by providing excellent support and technical advice on equipment performance.
Educate customers on best practices for equipment maintenance and care.
Maintain detailed records of all service activities, including installations, repairs, maintenance, and customer interactions.
Generate and submit service reports, detailing any issues, resolutions, and recommendations for future service.
Provide feedback to the product and engineering teams regarding recurring issues or potential product improvements.
Manage the inventory of spare parts and tools, ensuring adequate stock levels are maintained for service visits.
Order replacement parts as needed and coordinate with the logistics team to ensure timely deliveries.
Ensure all work is performed in compliance with company policies, industry standards, and safety regulations.
 ""By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Indonesia and its local and overseas subsidiaries and affiliates collecting, using and disclosing your personal data to prospective employers/companies based in any country for purposes of evaluating  suitability for employment, conducting reference checks, administering employment related services, complying with Government’s COVID-19 health advisories and such other purposes stated in our privacy policy. Our full privacy policy is available at www.persolkelly.co.id.  If you wish to withdraw your consent, please drop us an email to let us know. Please feel free to contact us if you have any queries.""",None
DevOps Engineer,PT Infinitium Solutions,"Central Jakarta, Jakarta",None,Full time,"Job Responsibility:
 This is an innovative team with no hard coded responsibilities, at times we will be heavily engineering focused and other times we will be diving into administration and configuration of tools or researching and prototyping depending on the problem we will pick to solve.
As a DevOps engineer in the Digital transformation team, will working on building and manage end to end enterprise DevOps solutions, integrations, prototypes and research.
As a DevOps engineers with an innovative and problem-solving mindset.

Requirements:
 Diploma and higher
Minimum 2 years in a software development environment, using any programming language.
Must be passionate to solve complex and dynamic problems, finding possibilities instead of showstoppers.
Candidates who have more than 5 years of working experience will be considered as a Senior
Must be familiar with contemporary technologies and practices.
Experience with CI/CD pipelines and tools like (Jenkins, Bamboo, CircleCI)
Experience using Agile collaboration tools (JIRA, Confluence.)
Generally experienced with Software development methodologies using any platforms/programming languages.
Exposure with Cloud technologies (AWS, Azure) will be nice to have but not mandatory.
Understanding of fundamental design principles behind building a scalable application will be nice to have but not a strict requirement.
Interest in Machine Learning & MLOps would be an added advantage.
Spoken English (Must Be)
Location work at Central Jarta Nearby Sudirman station
 ",None
System Engineer (Network),PT Nusantara Compnet Integrator,"West Jakarta, Jakarta",None,Full time,"Job Descriptions :
Candidate will be part of Project Implementation Team as a PIC or Team Member
Asessment Customer existing Condition for Project Implementation
Prepare and Create MOP or LLD or Design Document before Implementation
Installation, Integration or Migration based on Design Document
Troubleshooting and Reporting for network Issues
Create Technical Closing Document
Coordination with Internal Team or Customer for Project Implementation
 Requirements :
Minimum Bachelor Degree (S1) in Informatics Engineering, Telecommunication Engineering, Computer Science, Electrical Engineering, or related Engineering discipline
Minimum 1 year experience as a Network Engineer or in related field
Minimum Having a Valid CCNP Service Provider/CCNP Enterprise (Concentration Certificate on ENARSI)/ ACMP/ ACSP
Experience and understanding about Software Define (ACI, SD-WAN, SD-Access) will be prioritized
Experience with troubleshooting, network diagnostic, monitoring and analysis tools
Having knowledge and familiarity with Cisco Products (ASR9K & ASR900 Families, NCS , Nexus, ISR, Catalyst)
Have a Strong knowledge and conceptual in Networking",None
C# Middle Software Developer,PT Fata Organa Solusi,"South Tangerang, Banten",Rp 10.000.000 – Rp 15.000.000 per month,Full time,"Company Description
Fata Organa is an exclusive partner of Empath, a subdivision within CAC New Business Development Division, specializing in AI technology such as Emotional Speech AI, acoustic-based modeling, LLM, and Image recognition. Located in Tangerang, Fata Organa offers a unique opportunity to work with cutting-edge AI implementations.
 Role Description
This is a full-time hybrid role for C# Middle Software Developer at Fata Organa to help design, build, and maintain software applications. The ideal candidate will have solid experience with C#, .NET, and related technologies and a passion for creating high-quality, scalable solutions.
 Qualifications & experience
Minimum 3 years of development experience
Preferable if you are top graduate or are from top universities in Indonesia or abroad
Experience working with C# in the context of Azure, AWS and GCP Experience in working with TypeScript and React Framework Experience with CI/CD Advantageous if able to deploy to bare metal machine and can organize server management (assisted by Maintenance team)
Fluent in English, Advantageous if having ability to speak business-level Japanese (better than N2)
Experience in doing Architectural design, Database Design Analysis and Optimization
Practicing clean code Advantageous if can do clean code and best coding standard
 Tasks & responsibilities
Design, develop, test, and deploy high-quality software solutions.
Write clean, maintainable, and efficient code following best practices and coding standards.
Design system architecture and software components for new projects.
Implement robust and scalable software architectures.
Lead and mentor junior and mid-level software engineers Conduct code reviews and provide constructive feedback
Assist in project planning and estimation.
Break down complex tasks and delegate responsibilities effectively.
Help project manager communicate and deal with technical issues from stakeholders (Project owner and end users), including troubleshooting and resolving complex technical issues.
Assist QA team to develop and maintain unit tests, integration tests, and end-to-end tests.
Create and maintain technical documentation
 Benefits
Tax and BPJS + BPJSTK fully paid by company, including full BPJSTK Coverage (4 items)
Yearly bonus based on performance (up to 2x)",None
IT SUPPORT / POST SALES ENGINEER,PT Gamma Persada Sinergi,"North Jakarta, Jakarta",None,Full time,"IT SUPPORT / POST SALES ENGINEER
Kualifikasi :
Usia Max. 28 Tahun 
Min. D3 Teknik Komputer 
Background pendidikan jurusan Komputer.
Memiliki kemampuan Bahasa Inggris yang baik.
Memiliki kendaraan pribadi minimal motor dan dilengkapi SIM C
Memiliki pengalaman minimal 1 tahun sebagai IT Support. 
Memiliki pengetahuan teknis instalasi dan troubleshoot Perangkat IT (Network,Data Center & CCTV).
 Tugas & Tanggung Jawab
Melakukan Quality Control seluruh perangkat project
Melakukan instalasi software maupun hardware seluruh perangkat project
Melakukan implementasi pemasangan software maupun hardware
perangkat project baik di dalam kota maupun di luar kota
Bekerja sama dengan tim sales untuk membuat timeline implementasi project
Mengelola beberapa proyek secara bersamaan
Troubleshooting hardware dan software
Melakukan pelatihan hardware dan software terhadap end User
Reporting dan dokumentasi teknis terkait perangkat project",None
Fullstack Engineer,PT Bimasakti Multi Sinergi,"Sidoarjo, East Java",Rp 4.000.000 – Rp 5.500.000 per month,Full time,"Responsibilities :
Developing front end & Back End Application
Maintain existing application
Optimize/monitoring existing application
 Qualifications :
Bachelor degree in information technology
minimum having 2 years experience in related field 
Good Knowledge of PHP / Laravel
Good Knowledge of Node Js / React JS
Good Knowledge of database, programmer level (MySQL/PostgreSQL)
Have a solid understanding of software development life cycle (SDLC)
Understands industry best practices and has experience with multiple coding languages",None
