Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Android Developer (Mobile Training System),PT NH Korindo Sekuritas Indonesia,Jakarta,Rp 11.000.000 – Rp 13.000.000 per month,Full time,"Job Overview:
The Android developer will be responsible for MTS (Mobile Training System) development. 
(Screen and Native)
 Responsibilities:
1) Design, code, and debug applications with minimal oversight and direction
2) Incorporate user feedback to improve software design and function
3) Review product requirements, provide feedback, and contribute to project planning activities
4) Contribute to and maintain engineering documentation
5) Develop unit test and module simulation strategies for software validation
6) Participate in build and test automation and other efficiency improvement initiatives
7) Work closely with the product development team to review input from customers to help respond to their short and long-term needs
8) Analyze requirements and contribute to program management
 SKILLS/EXPERIENCE REQUIREMENTS:

1) Bachelor’s Degree in Computer Science, Electrical Engineering, or Computer Engineering
2) less than 3 years of experience as a mobile app developer for Android
3) Familiar with Java and Kotlin programming languages
4) Familiar with Android SDK, good object-oriented programming experience, able to develop Android App independently
5) Self-starter who can get things done with minimal direction
6) Committed to producing high quality, performant, and well-designed software
7) Committed to maintaining a strong set of software engineering skills
8) Experienced platform development, Git or JIRA
9) Basic communication skills, both verbal and written (English)",None
iOS Developer,Serial Microelectronics Pte Ltd,Jakarta,None,Full time,"We are seeking a talented and experienced iOS Developer to join our team and contribute to the development of cutting-edge mobile applications.
Responsibilities:
Design, develop, test, and maintain high-quality iOS applications.
Collaborate with project managers, developers, and other stakeholders to create exceptional user experiences.
Stay up-to-date with the latest iOS technologies, frameworks, and best practices.
Optimize application performance and ensure compatibility across different iOS devices.
Write clean, well-structured, and maintainable code.
Troubleshoot and resolve technical issues.
Contribute to the development of technical documentation.
Thrive in a fast-paced environment
Work from home
Requirements:
Proven experience as an iOS Developer.
Strong proficiency in Swift and Objective-C.
Solid understanding of iOS development frameworks
Experience with RESTful APIs and JSON.
Familiarity with version control systems (e.g., Git).
Excellent problem-solving and debugging skills.
Ability to work independently and as part of a team.
Passion for staying updated on the latest mobile technologies.
Experience with Android development and cross-platform frameworks is a BONUS.
Interested candidates are invited to submit their resumes and expected salary
We regret that only shortlisted candidates will be notified.",None
Senior Fullstack Web and Mobile Developer,PT Edubuild Pratama Indonesia,"Central Jakarta, Jakarta",None,Full time,"What will you do?
Lead the design, development, and maintenance of web and mobile applications using PHP Laravel and Flutter.
Provide technical leadership, mentorship, and guidance to a team of developers, ensuring adherence to best practices and coding standards.
Collaborate with cross-functional teams, including designers, product managers, and QA engineers, to define project requirements and deliverables.
Conduct code reviews to ensure code quality, performance, and scalability.
Stay updated with the latest industry trends, technologies, and best practices in web and mobile development.
Proactively identify and address technical debt, performance bottlenecks, and scalability issues.
Work closely with DevOps teams to optimize deployment processes and infrastructure.
 Requirements:
Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).
Minimum of 5 years of professional experience in software development.
Proficiency in PHP Laravel with a strong understanding of its core principles and ecosystem.
Experience with Flutter or other cross-platform mobile development frameworks is a plus.
Proven experience in leading development teams, mentoring junior developers, and fostering a collaborative team environment.
Solid understanding of web technologies, including HTML5, CSS3, JavaScript and RESTful APIs.
Good understanding on async request handling, partial page update, AJAX
Experience with 3rd party libraries, APIs (JSON,XML, Restful).
Adequate knowledge of relational database systems (Postgres or MySQL)
Object Oriented Programming and web application development skill
Understanding in implementing automated testing(unit/function and integration testing)
Strong familiarity with Linux (uBuntu, CentOS, Etc..) and you feel very comfortable using the command line
Strong understanding of software design patterns, data structures, and algorithms.
Excellent communication and interpersonal skills, with the ability to effectively collaborate with cross-functional teams. 
Strong problem-solving skills and the ability to thrive in a fast-paced, dynamic environment.
Fluent in English",None
Android Developer,PT. Fore Kopi Indonesia,"Central Jakarta, Jakarta",None,Full time,"Responsibilities
Develop, maintain and improving existing Android codebase
Collaborate with team members in developing new features
Find and address performance & security issues
Participate in system design and code reviews
Explore new technology
Qualification
Bachelor of Computer Science/Information System or significant equivalent experience.
Minimum 1 years working experience in Android development 
Experience working with kotlin programming language
Experience working with version control system and git workflow
Solid understanding of the full mobile development life cycle
Excellent problem solving, analytical & logical thinking
Excellent soft skill including communication, interpersonal, and time management
Experience on developing e-commerce app is a plus
Able to work and actively contribute in a team environment
Have a good attitude",None
Programmer aplikasi PHP & Android,Private Advertiser,Jakarta,None,Full time,"Kami adalah sebuah perusahaan nasional yang bergerak di bidang teknologi informasi dan layanan pendukung perbankan. Kami bekerja sama dengan berbagai bank di Indonesia untuk menyediakan layanan pengelolaan mesin EDC, layanan nasabah, dan berbagai layanan perbankan lainnya. Kami memiliki relasi yang baik dengan berbagai bank di Indonesia, menunjukkan kepercayaan dan reputasi yang baik di industri perbankan. Kami terus mengembangkan produk dan layanannya, menunjukkan semangat inovasi dan adaptasi terhadap perkembangan teknologi.
Tanggung Jawab Utama:
Mengembangkan dan memelihara aplikasi menggunakan PHP, HTML, CSS, JavaScript
Mengembangkan dan memelihara aplikasi android menggunakan Java, Dart (Flutter), C++
Berkolaborasi dengan tim desain dan pengembangan untuk menghasilkan solusi yang efisien dan kreatif.
Memastikan kode berkualitas efisend, aman, dan terdokumentasi dengan baik.
Mencari dan memperbaiki bug serta meningkatkan kinerja aplikasi.
Pengalaman dalam pengembangan web dengan PHP framework (Laravel, CodeIgniter).
Pemahaman tentang basis data (MySQL, PostgreSQL) dan integrasi API.
Kreatif, berpikiran analitis, dan mampu bekerja dalam tim.",None
FlutterFlow Developer,Hosting Castle Limited,Jakarta,"Rp 5,500,000 – Rp 8,000,000 per month",Full time,"UX Designer & Flutterflow Developer
Job highlights Qualifications
We have the requirements to build a mobile app in English (iOS and android) using Flutterflow for a service marketplace where clients can request quotations for required services, accept offers, manage the service and deliver progress through the App
In the current phase, we are looking for experienced UX designer and flutterflow developer to work on the MVP release for the project
UX design using Figma
Flutterflow
Firebase
Sopabase
Payment gateway integration
Job description
Three freelancers needed for our project ( UX designer & Mobile App developer).
We have the requirements to build a mobile app in Arabic English (iOS and android) using Flutterflow for a service marketplace where clients can request quotations for required services, accept offers, manage the service and deliver progress through the App.
In the current phase, we are looking for experienced UX designer and flutterflow developer to work on the MVP release for the project.
Skills required:
- UX design using Figma.
- Flutterflow
- Firebase
- supabase
- Payment gateway integration",None
Mobile App Developer (Mid-Senior Level),Busana Apparel Group,"South Jakarta, Jakarta",None,Full time,"Busana Apparel Group is one of the largest Garment Manufacturing company in Indonesia. We own several companies/factories in Indonesia and serve many popular brands worldwide.
 We are currently sourcing Mobile App Developers to join our Company.
Job Description:
Develop/Setup mobile software framework/platform with target implementation of all Busana Apparel's Business Units.
Develop mobile applications using Java/Kotlin/Swift/React Native to support business requirements serving all Business Units
Design/Develop integration with various third-party solutions either SaaS or on-premise installation.
Maintain software application lifecycle.
 Job Requirements:
D3 from related majors.
Have a minimum of 5 years of experience as a Mobile Application Developer using Java/Kotlin/Swift.
Have experiences to build and maintain Android application ecosystems, experienced in the iOS environment is also a big plus.
Have sufficient experiences using REST API.
Experienced using React Native is a plus.
Strong knowledge in OOP.
Willing to work onsite.
Intermediate English skills.
 ",None
Mobile Developer,PT Mitra Informatika,"Surabaya, East Java",Rp 4.300.000 – Rp 6.000.000 per month,Full time,"Job Description
Maintaining company's mobile code
Upgrade source code to keep up with current modern APIs based on OS release
Perform application testing
Modify & enhance current application to adapt to business requirement
Qualification
Having deep understanding of OOP
Knowledgeable in Android Studio/Xcode
Knowledgeable in Java/Kotlin/Swift/Flutter
Able to implement Service and Push
Able to implement Custom View
Knowledgeable in Basic Database knowledge (RDBMS & SQL)
Responsible, honest, communicative, & having integrity
Able to work independently & in a group
Open to all degrees of education, as long as having knowledge/experence minimum 1 year in the related field
Benefits

• Join very attractive and unique team that represent quality of generation
• Healthy and cozy working environment
• Handle big customer, big real problems
• Free lunch
• Working tools (Laptop, etc.)
• Fun and humble company culture without any politics",None
Programmer,Creazy studio,"Medan, North Sumatra",None,Contract/Temp,"Kami Mencari Programmer IT dari Kota Medan bisa berbahasa hokkian yang akan di tempatkan di Serpong, Tanggerang Selatan, Jakarta.
Spesifikasi :
Menguasai salah satu skill bahasa pemrograman diantanya : C, Java Script ,
PHP, Phyton, Visual Basic, UI UX design, web developer, mobile developer
 Persyaratan :
Minimal Lulusan S1 Teknik informatika / Sistem informasi 
Fresh Graduate di terima
Bersedia ditempatkan di Gading serpong
Motivasi belajar dan berkerja yang tinggi

Fasilitas :
Gaji pokok bulanan, tiket keberangkatan, tempat tinggal, peralatan kerja, cuti / libur
Operasional :
Senin - jumat (Fullday), Sabtu (Halfday), minggu & tanggal merah libur

DISCLAIMER : perusahaan bukan berbau judol / hal illegal
 ",None
Programmer Supervisor,RIA BUSANA GROUP,"Cibinong, West Java",None,Full time,"Tanggung Jawab:
Menganalisis kebutuhan sistem aplikasi perusahaan.
Membuat Aplikasi Desktop/Web/Android.
Membuat flowchart / Business Process system sesuai kebutuhan
Membuat dokumentasi project + user guide
Familiar dengan windows dan linux

Persyaratan:
Minimal pengalaman 2 tahun sebagai Programmer.
Pendidikan minimal D3, S1 jurusan Ilmu Komputer atau Teknik Informatika
Usia maksimum 38 tahun
Bahasa yang harus dimiliki: Bahasa Indonesia, English.
Menguasai PHP, framework codeigniter
Menguasai Database PostgreSQL, MySQL, SQL Server
Menguasai Android Development
Menguasai C# & .NET
Mengeuasai konfigurasi dan tunning web server apache
Terbiasa dengan linux environment
Terbiasa develop dengan GIT
Bersedia ditempatkan di Cibinong, Kab. Bogor.",None
Mobile Developer ( Dart ),PT Karya Solusi Prima Sejahtera,"Yogyakarta, Yogyakarta Special Region",None,Contract/Temp,"KUALIFIKASI :
 Lulusan D3/S1 Teknik Informatika, Sistem Informasi, Ilmu Komputer
Memiliki pengetahuan tentang Software Development Life Cycle
Menguasai bahasa pemrograman Dart
Memiliki pengalaman menggunakan framework Flutter
Memiliki kemampuan dalam mengintegrasikan Aplikasi Mobile dengan API
Memiliki pengetahun terkait UI/UX dan mengintegrasikan antarmuka pengguna yang
responsive
Familiar menggunakan source code versioning Git
Familiar menggunakan Firebase 
Bersedia dengan sistem kerja WFO
 Deskripsi Pekerjaan:
1. Merancang, mengembangkan, dan memelihara aplikasi mobile menggunakan Flutter
2. Menerapkan desain antarmuka pengguna (UI) yang menarik dan responsif menggunakan widget
dan komponen Flutter
3. Memastikan kinerja aplikasi yang optimal dengan mengoptimalkan penggunaan sumber daya
dan mempercepat waktu muat
4. Mengintegrasikan aplikasi Flutter dengan layanan backend, termasuk penyimpanan data,
otentikasi pengguna, dan API
5. Melakukan pengujian fungsional dan pengujian unit untuk memastikan kualitas dan keandalan
kode
6. Menangani debugging untuk mengidentifikasi dan memperbaiki masalah yang muncul selama
pengembangan
7. Mengoptimalkan kinerja aplikasi dengan memperbaiki masalah kecepatan, responsivitas, dan
penggunaan memori
8. Memastikan aplikasi dapat berjalan secara mulus di berbagai perangkat dan resolusi layar
9. Tetap mengikuti perkembangan terbaru dalam Flutter dan teknologi terkait pengembangan
aplikasi mobile
10. Melakukan eksplorasi dan pembelajaran aktif untuk meningkatkan keterampilan dan keahlian
dalam pengembangan aplikasi mobile 
  ",None
Flutter Developer,PT Digitalinstincts Teknologi,"Kelapa Gading, Jakarta",Rp 7.000.000 – Rp 10.000.000 per month,Full time,"About us
PT Digitalinstincts Teknologi, focuses toward Business Web and Mobile Application, Fleet Management Software, GPS based application extensions and telemetry application development. Our team is young, agile, talented and self-driven in a well-coordinated team work with years of experience and strategic project management team. We mainly focused our development team towards cloud applications but our team is no amateurs with other platform such as desktop or embedded devices.
Qualifications & experience
Memahami konsep object oriented programming (OOP) & dependency injection (DI) pada Flutter/Dart
Memahami konsep TDD (Test-driven development), DDD(domain driven design) / Clean architecture
Dapat membuat Unit Testing
Menguasai konsep MVVM (Model-view-view model) architecture & bloc pattern
Menguasai State Management seperti Flutterbloc, provider, getx, dsb
Menguasai firebase, sqlLite, googlemap & library standar lainnya
Dapat mengintegrasikan API internal maupun pihak ke-3
Sudah pernah mempublish aplikasi di Appstore maupun Googleplay
Terbiasa menggunakan GIT, CodeMagic (CI/CD) & MacOS
Tasks & responsibilities
Membangun & merancang aplikasi mobile IOS & Android dengan Flutter
Dapat mengaplikasikan UI/UX desain ke Flutter
Maintenance system atau aplikasi yang sudah ada
Testing, Troubleshooting & bug fixing
Melakukan Analisa permintaan dari client
Membantu membuat laporan dokumentasi aplikasi",None
Mobile Developer,PT Intersolusi Teknologi Asia,"Bandung, West Java","Rp 5,000,000 – Rp 7,500,000 per month",Full time,"Responsibilities:
Design and build applications for mobile platform.
Ensure the performance, quality, and responsiveness of applications.
Collaborate with a team to define, design, and ship new features.
Identify and correct bottlenecks and fix bugs.
Help maintain code quality, organization, and automatization.
Write clean, stable, documented and tested code.

Requirements:
Candidate at least a Vocational / Diploma / Bachelor's Degree, Engineering (Computer), Computer Science/Information Technology or any related fields
At least 1 year experience in Mobile Development
Fresh Graduates are welcome to apply
Proficiency in Android (Java / Kotlin)
Having experience in Hybrid Mobile Development (React Native / Flutter / Xamarin) is preferred
Having experience in iOS Development is a plus
Familiar with third party libraries is a plus
Strong knowledge in design pattern
Experienced in Object-Oriented Programming
Familiar with versioning tools (such as Git, Mercurial or SVN)",None
Android Engineer II - Transport Demand,PT Trinusa Travelindo,Jakarta,None,Full time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
    Job Description
We are looking for a passionate and motivated Android Engineer to join our Transport Mobile Engineering team. As an Android Engineer, you will work closely with other engineers and designers to build and improve features in our Android app. This role offers an excellent opportunity to grow your skills in Android development, problem-solving, and collaborate with cross-functional teams to deliver top-tier mobile experiences to our users.
Key Responsibilities
Assist in developing, testing, and maintaining Android applications.
Write clean, maintainable, and scalable code that follows best practices.
Collaborate with senior engineers, designers, and product teams to implement new features and enhance existing ones.
Participate in code reviews and contribute to continuous improvement of the development process.
Help identify and troubleshoot issues, ensuring optimal performance and user experience.
Stay updated with the latest Android technologies, trends, and best practices.
  Requirements
Requirements
Bachelor’s or Master’s degree in Computer Science, Engineering, or a related field, or equivalent experience.
5+ years of professional experience in Android app development.
Proficient in Kotlin and Java, with in-depth knowledge of Android SDK.
Strong experience with Android architecture patterns like MVVM, MVP, or MVI.
Extensive experience working with RESTful APIs, third-party libraries, and services.
Strong understanding of Android Jetpack components, including ViewModel, LiveData, and Room.
Familiarity with asynchronous programming using Coroutines or RxJava.
Experience with version control systems like Git and CI/CD tools.
Proven ability to design, optimize, and scale Android applications.
Strong problem-solving skills, with a focus on performance optimization and app security.
Experience with automated testing frameworks (e.g., JUnit, Espresso).
Nice-to-Have
Experience leading or mentoring a mobile development team.
Knowledge of Google Play Store app distribution and release management.
Exposure to multi-platform development tools (e.g., Kotlin Multiplatform).
Contributions to open-source Android projects or a strong portfolio of personal projects.
  If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",None
