Job Title,Company Name,Location,Salary,Job Type,Job Description
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"PHP Programmer
- job post",ALPHA PHILINDO SOLUTION INC.,Jakarta,"Rp. 10,000,000 - Rp. 12,000,000 a month",Full-time,"JOB REQUIREMENTS:
Bachelor's/College Degree in Computer Science/Information Technology or equivalent
Required language(s): Bahasa Indonesia, English 2+ years of experience in production-grade web and mobile app development
Fully understand PHP, especially Laravel and Codeigniter Framework
Able to work in a fast-paced environment with attention to detail and problem-solving skillsAt least 2 years of working experience as PHP Developer
Able to be Standby 24 hrs./Can contact anytime.
JOB DESCRIPTION:
Proven experience building multi-tier web applications
Experienced in any Framework (eg: PHP, Laravel, Symfony or Slim) is an essential
Develop new applications and maintain existing applications for extended web properties
Experience with complex SQL queries (MySQL/PostgreSQL) and noSQL (mongoDB), and database design is a plus
Experience building and consuming REST APIs for both mobile and web consumption
Have experience with Git and Github
Familiar with SASS/LESS, Hybrid App, Socket.io, and any kind of third party tools/platforms is a plus
Knowledge of other technologies such as Golang, Python, is a plus
Experience in Amazon Web Services (EC2, S3, CloudFront) is an added advantage
Knowledge in MVC web application architecture is an added advantage
At least 2 years of working experience in the related field is required for this position
Preferably 2-4 years of experienced employee specialized in IT/Computer Software or equivalent
Able to work in a fast-paced environment with attention to detail and problem-solving skills
Must be willing to relocate abroad.
Willing to work Outside indonesia.
Job Type: Full-time"
"Application Developer
- job post",Pro-int Dinamika,Jakarta,None,None,"Job Description:
Develops web application using .NET and C# Programming
Ensure software quality by performing throughout client requirements
Perform code reviews, debugs, troubleshoots and enhances existing and/or developed software
Collaborate to assess, analyze, select and adapt to best practices in software development
Write well-designed, testable, efficient, clean code on the front-end and back-end by using best software development practices

Job Requirement:
Candidate must be possess minimum Bachelor Degree in Computer Science / Software Engineer (GPA = 3.00)
Having knowledge about programming language C#/ asp.NET/ Javascript/ Javascript Framework (ReactJs, AngularJs) will be preferable
Having knowledge about SQL databases (e.g. SQL Server, PostgreSQL, MySQL)
Friendly, discipline, team player and tough personality
Willing to learn
Fresh Graduate welcome to apply

Required Skill(s):
Data structures, algorithms and object-oriented design
Self-improvement and fast learner
Give attention to detail
Logic and analytical thinking
Strong problem solving as well as verbal and written communication skills
Passionate in working with big data and building scalable system
Strong team player"
"Backend Engineer
- job post",IlmuOne Data,Jakarta,None,None,"Job Description:
We are seeking a skilled and experienced backend engineer to join our dynamic team. As a backend engineer, you will be responsible for designing, developing, and maintaining the server-side logic and infrastructure of our software applications. You will collaborate closely with frontend developers, product managers, and other stakeholders to deliver robust and scalable solutions that meet the needs of our users.

Responsibilities:
Design, develop, and maintain backend services and APIs to support various frontend applications.
Write clean, efficient, and maintainable code using programming languages such as Python or Java.
Implement and optimize database schemas and queries for performance and scalability.
Collaborate with frontend developers to integrate frontend components with backend services.
Work closely with product managers to understand requirements and translate them into technical specifications.
Conduct code reviews, testing, and debugging to ensure the quality and reliability of the software.
Monitor and troubleshoot production systems to identify and resolve performance issues and bugs.
Stay updated on emerging technologies and best practices in backend development to continuously improve our systems.

Requirements:
Bachelor's degree in Computer Science, Engineering, or related field.
2-5 years of experience in backend development, with a strong understanding of server-side technologies and architectures.
Proficiency in one or more programming languages such as Python or Java.
Experience with web framework Flask.
Knowledge of relational and PostgreSQL database.
Familiarity with Azure cloud platform.
Strong problem-solving skills and attention to detail.
Excellent communication and collaboration skills."
"Software Developer
- job post",Technosoft Consulting,Indonesia,None,None,"Responsibilities:
The candidate will be part of a team that is responsible for delivering Technosoft Dealer Management System Cloud Solutions. He/she will work closely with cross-functional sales, R&D, consulting teams to understand business requirements, design technical cloud solutions and deliver services to meet customer requirements.
Requirements:
Candidate must possess at least Bachelor’s Degree from reputable university majoring Computer Science/Information Technology or equivalent
At least 2 years working experience in the IT industry in similar roles
Strong technical knowledge and experience in web-based development application using .NET based language
Proficiency in Web development experience with .NET C#, JavaScript, MS SQL (a must)
Proficiency in Web Services or Web API (a must)
Experience in the following will be given priority:

Development experience on one or more commercial enterprise applications (MS Dynamics CRM, MS Dynamics AX, Power BI, SSRS)
Knowledge in Agile SCRUM software development methodology
Familiar with unit tests
Familiar with source code repository tools (e.g. TFS, GIT)

Willing to travel locally and overseas

What’s on Offer?
Attractive salary and benefits
Customer-focused culture
Talented and collaborative co-workers who will support you and help you grow
Personal development opportunities
A great place to grow with career advancement"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Senior Fullstack Developer
- job post",Wowrack,East Java,None,None,"Default
Developing the skills of software developers. Provide complete training and coaching session for beginner and intermediate learners.
Job Descriptions
Design effective training programs and supporting documentation
Prepare educational material such as module summaries, videos, etc
Develop and implement individual training plans for the different user types
Support and mentor new employees (beginner learners) and existing employees (upskilling intermediate learners)
Conduct evaluations to identify areas of improvement
Monitor and report employee performance and response to training
Qualification
Proven experience as a software development trainer
Passion to help people learn
Understanding of effective teaching methodologies and tools
Willingness to keep abreast of new techniques in teaching
Excellent communication, presentation and public speaking skills
Organizational and time management abilities
Critical thinking and decision making
Expertize in frontend (SASS, JS, NuxtJS, React, etc) and backend (PHP, Python, Laravel, NodeJS, SQL, etc) technologies and other modern web technologies"
"Junior Web Developer
- job post","Geniebook, Pte Ltd.",East Java,None,Full-time,"Company Description

Geniebook is an online, assessment-led learning tool that provides a powerful way to sharpen your academic performance. Learning is more effective as Geniebook uses A.I to focus your time & attention on mastering areas you find challenging. We encourage better academic performance by giving you greater visibility into learning progress & rewarding it.

Job Description

Job Description
This is the perfect role for someone that loves developing a web and looking for fun challenges in startup company.
Job Responsibilities
Creation and implementation of a wide variety of Web-based products using PHP, JavaScript, MySQL and jQuery
Identify company’s user and system requirements for new website
Develop new functionalities on existing software product
Maintaining existing codebase include troubleshooting bugs
Responsible for coding and testing of customer system on the required programming languages and tools
Collaborate with mobile developers to build mobile-responsive website
Responsible for successful completion of code deliverables within projects timeline

Qualifications

The requirement :
Proficient in English
Willing to work in Surabaya
Bachelor's degree in computer science or related technology field is preferred
Has at least above 1 years experiences in the same field
Knowledge of CodeIgniter (or any PHP Framework) and jQuery
Strong attention to detail, organization and time management
Solid understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Proven familiarity with OOP and implementation of software design patterns
Knowledge of SOAP/REST and XML/JSON
Able to deliver on time
Highly productive, creative and motivate
Ability to adapt and have flexibility within a high-growth organization
Hunger for continuous learning and professional development
Ability to work in a team environment
Good interpersonal, written and verbal communication skill

Additional Information
Fun Challenge
Family-like culture
Fast growing company"
"Junior Web Developer
- job post","Geniebook, Pte Ltd.",East Java,None,Full-time,"Company Description

Geniebook is an online, assessment-led learning tool that provides a powerful way to sharpen your academic performance. Learning is more effective as Geniebook uses A.I to focus your time & attention on mastering areas you find challenging. We encourage better academic performance by giving you greater visibility into learning progress & rewarding it.

Job Description

Job Description
This is the perfect role for someone that loves developing a web and looking for fun challenges in startup company.
Job Responsibilities
Creation and implementation of a wide variety of Web-based products using PHP, JavaScript, MySQL and jQuery
Identify company’s user and system requirements for new website
Develop new functionalities on existing software product
Maintaining existing codebase include troubleshooting bugs
Responsible for coding and testing of customer system on the required programming languages and tools
Collaborate with mobile developers to build mobile-responsive website
Responsible for successful completion of code deliverables within projects timeline

Qualifications

The requirement :
Proficient in English
Willing to work in Surabaya
Bachelor's degree in computer science or related technology field is preferred
Has at least above 1 years experiences in the same field
Knowledge of CodeIgniter (or any PHP Framework) and jQuery
Strong attention to detail, organization and time management
Solid understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Proven familiarity with OOP and implementation of software design patterns
Knowledge of SOAP/REST and XML/JSON
Able to deliver on time
Highly productive, creative and motivate
Ability to adapt and have flexibility within a high-growth organization
Hunger for continuous learning and professional development
Ability to work in a team environment
Good interpersonal, written and verbal communication skill

Additional Information
Fun Challenge
Family-like culture
Fast growing company"
