Job Title,Company Name,Location,Salary,Job Type,Job Description
"Frontend Engineer
- job post",Shipper,Malang,None,None,"What is Shipper
Shipper is Indonesia's leading digital logistics company. Specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises, established in 2017, with the mission to democratize top-tier logistics across Indonesia. We are financially supported by eminent investors, including Naspers, Floodgate, Y-combinator, Lightspeed Ventures Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.

About The Role
Join our dynamic team as a Front-end Engineer, where you'll be the main contributor to a solid team of developers and our front-end GURU. You’ll design and build responsive and engaging web and mobile applications, reflecting the core values of our business. Your role will involve solving technical problems, mentoring junior team members, and driving continuous improvement in line with our company's vision and mission.
Key Responsibilities:
Design and build Front-end for Mobile, Desktop, and Mobile Apps.
Collaborate with cross-functional teams to define and implement new features.
Optimize applications for maximum speed and scalability.
Troubleshoot and debug issues to ensure a seamless user experience.
Mentor and advise junior team members.
Continuously improve processes and technologies in line with the company's goals.
Technical Skills:
Solid skills in JavaScript, React Web, or React Native.
Strong understanding of HTML, CSS, and responsive design.
Experience in React development.
Familiarity with CI/CD processes.
Experience with Agile Development processes.
Knowledge of unit and integration testing is a plus.
Requirements:
Passion for software engineering, especially in building rich applications.
Experience in web technologies (React, React Native & JavaScript).
Strong debugging skills.
Bachelor's degree in Computer Science or a related field.
Good understanding of algorithms.
2+ years of experience using React.

2Y1t5hYtKE"
"Frontend Developer
- job post",Vodjo Teknologi Indonesia,Bandung,None,None,"Vodjo is currently seeking skilled Frontend Developer with a strong interest and capability in the implementation and architecture of front-end browser applications. The ideal candidate loves JavaScript and utilizes functional programming concepts in their work. A good understanding of HTML5 and CSS3 is also highly valued for this position.
REQUIRED SKILLS
Strong experience with JavaScript (object oriented, functional, expert knowledge of browser/APIs, etc.)
Strong experience with common front end languages such as HTML5, CSS3
Practical hands-on experience with web based JavaScript libraries, frameworks, and engines such as Vue.js, React, AngularJS, Polymer, ES6 / ES7, etc.
Strong opinions on technology and software design to bring to the table
Strong programming skills including software engineering methodologies and best practices
Proficient understanding of code versioning tools, such as Git
DESIRED SKILLS
Experience with server side languages such as Node.js, Go, or Python
Development experience in Unix or Linux operating environments
Ability to work in an agile environment
Comfort maintaining live production systems

Be a part of our team!
Vodjo is filled with passionate young individuals who has certain uniqueness within themselves. We all share the same believe that we are here to grow together and give good impact to others.
Furthermore, we value kinship, transparency, and professionalism at work. It goes without saying that we all share the same vision though we come from different background.
So, let’s grow together! Kindly drop your CV and portfolio to career@vodjo.com"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
"Frontend Developer
- job post",Vox Teneo,Indonesia,None,None,"Frontend Developer
We are looking for experienced and self-driven Frontend developers. If you want to be involved in technically challenging, complex projects but avoid the corporate atmosphere, this is the place for you.
Your main responsibilities
Coding applications features according to the business requirements.
Delivering code in line with VOX Quality Standards.
Actively participating in technical discussions and meetings.
Participating as technical expert during meetings with colleagues.
Contributing in improving the product life-cycle management at VOX.
Ensuring the technological watch in your area of knowledge.
Requirement
Candidate must possess at least a Diploma / Bachelor's Degree in Computer Science/Information Technology or equivalent.
Required skill(s): HTML, CSS
At least 3 year(s) of working experience in the related field is required for this position.
Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent.
1 Full-Time position(s) available.
Profile
IT Diploma Degree or Bachelor Degree or experience equivalent.
Min. 3 years working experience.
Professional curiosity and interest in the field of the technologies used, new technologies and evolutions in his sector.
Business minded.
Strong written & verbal communication skills.
Fluent in English (B2 EU level).
Knowledge of programming languages outside his team technology area is a plus.
Technical Skills
HTML5, CSS3
JavaScript, Jquery, Angularjs, Bootstrap, ReactJS, VueJS
Adobe photoshop would be an advantage
Has knowledge in Wordpress and Drupal"
