Job Title,Company Name,Location,Salary,Job Type,Job Description
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"DevOps Engineer
- job post",THE SOFTWARE PRACTICE PTE. LTD.,Bandung,None,Full-time,"We're a Singapore based software consulting firm looking for smart people. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.
You’ll be in charge of all deployment related activities across several hosting providers – Amazon Web Services, Microsoft Azure and Government Private Cloud. You will work with a team to help establish best practices and manage all deployment and DevOps processes for our organisation. Most of our deployments will require set up of CI/CD in AWS/Azure.
Responsibilities
Candidates can be expected to:
Coordinate with Software Developers, QA and Project Managers to deploy web applications (new applications and upgrades to existing software).
Build documentation and SOPs to follow during deployments.
Set up and manage Development, UAT and Production Environments.
Manage releases from Development -> UAT -> PROD environments.
Prepare backups/recovery processes and procedures and plan for Disaster Recovery.
Work with System Architects to plan and implement CI/CD pipelines for government, public and private cloud infrastructures.
Automate deployments to different types of architectures including microservices, serverless, monolithic and containerized.
Research, propose, document and execute the adoption of DevOps, testing and code quality best practices.
Administer and manage DevOps tooling.
Requirements
Bachelor's degree in Computer Science, Information Technology or related fields.
At least 1 year of experience as a DevOps Engineer or in a similar role.
Comfortable with Windows and Linux Server environments.
Ability to write scripts to automate processes.
Proficient in DevOps practices, CI/CD pipelines, and automation tools such as Jenkins.
Experienced with AWS or Azure cloud platforms.
Familiar with Infrastructure as Code (IaC) using Terraform.
Great communication (verbal and written) and interpersonal skills.
Based in or willing to relocate to Bandung.
Experience in the following is a plus
Monitoring tools
Server orchestration
Government Private Cloud or Government Commercial Cloud
Containerisation (eg. Docker)
AWS and Azure Certifications
We seek your understanding that only shortlisted candidates will be notified.
Job Type: Full-time"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Software Engineer 2 - Frontend
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design and develop the product that will impact thousands of businesses and millions of users
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure
Requirements:
Minimum 3-year experience in SaaS or other related tech company
Strong knowledge and experience in Vue.js (experience in other Javascript frameworks will be a plus)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
