Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Backend Developer,PT Aneka Bintang Gading,"Tangerang, Banten",None,Full time,"Job Description :

* Create and develop applications using Laravel, vue.js and REST API
* Establish work priorities, ensure deadlines are met and procedures are followed
* Complete system documentation, as appropriate
* Other duties are required
Requirements :

* Minimum Bachelor’s degree (S1) in Computer Science or related field.
* Strong understanding about Object Oriented Programing
* Proficient in PHP and laravel framework, database such mysql, REST API, etc
* Familiar with vue.js and nuxt is a plus
* Familiar with web hosting services such as AWS
* Proficient in both verbal and written English
* Able to work multitask and in a team
* Able to work under minimum supervision
* Have the initiative to learn new things independently by browsing, studying documentation or manuals.
* At least 1 years of working experience in similar position or industry but fresh graduate can apply.
* Familiar in POS is a plus
 ",None
BACK-END DEVELOPER,PT Skyworx Indonesia,"Central Jakarta, Jakarta",Rp 6.000.000 – Rp 9.000.000 per month,Full time,"Backend Developer Recruitment  - PT.  Skyworx Indonesia

Responsibilities: 
- Work with team to design algorithms and flowcharts
- Produce clean, efficient code based on specifications
- Integrate software components and 3rd party services.
- Verify and deploy programs and systems
- Troubleshoot, debug and upgrade existing software
- Gather and evaluate user feedback
- Recommend and execute improvements
- Create technical documentation for reference and reporting
 Requirements:
- Preferably 3-5 years proven experience as a Software Developer, Software Engineer or similar role
- Candidate must possess at least Bachelor’s Degree in any field.
- Can Operate the API Microservice
- Knowledge of coding languages (e.g. C# with technology ASP.NET/.Net Core ) and frameworks/systems (e.g. MVC)
- Experience in SQL Server, PostgreeSql or MySQL
- Accustomed to using versioning systems (e.g. GitHub,Gitlab, Bitbucket, SVN,dll)
- Familiar with system Rest API.
- Ability to learn new languages and technologies
- Experience been involved in developing bank applications is a plus
- Experience in SOA/Microservices Architecture is a plus
- Familiarity with Agile or Sprint or SCRUM development methodologies
- Have good communication skills
- Resourcefulness and troubleshooting aptitude
- Attention to detail
- have good attitude
  ",None
IT Backend Developer,FamilyMart Indonesia,"Setiabudi, Jakarta",None,Full time,"Job Desription:
Create new program to fulfill company’s needs
Maintain program troubleshooting (bugs fix)
Coordinate with another team for IT Support
Develop the program according to technical specification and make technical documentation
 Job Requirements:
Graduated from reputable university with a degree of Informatics Engineering/Computer Science or equivalent
2 year experiences as Developer/Programmer/Software.
Required Skills: GO, Laravel, .NETCORE, Phyton, SQL Server, MySQL, Postgresql, MongoDB, BigQuery
Have done application implementation based on MVC Framework
Have another knowledge such as Containerize, GKE, Message Broker, Redis, Machine Learning is highly preferable.
Good knowledge in algorithm and software design concept.
Placement : Jakarta Selatan",None
Senior BackEnd,PT. APPSKU APLIKASI INDONESIA,"Bogor, West Java",None,Full time,"SENIOR BACKEND
 Design, develop and build scalable back-end infrastructure leveraging modern cloud platforms and technologies using Node.JS (Express JS & Nest JS)
Perform issue analysis, root-cause analysis, and issue resolution
Create any required technical documentation
 Requirements:
1. Strong Typescript proficiency
2. Knowledge of Node.JS and frameworks in the Node.JS ecosystem
3. Experience developing backend systems using NestJS Framework
4. Experience working with relational databases, especially MySQL & MongoDB
5. Experience in using Git
6. Familiar with Docker
 Preferred:
1. Experience working with Redis
2. Experience building and maintaining applications/services in a Linux Server Ubuntu
3. Experience working with Continuous Integration and Continuous Delivery (CI/CD)
4. Experience working with Infrastructure-as-Code (IaC)
5. Familiar with developing micro-services
6. Familiar with message brokers (Kafka)
7. Familiar with Kubernetes (Kubernetes Server CLI)",None
Experienced Back End Developer / DevOps (Django),ClearWeb,"Central Jakarta, Jakarta",Rp 10.000.000 – Rp 12.000.000 per month,Full time,"We are a dynamic startup focused on social media and mental health. We are looking for a talented and experienced  Back End Developer with DevOps skills with operational command of English to join our dynamic team. If you have extensive experience in modern frontend frameworks, a passion for fast, scaleable, secure and responsive web applications, a keen eye for nuance and attention to detail, we want to hear from you!
English:
Fully fluent and operational command of English with no difficulties, beyond conversational.
Responsibilities:
Backend development with Django, Django Rest Framework, and API integration.
Database design and development using MySQL, PostgreSQL.
Implement task queues and background job processing with Celery to ensure scalability and efficient handling of asynchronous tasks.
Set up and maintain Nginx servers for load balancing, reverse proxying, and enhancing web application performance.
Create and manage virtual hosts (vhosts) to separate environments (development, staging, production) and prevent conflicts when running multiple environments on the same server.
Cloud architecture and DevOps with AWS, DigitalOcean, Google Cloud, and Azure.
Utilize tools like Docker, and Kubernetes for infrastructure provisioning and management.
Perform performance optimization, scalability planning, and REST API development using tools like Postman and OpenAPI.
Manage source control, CI/CD pipelines, and project workflows using GitLab, GitHub, Jenkins, ArgoCD, and more.
Key Qualifications:
Backend expertise in Python, Django, Node.js, and REST API development.
Experience with Celery for background task processing and asynchronous workflows.
Experience with Nginx for reverse proxying, caching, load balancing, and optimizing web traffic.
Expertise in vhost creation to manage multiple environments (dev, production) and prevent server conflicts.
Strong experience with cloud providers like AWS, DigitalOcean, and Google Cloud.
Proficiency with databases including PostgreSQL, MySQL, MongoDB, and Redis.
Experience in Docker, Kubernetes, and other virtualization/containerization tools.
DevOps skills in managing cloud infrastructure, CI/CD pipelines, and monitoring with tools like Jenkins, Datadog, and Sentry.
 Tools & Technologies:
Languages: Python
Frameworks: Django
Task Queues: Celery
Web Servers: Nginx
vHost Management: Virtual hosts for environment isolation
Databases: MySQL, PostgreSQL, MongoDB, AWS Redshift, Redis
Cloud: AWS, DigitalOcean, Azure, Google Cloud
DevOps: Docker, Terraform, Ansible, Kubernetes, Jenkins, GitLab CI
Monitoring: Datadog, Zabbix, Nagios, NewRelic, PagerDuty
Version Control: GitLab, GitHub, Bitbucket
 DevOps experience
Amazon web services (AWS), Digitalocean, Google Cloud Infrastructure provisioning and management tools: Terraform, Cloudformation Configuration management tools: ansible, salt, puppet Virtualization, containerization: Docker, Vagrant, Virtualbox, KVM Monitoring/Security: Datadog, Zabbix, Nagios, Snort, Ossec, arachni, Pagerduty, Newrelic, Sentry, Fail2ban. Load balancing: Maxscale, Nginx, HAproxy, Gobetween, DNS level load balancing Databases: Mysql/Mariadb, Postgres, Mongodb, AWS Redshift, Redis, Rabbitmq Scripting: Python, Perl, Bash, PHP. Networking: TCP/IP, static Routing, BGP, OSPF, RIP, EIGRP, IEEE 802.1Q, NAT,Firewalls (iptables, pf, ipfw) and other Background in physical network and server equipment setup, upgrading, and maintenance. Raid, SSD, Racks, private datacenters, SFP, XFP,SFP+, CWDM, DWDM. ",None
Backend Developer,PT Inovasi Terdepan Nusantara,"South Jakarta, Jakarta",None,Full time,"Responsibilities:
Work closely with system analysts to develop software or applications related to the company's business needs.
Lead the coding and debugging process of the application/ program.
Check and ensure programming code is error-free, readable, efficient, and organized for easy access.
Perform tests on the system before the application/program is launched.
Lead the repair of problematic systems/applications, in
coordination with system analysts.
Work closely with Product Management to validate product requirements, assess and estimate thg effort required.
Solve IT application/system related problems effectively and efficiently.

Requirements:
Minimum Bachelor's Degree majoring in Information Systems or
related majors
At least 3 years of experience as a programmer.
Have experience in handling teams in previous companies.
Mastering Programming Language Java Spring Booth is A MUST.
Mastering Basic Web Development: HIML, Javascript, and OSS.
Mastering Database: SQL Server, MySQL
Have knowledge of Application Programing Interface (API)",None
Back End Developer (Node.js),PT Triputra Investindo Arya (Triputra Group),"South Jakarta, Jakarta",None,Contract/Temp,"Job Description:
Mengembangkan dan memelihara aplikasi backend yang skalabel dan aman menggunakan Node.js.
Bekerja sama dengan tim developer lainnya untuk mendesain dan mengimplementasikan solusi teknis.
Memastikan code yang ditulis bersih, efisien, dan dapat di-maintain dengan baik sesuai dengan standard code yang sudah ada.
Melakukan debugging dan troubleshooting untuk menyelesaikan masalah yang muncul.
Melakukan integrasi dengan layanan pihak ketiga dan API eksternal.
Mengoptimalkan performa aplikasi agar tetap responsif dan scalable.
Job Requirement:
Pendidikan: S1 dalam Ilmu Komputer/TI atau pengalaman kerja yang setara.
Pengalaman: Minimal 2 tahun sebagai Back End Developer dengan Node.js.
Usia Maksimal 25 Tahun
Teknologi:
Penguasaan Node.js dan framework, seperti Express.js.
Pengalaman dengan database relasional (MySQL, PostgreSQL) dan NoSQL (MongoDB).
Pemahaman mendalam tentang RESTful API dan pengembangan server-side.
Familiar dengan Git, Docker, dan cloud platforms (AWS, Azure, GCP).
Pengalaman dengan CI/CD pipeline dan TDD adalah nilai tambah.
Keterampilan:
Kemampuan analitis dan pemecahan masalah yang kuat.
Komunikasi efektif dan kolaborasi tim.
Manajemen waktu yang baik dan mampu bekerja mandiri.",None
Senior Back End Developer,PT Akseleran Keuangan Inklusif Indonesia,"Central Jakarta, Jakarta",None,Full time,"Responsibilities:
Write well designed, testable and efficient code by using best software development practices
Create and maintain software documentation
Able to communicate and coordinate with internal and external teams
Quick learner and adapts to new technology as per the requirement.

Requirements:
Bachelor’s Degree in Computer Science/ Information Technology
Minimum 2 years of professional experience
Have experiences or ability in some of: Python, Python framework (Flask, Django, etc), RDBMS (PostgreSQL, MySQL, etc), NoSQL (Redis, MongoDB, etc), Unit Test, Rest API, Version Control System (Gitlab, Github, etc), Linux OS Is a plus if you have experience or ability in: Microservices, Test Driven Development (TDD), Message Broker (Kafka, RabbitMQ, etc)
Understanding of GCP will be an added advantage",None
Java Developer,PT Dwidasa Samsara Indonesia,"Tangerang, Banten",Rp 7.000.000 – Rp 10.000.000 per month,Full time,"Kualifikasi:
Gelar Sarjana Ilmu Komputer atau bidang terkait
Minimal 3 tahun pengalaman sebagai Java Developer
Penguasaan Java 8+ dan Spring Framework
Pengalaman dengan teknologi cloud seperti AWS, Google Cloud Platform, atau Microsoft Azure
Familier dengan arsitektur microservices dan containerization (Docker, Kubernetes)
Pengetahuan tentang database SQL dan NoSQL, PosgreeSQL
Kemampuan bekerja dalam tim dan komunikasi yang baik
 Tanggung Jawab:
Merancang, mengembangkan, dan memelihara aplikasi Java berbasis cloud
Mengoptimalkan performa dan skalabilitas aplikasi
Berkolaborasi dengan tim DevOps untuk implementasi CI/CD
Mengimplementasikan best practices dalam pengembangan software dan cloud computing
Berpartisipasi dalam code reviews dan dokumentasi teknis",None
ERP Developer,PT. MUAT LOGISTIK INDONESIA,"West Jakarta, Jakarta",Rp 7.000.000 – Rp 10.500.000 per month,Full time,"Job Description
Design, Configure, Build, Test, Deploy and Maintain ERPNext and Frappe based applications.
Customize ERPNext modules based on business requirements.
Implement data migration strategies.
Lead ERPNext implementation projects.
Requirements:
Hands on experience in Languages such as JavaScript, Python, HTML, CSS, Bootstrap.
Must have experienced on multiple ERPNext modules.
Proficient in Python, Javascript, HTML, CSS, and Jinja templates.
Good experience in database such as Mysql/Mariadb.
Good ability in working with Version control (Git)
Good understanding in Linux OS.
AWS/ Azure deployment, CI/ CD, Node.js, Redis
Must be well knowledged in data migration and troubleshooting.
Good experience in Frappe framework.
Experience with Scrum/Agile development methodologies.
OOPs concept and Backend Development Experience
1-3 yrs experience in ERPNext Development
“ Work From Office only”
Benefit & Facility :
Competitive Salary
BPJS
Laptop & Hp
THR
Career Development",None
"Senior Software Engineer, Backend (Payments)",PT Solusi Transportasi Indonesia,Jakarta,None,Full time,"Company Description
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to Know the Team
FundsFlow Experience team plays a crucial role in powering liquidity for Grab, providing seamless and smooth experiences for millions of customers across Southeast Asia. Our mission is to allow anyone, including the unbanked, to access digital cash quickly and affordably. Whether it's topping up wallets or cashing out funds, our systems ensure transactions happen smoothly.
Get to Know the Role
We are looking for a passionate Senior backend Engineer with the required skills and more to join our payments team. You will offer exciting challenges, including the opportunity to lead groundbreaking architectural advancements. You will have opportunities to design backend components. You'll reporting to Software Engineering Manager II. The working arrangement for this role is hybrid.
The Critical Tasks You Will Perform
You will work within the payments on FundsFlow Experience, helping improve product engineering vision
We aim to build services that delight our customers. Participate in discovery sessions, perform R&D, and seek and use Generative AI is important to your success on the team
You will participate in code reviews, testing, debugging, performance tuning, and capacity planning
You will propose and implement new features, algorithms, and architectures for platform enhancement that can allow other developers to work at high velocity.
You will design new features alongside business owners, engineering managers, and product managers
You will investigate and resolve production issues to ensure minimal downtime and user impact as part of your On-call responsibilities to ensure we continue to provide service uptime and delight customers with continued service availability
Qualifications
What Essential Skills You Will Need
We are looking for someone with at least 4 years of experience in backend engineering
You have solid software engineering and coding skills, with proficiency in GoLang and other programming languages
You have experience with RDBMS with unit testing Junit, and mocking frameworks.
Hands-on experience with an In-depth understanding of Idempotency, CAP theorem, and Distributed Consensus.
You have experience with with observability tooling e.g. Datadog or tooling of similar utility
You have experience working with large-scale payment processing systems
Experience with Microservice architecture, GRPC, REST API, Kafka, SQS
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
What we stand for at Grab
We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",None
ERP Software Developer,Private Advertiser,Jakarta,None,Full time,"Responsibilities:
• Coordinating with development teams to determine application requirements.
• Writing scalable code using Odoo Framework
• Testing and debugging applications.
• Analyze, design and optimize database structure.
• Developing back-end components.
• Integrating user-facing elements using server-side logic.
• Assessing and prioritizing client feature requests.
• Integrating data storage solutions.
• Coordinating with front-end developers.
• Reprogramming existing databases to improve functionality.

Qualification:
• Bachelor in Computer Science
• Experienced in Odoo framework development
• Able to integrate multiple data sources and databases into one system
• Understanding of fundamental design principles behind a scalable application
• Understanding of the threading limitations of Python and multi-process architecture
• Interest in enterprise applications development

Technical Work Environment:
• Framework: Odoo
• Programming languages: Python, Javascript, HTML, and CSS
• Database: Postgresql

Benefits:
• Competitive salary, based on result-oriented personal performance review
• Significant career growth opportunities, based on personal performance review every 6 months
• Project completion rewards, given for every project completed
• Work remotely, arrangement for Odoo developers can be on site or remote",None
Backend Developer,PT Intersolusi Teknologi Asia,"Bandung, West Java","Rp 5,000,000 – Rp 7,500,000 per month",Full time,"Responsibilities :
Designing and building applications for the Web platform.
Ensuring the performance, quality, and responsiveness of applications.
Collaborating with a team to define, design, and ship new features.
Identifying and correcting bottlenecks and fix bugs.
Helping maintain code quality, organization, and automatization.
Writing clean, stable, documented and tested code.
Requirements :
· Should have a good exposure in OOP and API · 
At least 1 year experience in Backend Development. · 
Proficient in Java (Spring/Springboot) and/or PHP Laravel and/or ASP.Net and/or Python (Django/Flask) and/or Golang. · 
Must have experience in developing high end web based software applications in various areas related to SAAS (Software As A Service). ·
Strong Knowledge in REST API · 
Experienced in Frontend Development (Angular/React/VueJS) is a plus. · 
Must be able to work in a fast paced environment. 
 WE NEVER REQUEST FOR ANY MONEY OR FEES
REGARDING THE EMPLOYEE RECRUITMENT PROCESS!",None
