Job Title,Company Name,Location,Salary,Job Type,Job Description
"Machine Learning Engineer Specialist
- job post",tiket.com,Jakarta,None,Full-time,"Your main duties in flying with us:
Within the Data Scientist team, to collaborate in delivering AI/ML products
As part of the organization, to collaborate with engineers from different teams to build successful integration for AI/ML implementation
Research on the latest technology to continuously improve the existing environment
Expected to write architecture design and technical documentation
Administer and monitor running ML services
Mandatory belongings that you must prepare:
Have min. 3 years of experience in Software Architecture, Engineering, or DevOps
Experience in building ML Pipeline/ML Ops
Experience in ML Production
Experience with Cloud Technology, preferably Google Cloud Platform
Experience in Data Processing (e.g. batch, stream)
Experience in understanding the project goal and designing a suitable technical solution
Proficient in programming, preferably using Python/Java
Proficient in ML frameworks and libraries (e.g. Tensorflow, PyTorch)
Solid understanding of Learning Concepts (e.g. supervised, unsupervised, deep learning)
Good communication skills and comfortable collaborating with a cross-functional team"
"SYSTEM ANALYST / SENIOR DATA SCIENTIST
- job post",Kuryo Technology,Surabaya,None,None,"Minimum Bachelor’s degree quantitative field, e.g. Computer Science, Math, Physics.
Outstanding problem-solving skills and analytical thinking.
Familiar with data structures and algorithms, Python or R language, SQL based database, and Hadoop framework.
Familiar with a statistics or machine learning.
Good in data visualizations and communications.
An ability and eagerness to constantly learn and teach others.
Have a passion with big data science."
"Associate AI Engineer
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Main Responsibilities:
We are seeking a highly skilled and motivated AI Engineer to join our dynamic team. As an AI Engineer, you will play a crucial role in building cutting-edge AI features from the ground up and conducting research and development in the field of Machine Learning (ML) and Artificial Intelligence (AI) frameworks. This is an exciting opportunity for individuals passionate about pushing the boundaries of AI technology and contributing to innovative projects.
Key Responsibilities:
Design, develop, and implement AI solutions, including but not limited to natural language processing, computer vision, and other machine learning algorithms.
Collaborate with cross-functional teams to understand business requirements and translate them into AI-driven applications.
Conduct research and stay updated on the latest advancements in ML and AI frameworks to propose and implement innovative solutions.
Work on the full AI development lifecycle, from ideation and proof of concept to deployment and maintenance.
Optimize and enhance existing AI models for improved performance and efficiency.
Collaborate with data scientists and software engineers to integrate AI capabilities into existing systems.
Stay abreast of industry trends and best practices to continuously improve the company's AI capabilities.
Requirements:
Experience in building usable machine learning or AI products for end users.
Bachelor's or Master’s degree in Computer Science, Artificial Intelligence, or a related field.
Proven experience in developing and implementing AI solutions, with a focus on building features from the ground up.
Solid understanding of machine learning algorithms, neural networks, and deep learning techniques.
Experience with popular LLM frameworks and libraries such as Langchain, LlamaIndex, etc.
Familiarity with natural language processing, LLMs such as openAI, LLAMA2, Claude, etc.
Demonstrated ability to work on cross-functional teams and communicate effectively.
Strong problem-solving skills and a proactive mindset towards learning and adopting new technologies.
Working Arrangement: Hybrid.
Office location: Sudirman, Jakarta, Indonesia.
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.
Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly asked questions regarding our recruitment process.

We wish you the best. Hope to see you around soon!"
"Data Engineer
- job post",TyrAds,Bali,None,None,"Data Engineer
Bali, BALI
Work Type: Full Time

Job Summary:
We are seeking a skilled Data Engineer to join our team. The ideal candidate will have a strong technical background in designing and developing data pipelines, integrating and managing data systems, and collaborating with various stakeholders to deliver high-quality data solutions. This role is vital to ensuring our data infrastructure is robust, scalable, and optimized to meet the business’s evolving needs.

Location: Bali, Indonesia (in office)
Key Responsibilities:
Design and Develop Data Pipelines:
Create and maintain optimal data pipeline architecture.
Assemble large, complex data sets that meet functional and non-functional business requirements.
Data Integration and ETL:
Build the infrastructure required for the optimal extraction, transformation, and loading (ETL) of data from various data sources.
Develop processes and tools to monitor and analyze data pipeline performance.
Database Management:
Work with data and analytics experts to strive for greater functionality in our data systems.
Implement, maintain, and optimize database solutions, including both SQL and NoSQL databases.
Collaboration and Communication:
Collaborate with data scientists, business analysts, and other stakeholders to understand data needs and provide technical solutions.
Communicate project progress, issues, and solutions effectively to the team and management.
Data Quality and Governance:
Ensure data quality and data governance standards are maintained.
Implement data security measures and compliance policies.
Qualifications:
Education and Experience:
Bachelor’s or Master’s degree in Computer Science, Information Technology, Engineering, or a related field.
Proven experience as a Data Engineer or in a similar role.
Technical Skills:
Proficient in SQL and experienced with relational databases.
Experience with big data tools such as Hadoop, Spark, or Kafka.
Knowledge of data pipeline and workflow management tools like Airflow or Luigi.
Experience with cloud services (AWS, Azure, GCP) and containerization technologies (Docker, Kubernetes).
Programming Skills:
Strong programming skills in Python, Java, Scala, or similar languages.
Soft Skills:
Strong problem-solving skills and attention to detail.
Excellent communication and teamwork abilities.
Ability to work in a fast-paced, dynamic environment.
Preferred Qualifications:
Experience with machine learning and data mining techniques.
Familiarity with data visualization tools such as Tableau or Power BI.
Knowledge of data privacy regulations and best practices.
Why Join Us?
This is an exciting opportunity to contribute to the development and optimization of our data infrastructure, working with a team of talented professionals in a fast-paced and innovative environment. If you are passionate about data and have the technical skills to match, we encourage you to apply."
"Machine Learning Engineer Specialist
- job post",Global Tiket Network,Jakarta,None,None,"Your main duties in flying with us:
Within the Data Scientist team, to collaborate in delivering AI/ML products
As part of the organization, to collaborate with engineers from different teams to build successful integration for AI/ML implementation
Research on the latest technology to continuously improve the existing environment
Expected to write architecture design and technical documentation
Administer and monitor running ML services
Mandatory belongings that you must prepare:
Have min. 3 years of experience in Software Architecture, Engineering, or DevOps
Experience in building ML Pipeline/ML Ops
Experience in ML Production
Experience with Cloud Technology, preferably Google Cloud Platform
Experience in Data Processing (e.g. batch, stream)
Experience in understanding the project goal and designing a suitable technical solution
Proficient in programming, preferably using Python/Java
Proficient in ML frameworks and libraries (e.g. Tensorflow, PyTorch)
Solid understanding of Learning Concepts (e.g. supervised, unsupervised, deep learning)
Good communication skills and comfortable collaborating with a cross-functional team"
"Machine Learning Engineer
- job post",Kredivo Group,Jakarta,None,Full-time,"At Kredivo we are building the future of financial services that are fast, cheap and widely accessible, wrapped up in a beautiful UX. As we are growing bigger, we are looking for Machine Learning Engineer who will closely collaborate with Data Science team in feeding data (across functions such as, credit scoring, fraud, and risk) into financial models defined by data scientists. You will also be responsible to make sure that data science code is maintainable, scalable and debuggable.
Job Responsibility
Develop and implement ML pipeline infrastructure, including but not limited to: ETL (Extract, Transform and Load) of raw data into model features and building platform to automate ML training, testing and maintenance.
Partnering with Data Scientists to transform prototypes of predictive models into high performance, well integrated systems.
Qualifications
2-3 years of relevant experience in Data or Software Engineering and minimum 1-2 years hands-on experience in deploying machine learning models and feature pipelines
Having good knowledge of data structures, data modeling and software architecture related to Machine Learning
Ability to write robust production-ready code in Python & GoLang
High degree of proficiency with RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3)
Proficiency in machine learning libraries such as: Tensorflow/Keras, Pytorch, SparkML or MLeap
Strong interest in building scalable and reliable Machine Learning Engineering/AI related services
Past experience working with cloud services platform to build data pipelines, monitoring, scheduler and storage, preferably on AWS environment.
Familiarity using a distributed computing platform, such as Hadoop or Spark
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.
#LI-DI1

#LI-AL1"
"Data Engineer and Analyst
- job post",Solve Education,Indonesia,None,Full-time,"Job Category: Product
Job Type: Full Time
Job Location: Indonesia
Job Status: Priority Hiring
Overview
Solve Education! is a non-profit organization committed to helping children and youth around the globe receive quality, effective education. We are looking to hire a skilled data engineer and analyst who can create an amazing experience for our customers as they build and maintain solutions, find trends in data sets, and develop algorithms to help make raw data more useful to the enterprise.
Requirements:
Able to design and deploy large-scale data platforms and data warehouses.
Able to design and deploy ETL and data ingest tools and strategies in a cloud platform
Experience with relational systems, object stores, and Google Cloud’s Big Query
Strong SQL and/or NoSQL database knowledge
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Able to employ analytical thinking to investigate issues and develop solutions
Great understanding of quantitative and analytics research methods and ability to design, execute, and analyze research independently from start to finish
Good verbal and written communication skills (Required language: English)
Experience as a Data Engineer, Data Warehouse, Data Analyst, Data Scientist, Business Intelligence, Data transformation, and/or Data Modelling is a plus.
Main Responsibility:
Build and maintain database system and model for the dashboard and report visualization.
Collects, integrates, aggregates, transforms, and wrangles data at scale to enable data science activities, self-service analytics, and production analytics such as machine learning.
Maintaining our data warehouse and storage system to ensure it’s reliable and quality.
Build analytics tools that utilize the data pipeline to provide actionable insight into customer acquisition, operational efficiency, and other key business performance metrics.
Proactively seek to find trends and opportunities for improvement in the product/other ongoing initiatives based on data.
Design experiments to verify implementation results in the application and provide recommendations.
Document research plans and maintain accurate and current record-keeping of experimental result
Note:
Please send your CV and other relevant documents to career@solveeducation.org."
"Senior Machine Learning Engineer
- job post",99 Group,Jakarta,None,Full-time,"About Us
99 Group is a leading real estate technology company that operates real estate portals across South East Asia, specializing in digital property advertising. Headquartered in Singapore, it is currently operational in Singapore and Indonesia and employs over 500 employees. In Singapore, 99 Group operates 99.co (http://99.co/) and SRX.com.sg (http://srx.com.sg/), while in Indonesia, it operates 99.co/id (http://99.co/id) and Rumah123 (http://rumah123.com/). Our data science and ML team specializes in data science projects related to home price estimation, natural language processing, listings recommendation and image/object detection. We are passionate about leveraging cutting-edge machine learning and AI technologies to drive business insights and solve real-world problems. We are looking for a talented Senior Machine Learning Engineer to help us design, develop, and deploy scalable machine learning models and pipelines.
Join Us and Lead the Real Estate Revolution!
At 99 Group, we're on a mission to revolutionize the real estate industry by seamlessly integrating cutting-edge technology and innovation. If you're excited to be at the forefront of this transformation and are ready to tackle the industry's challenges head-on, we want you to be a part of our dynamic team. As a Machine Learning Engineer, you will be responsible for building and deploying machine learning models that solve complex problems in home price estimation, natural language processing, listings recommendation and image/object detection. You will collaborate closely with data science and engineering teams to ensure our models are not only accurate but also scalable and production-ready. Your work will directly impact our ability to make intelligent, data-driven decisions and provide real-time predictions to our users.
Your Role: Senior Machine Learning Engineer
What You'll Be Doing:

Design, develop, and deploy machine learning models for real-time prediction, classification, and object detection tasks.
Collaborate with data scientists to build, train, and optimize models using frameworks like TensorFlow, PyTorch, or Scikit-learn.
Implement model serving pipelines for deployment in Kubernetes environments, using Docker and orchestration tools.
Develop and maintain scalable machine learning APIs to serve predictions and integrate them with client applications.
Automate data preprocessing, feature extraction, and model training pipelines using tools like Airflow, Kubeflow, or similar.
Monitor the performance of deployed models and implement updates to maintain accuracy and efficiency over time.
Work closely with DevOps to ensure smooth model integration into production environments.
Conduct code reviews, write unit tests, and maintain high code quality and documentation.
Stay updated with the latest research and advancements in machine learning and AI technologies.

What We're Looking For:
3+ years of experience in machine learning, model deployment, or a similar role.
Programming Languages: Proficiency in Python, with experience in libraries like TensorFlow, PyTorch, and Scikit-learn.
Data Handling: Strong knowledge of data processing frameworks (Pandas, Numpy) and experience working with large-scale datasets, both structured and unstructured.
Model Deployment: Hands-on experience in deploying machine learning models in production using Docker and Kubernetes.
API Development: Experience in building and deploying RESTful APIs for machine learning models.
Cloud Platforms: Experience working with cloud platforms (AWS, GCP, or Azure) for model deployment and scaling.
Version Control & CI/CD: Familiarity with Git and continuous integration/continuous deployment (CI/CD) pipelines.
Bonus Experience with MLOps tools like Airflow, Argo, Kubeflow, or MLflow for workflow automation and monitoring.
Experience in image recognition and object detection using CNNs, YOLO, or similar architectures.
Familiarity with distributed systems and parallel processing (e.g., Spark, Dask).
Knowledge of big data technologies such as Hadoop or Apache Kafka.

Are you ready to shape the future of real estate? Join us in this exciting journey of innovation, collaboration, and growth. Together, let's redefine what's possible in the world of real estate.
Make your mark at 99 Group. Apply now!"
"Data Engineer
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.

In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions:
Design, build and maintain data lake, data warehouse & data pipeline that can adequately handle the needs of a rapidly growing data-driven company.
Build out scalable and reliable ETL pipelines and processes to ingest data from a large number and variety of data sources.
Maintain and optimize the performance of our data analytics platform to ensure accurate, reliable, and timely delivery of key insights for decision making.
Collaborate with data analysts, data scientists, and business process owners in order to provide them with needed data and infrastructure.
Maintain highest levels of engineering practices including technical design, solution development, systems configuration, test documentation/execution, issue identification, and resolution, writing clean, modular, and self-sustaining code, with repeatable quality and predictability.
Requirements/Qualifications:
A degree or higher in Computer Science, Software Engineering, or other related technical disciplines.
Industry experience in software and/or data engineering.
Have a good understanding of data modeling
Fluency in programming with Python/Java/Scala and SQL.
Experienced with data engineering tools such as Spark, Kafka, and Airflow.
Familiarity with cloud big data environments such as AWS (EMR, Glue, Athena, Redshift) and GCP (BigQuery, Dataflow, Dataproc).
Proficiency in software engineering best practices such as clean/maintainable code, Git, code review, unit/integration testing, Infrastructure as Code, and Continuous Integration/Continuous Delivery.
What You Will Get:
Competitive salary + daily allowance.
Premium private health insurance (outpatient, inpatient, maternity, dental).
Early access to salary + flex installment (employee loan) via Mekari Flex.
Allowance for sports activities and glasses/contact lenses.
Flexible working hours and remote work culture with free co-working space services.
Annual and unpaid leaves from day 1 of join date + unlimited sick leave with doctor note.
Notebook Ownership Program.
Strategic office location, accessible by MRT.
Friendly and dynamic work environment.
Opportunity to take part in growing Indonesia's no. 1 SaaS company.
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best, and hope to see you around soon!"
"Middle Data Scientist
- job post",PT Neural Technologies Indonesia,Jakarta,None,None,"Informasi Lowongan
Tipe Pekerjaan

Remote/On-site

Fungsi Pekerjaan
Data Scientist
Jenjang Karir
Pemula / Staf
Job Deskripsi
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending the company’s data with third-party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Solving use cases related to the Telecommunication Industry
Job Description
We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better solutions in the Telecommunications Industry. Your primary focus will be on applying data mining techniques, doing statistical analysis, building high-quality prediction systems integrated with our products, and solving use cases from our clients.

Please apply here : https://nti.co.id/jobs
Persyaratan
Tingkat Pendidikan
S1
Jurusan Pendidikan
Matematika, Statistika
Minimal Pengalaman
1 tahun
Deskripsi Persyaratan
Minimum 1-2 years experience as a data scientist
Min. D3 in Machine Learning, Statistics, Applied Math, or related field
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc. Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualization tools, such as Tableau, Power BI, D3.js, GGplot, etc.
Proficiency in using query languages such as SQL.
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills such as Python.
Data-oriented personality.
Having knowledge of Telecommunication Industry is an advantage.

Please apply here : https://nti.co.id/jobs

Skill yang Dibutuhkan
Lokasi
Kota
Prov. DKI-Jakarta
Alamat
SOHO Pancoran - Splendor 1503 Jl. MT. Haryono Kav. 2-3 Jakarta Selatan

Tentang Perusahaan
PT Neural Technologies Indonesia

Industri
Telekomunikasi
Benefit
Deskripsi Perusahaan
PT. Neural Technologies Indonesia atau disingkat dengan PT. NTI merupakan perusahaan di bidang Sistem Informasi Rumah sakit (SIRS) dan Alat-alat Kesehatan yang berdiri pada tahun 2007.</div>"
"Data Engineer
- job post",Devoteam G Cloud APAC,Jakarta,None,None,"Company Description

Devoteam is a leading consulting firm focused on digital strategy, tech platforms, and cybersecurity.
By combining creativity, tech, and data insights, we empower our customers to transform their business and unlock the future.
With 25 years’ of experience and 8,000 employees across Europe and the Middle East, Devoteam promotes responsible tech for people and works to create better change.
#Creative Tech for Better Change
Devoteam has launched in January 2021 its new strategic plan, Infinite 2024, with the ambition to become the #1 EMEA partner of the leading Cloud-based platform companies (AWS, Google Cloud, Microsoft, Salesforce, ServiceNow), further reinforced by deep expertise in digital strategy, cybersecurity, and data.

Job Description

The Data Engineer will be responsible for the following activities:
Work closely with data architects and other stakeholders to design scalable and robust data architectures that meet the organization's requirements
Develop and maintain data pipelines, which involve the extraction of data from various sources, data transformation to ensure quality and consistency, and loading the processed data into data warehouses or other storage systems
Responsible for managing data warehouses and data lakes, ensuring their performance, scalability, and security
Integrate data from different sources, such as databases, APIs, and external systems, to create unified and comprehensive datasets.
Perform data transformations and implement Extract, Transform, Load (ETL) processes to convert raw data into formats suitable for analysis and reporting
Collaborate with data scientists, analysts, and other stakeholders to establish data quality standards and implement data governance practices
Optimise data processing and storage systems for performance and scalability
Collaborate with cross-functional teams, including data scientists, analysts, and business stakeholders, to understand data requirements and deliver solutions

Qualifications
Programming Skills: Proficiency in programming languages such as Python, Java, Scala, or SQL is essential for data engineering roles. Data engineers should have experience in writing efficient and optimized code for data processing, transformation, and integration.

Database Knowledge: Strong knowledge of relational databases (e.g., SQL) and experience with database management systems (DBMS) is crucial. Familiarity with data modeling, schema design, and query optimization is important for building efficient data storage and retrieval systems.

Big Data Technologies: Understanding and experience with big data technologies such as Apache Hadoop, Apache Spark, or Apache Kafka is highly beneficial. Knowledge of distributed computing and parallel processing frameworks is valuable for handling large-scale data processing.

ETL and Data Integration: Proficiency in Extract, Transform, Load (ETL) processes and experience with data integration tools like Apache NiFi, Talend, or Informatica is desirable. Knowledge of data transformation techniques and data quality principles is important for ensuring accurate and reliable data.

Data Warehousing: Familiarity with data warehousing concepts and experience with popular data warehousing platforms like Amazon Redshift, Google BigQuery, or Snowflake is advantageous. Understanding dimensional modeling and experience in designing and optimizing data warehouses is beneficial.

Cloud Platforms: Knowledge of cloud computing platforms such as Amazon Web Services (AWS), Microsoft Azure, or Google Cloud Platform (GCP) is increasingly important. Experience in deploying data engineering solutions in the cloud and utilizing cloud-based data services is valuable.

Data Pipelines and Workflow Tools: Experience with data pipeline and workflow management tools such as Apache Airflow, Luigi, or Apache Oozie is beneficial. Understanding how to design, schedule, and monitor data workflows is essential for efficient data processing.

Problem-Solving and Analytical Skills: Data engineers should have strong problem-solving abilities and analytical thinking to identify data-related issues, troubleshoot problems, and optimize data processing workflows.

Communication and Collaboration: Effective communication and collaboration skills are crucial for working with cross-functional teams, including data scientists, analysts, and business stakeholders. Data engineers should be able to translate technical concepts into clear and understandable terms.

Additional Information

Education and Experience
Bachelor’s degree in Engineering required.
Minimum Two years of related experience is highly preferred.
Two certifications in GCP (within 3 months after joining).
Status: Full-Time
Duration: -
Beginning date: December 2024
The Devoteam Group is committed to equal opportunities, promoting its employees on the basis of merit and actively fighting against all forms of discrimination. We believe that diversity contributes to the creativity, dynamism, and excellence of our organization. All our positions are open to people with disabilities."
"Data Engineer
- job post",Bibit.id,Jakarta,None,None,"Company Description

Bibit.id is a platform to help you to start your investment in mutual fund in a very simple way.

Job Description

We are looking for a Data Engineer to develop, construct, test and maintain architectures, such as databases and large-scale processing systems. The data engineers will need to recommend and sometimes implement ways to improve data reliability, efficiency, and quality. This position will need to ensure that the architecture that is in place supports the requirements of the data scientists and the stakeholders, the business.
Responsibilities:
Construct and maintain efficient data pipelines + warehouses for data collection
Develop necessary scripts/mini-apps to run data analysis
Conduct tests on large scale data platforms.
Provide recommendations to improve data quality.
Ensure and support the data architecture utilized by data scientists and analysts.
Development of data processes for data modeling, mining, and data production.

Qualifications

Requirements:
Working experience of at least 2 years with exposure to Big Data, Real-time data pipelines, ETL processes and supporting tools/framework such as Airflow etc
Experienced in Cloud Service environment, especially GCP + BigQuery. Skill in other Cloud Services is a big plus.
Experienced third party behaviour analytics tools such as Firebase / Moengage / CleverTap etc
Experienced in working with RDBMS & Non-RDBMS datastores.
In conjunction with the requirement above, excellent skills in writing efficient querying language especially SQL
Experienced in utilizing popular Visualization Tools such as Tableau / Holistics / Metabase etc
Skilled in Python programming
Skilled in Pig Latin is a plus
Understand how to analyze & utilize data in order to provide value/insights for company decision making.
Good Teamwork & Communication skill"
"Data Engineer
- job post",Devoteam,Jakarta,None,None,"Devoteam is a leading consulting firm focused on digital strategy, tech platforms, and cybersecurity.
By combining creativity, tech, and data insights, we empower our customers to transform their business and unlock the future.
With 25 years’ of experience and 8,000 employees across Europe and the Middle East, Devoteam promotes responsible tech for people and works to create better change.
#Creative Tech for Better Change
Devoteam has launched in January 2021 its new strategic plan, Infinite 2024, with the ambition to become the #1 EMEA partner of the leading Cloud-based platform companies (AWS, Google Cloud, Microsoft, Salesforce, ServiceNow), further reinforced by deep expertise in digital strategy, cybersecurity, and data.

The Data Engineer will be responsible for the following activities:
Work closely with data architects and other stakeholders to design scalable and robust data architectures that meet the organization's requirements
Develop and maintain data pipelines, which involve the extraction of data from various sources, data transformation to ensure quality and consistency, and loading the processed data into data warehouses or other storage systems
Responsible for managing data warehouses and data lakes, ensuring their performance, scalability, and security
Integrate data from different sources, such as databases, APIs, and external systems, to create unified and comprehensive datasets.
Perform data transformations and implement Extract, Transform, Load (ETL) processes to convert raw data into formats suitable for analysis and reporting
Collaborate with data scientists, analysts, and other stakeholders to establish data quality standards and implement data governance practices
Optimise data processing and storage systems for performance and scalability
Collaborate with cross-functional teams, including data scientists, analysts, and business stakeholders, to understand data requirements and deliver solutions

Programming Skills: Proficiency in programming languages such as Python, Java, Scala, or SQL is essential for data engineering roles. Data engineers should have experience in writing efficient and optimized code for data processing, transformation, and integration.
Database Knowledge: Strong knowledge of relational databases (e.g., SQL) and experience with database management systems (DBMS) is crucial. Familiarity with data modeling, schema design, and query optimization is important for building efficient data storage and retrieval systems.
Big Data Technologies: Understanding and experience with big data technologies such as Apache Hadoop, Apache Spark, or Apache Kafka is highly beneficial. Knowledge of distributed computing and parallel processing frameworks is valuable for handling large-scale data processing.
ETL and Data Integration: Proficiency in Extract, Transform, Load (ETL) processes and experience with data integration tools like Apache NiFi, Talend, or Informatica is desirable. Knowledge of data transformation techniques and data quality principles is important for ensuring accurate and reliable data.
Data Warehousing: Familiarity with data warehousing concepts and experience with popular data warehousing platforms like Amazon Redshift, Google BigQuery, or Snowflake is advantageous. Understanding dimensional modeling and experience in designing and optimizing data warehouses is beneficial.
Cloud Platforms: Knowledge of cloud computing platforms such as Amazon Web Services (AWS), Microsoft Azure, or Google Cloud Platform (GCP) is increasingly important. Experience in deploying data engineering solutions in the cloud and utilizing cloud-based data services is valuable.
Data Pipelines and Workflow Tools: Experience with data pipeline and workflow management tools such as Apache Airflow, Luigi, or Apache Oozie is beneficial. Understanding how to design, schedule, and monitor data workflows is essential for efficient data processing.
Problem-Solving and Analytical Skills: Data engineers should have strong problem-solving abilities and analytical thinking to identify data-related issues, troubleshoot problems, and optimize data processing workflows.
Communication and Collaboration: Effective communication and collaboration skills are crucial for working with cross-functional teams, including data scientists, analysts, and business stakeholders. Data engineers should be able to translate technical concepts into clear and understandable terms.

Education and Experience
Bachelor’s degree in Engineering required.
Minimum Two years of related experience is highly preferred.
Two certifications in GCP (within 3 months after joining).
Status: Full-Time
Duration: -
Beginning date: December 2024
The Devoteam Group is committed to equal opportunities, promoting its employees on the basis of merit and actively fighting against all forms of discrimination. We believe that diversity contributes to the creativity, dynamism, and excellence of our organization. All our positions are open to people with disabilities."
"Data scientist
- job post",Kartu Prakerja,Jakarta,None,None,"We are looking for a passionate Data Scientist. As a Data Scientist at Prakerja, you will develop data science solutions that can help solve some of the challenges related to workforce development, productivity and competitiveness. What you will do:
Design, develop and implement NLP and other AI/Machine Learning models to generate insights, improve user experience and maximize project outcomes
Analyze large volume of data using statistical and machine learning techniques to drive optimization and improvement of product development and business strategies
Work with stakeholders to identify business objectives and opportunities
Requirements
Bachelor's Degree In Statistic/Mathematics/Computer Science/Data Science or another quantitative field
Minimum 2 years of experience working as a Data Scientist
Have strong analytical thinking skills
Expertise in SQL and Python/R
Expertise in Machine Learning and AI techniques, including supervised and unsupervised learning models
Experience working in NLP projects, especially in Bahasa Indonesia
Experience in A/B testing is desirable
Good business acumen and communication skills
Benefits
Working with the biggest Innovation Public Services in Indonesia
Working on the product used by 100 Millions of people in Indonesia from 514 city and district
Working hybrid (WHF and WFO)

For more about our output, outcome, and impact of Kartu Prakerja here"
