Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Fullstack Developer,PT Sampingan Mitra Indonesia,"North Jakarta, Jakarta",Rp 8.350.000 – Rp 11.000.000 per month,Contract/Temp,"Job Desc:
Continue the development of an existing project
Design and implement new features based on business requirements
Collaborate with IT support staff and help train them to become a developer
Ensure the application is efficient, user-friendly, and follows best practices for UI/UX
Work closely with stakeholders to provide technical solutions
Maintain and optimize the PostgreSQL database, ensuring seamless data integration with the application
Write clean, scalable code using Java and Spring Boot, following Object-Oriented Programming (OOP) principles
Technical Requirements:
Java: Strong understanding of Java and object-oriented programming
Google Cloud Platform: Familiarity with cloud services and deployment strategies
Spring Boot: Solid background in Spring Boot and API design
PostgreSQL: Experience in database management and integration with Spring Boot
ORM Hibernate: Familiarity with using Spring Boot in conjunction with ORM Hibernate for PostgreSQL
Vue.js Composition API: Expertise in building user interfaces using Vue.js with the Composition API
UI/UX Design: Experience creating intuitive, user-friendly interfaces
General Requirements:
At least 3 years of experience in Full Stack development using Java
Experience in Shipping Industry: While not mandatory, experience in the shipping industry will be considered a plus
Able to join As Soon As Possible
Able to work on-site in North Jakarta",None
Fullstack Developer (Golang + Vue.js),Livit,Bali,None,Full time,"We are looking for a Full Stack Developer with strong expertise in Golang and Vue.js who is driven, takes ownership, and possesses leadership skills. You will play a crucial role in building and maintaining scalable web applications, with the opportunity to lead AI-driven initiatives. In this role, you will collaborate with ML engineers to develop Proof of Concepts (POCs) and integrate cutting-edge AI technologies into the core product.
This is a hands-on position for someone eager to drive the implementation of AI tech and take charge of product development.
Key Responsibilities:
Front-End Development: Build dynamic and responsive user interfaces using Vue.js.
Back-End Development: Develop robust and scalable backend services using Golang and Cassandra DB.
Ownership & Leadership: Take charge of full-stack development projects, leading from concept to deployment.
POC Development: Lead the creation of Proof of Concepts (POCs) for AI-driven features, working closely with ML engineers to integrate machine learning models.
Collaboration: Work cross-functionally with product managers, engineers, MLOps and solution architect to design, build, and maintain new product features.
AI Integration: Drive the implementation of AI technology into the main product, ensuring smooth integration between front-end and back-end systems.
Performance Optimization: Ensure applications are performant, scalable, and maintainable.
Code Quality & Best Practices: Write clean, maintainable code and uphold coding standards across the stack.
Qualifications:
Front-End: Expertise in Vue.js, with solid understanding of JavaScript, HTML, and CSS.
Back-End: Strong proficiency in Golang for building APIs and backend services.
Leadership: Proven ability to take ownership of projects and lead teams or initiatives.
Collaboration with ML Teams: Experience working closely with ML engineers to integrate machine learning models into applications.
Problem Solving: Strong analytical and debugging skills, with a focus on end-to-end solutions.
Database Experience: Familiar with SQL and NoSQL databases (e.g., CassandraDB, PostgreSQL, MongoDB).
Agile Development: Experience working in agile environments, contributing to continuous development and improvement.
Nice to Have:
Experience with AI technologies and cloud platforms
Familiarity with Docker and containerisation.
Knowledge of WebSockets, GraphQL, or CI/CD pipelines.
Perks:
Competitive salary and benefits.
Opportunity to lead projects and gain hands-on experience with AI technologies.
Flexible remote work options.
Work with a forward-thinking team on cutting-edge AI-driven products.
This role is ideal for a full stack developer who is passionate about AI, thrives on leadership, and wants to have a direct impact on product innovation and AI integration.",None
Full Stack Developer,PT Cipta Adhyabusana,"West Jakarta, Jakarta",None,Full time,"Requirements:
Min. Diploma Degree in Computer Science, Information Technology or equivalent
Minimum 2 years of working experienced as IT Developer
Proficiency in RESTful API, Microservices, NoSQL/SQL, Node.js & Angular Program
Interest in enterprise application development
Attention to detail and strong analytical skills
Can work effectively in a team environment
Able to learn and adapt quickly to new technologies and tools
 Job Descriptions:
Operate, maintain, and improve existing applications/products
Design & develop easy-to-use solutions (both on back-end and front-end)
Perform debugging, troubleshooting, and contribute to system architecture design
Maintains historical records by documenting program development and revisions
Collaborate with teams on building and improving applications
Maintaining the confidentiality of client data",None
Full Stack PHP/JS Engineer,KYC HOSPITALITY,Jakarta,"Rp 29,000,000 – Rp 31,222,900 per month",Full time,"Full Stack Engineer
KYC Hospitality is the global technology ecosystem for Hotels, focused on revolutionizing the archaic workflow that has plagued the industry for decades as well as introducing AI-focused systems to enhance every aspect of the Guest experience.
Our team includes Founders and Executives of most of the major Hotel brands including Four Seasons, Fairmont and Intercontinental. We are funded by several of the world’s most iconic investors as well as highly respected Silicon Valley investors.  

 ROLE OVERVIEW
 The Full Stack engineer will be responsible for developing, securing, and scaling our large and complex hotel management platform.  This role’s focus will be to develop, maintain, and continually improve our full-stack SaaS platform, based on PHP, Laravel, Code Ignitor and Vue.
Our Full Stack engineers need to be very detail-oriented, with organizational and problem-solving skills, plus the ability to communicate clearly with all departments, from engineers to the CEO. 
 Responsibilities
Develop new features to support our rapidly growing business
Assume leadership of new projects, from conceptualization to deployment
Build world-class full-stack software, with a focus on PHP and Vue.js
Write secure, documented, maintainable software in a team environment
Work closely with the development, QA, DevOps, and business teams
Troubleshoot and fix bugs and other problems
Continually improve the security, reliability, and scale of the platform
Continually help improve the development, build, test, and deployment processes
Maintain high standards for code quality and application design
Stay updated with current technologies and industry trends
 WHAT WE ARE LOOKING FOR
 Qualifications
Proven experience of minimum 5 years of developing web applications using modern frameworks and technologies
Strong understanding of software development methodologies and principles
Great team player and able to work efficiently with minimal supervision
Experience building modern SaaS applications
Understanding of security and scaling aspects for full-stack web applications
 Required Skills & Experience
Minimum 5 years building SaaS software (not including Wordpress, Magento, etc.)
Minimum 5 years experience in backend development in PHP
Minimum 3 years experience in either Vue.js or React.js
Minimum 2 years experience in Laravel
Unit Testing experience
Exceptional attention to detail
Excellent analytical and problem-solving skills
 Helpful Skills & Experience
Hotel 
Multi-Tenant Test Data & Scenarios
Elasticsearch experience
Mocking services & advanced testing
Test-Driven Development 
Extensive experience in AWS infrastructure, including Automation & Monitoring
Experience with logging, monitoring, and APM/RUM platforms such as Datadog
Experience building and maintaining CI/CD systems
Experience with testing platforms, data, and tooling
Experience in securing AWS and web applications
 Character
We’re a tight-knit team. Every one of us genuinely loves what we do; we love KYC and we’re in this to win for the right reasons- we want to create a happier world through happier travelers and yes, we each have our unique set of life goals that we hope KYC can enable us to achieve. Most importantly, we are a team that places utmost priority on mutual respect, kindness and empathy. We have zero tolerance for disrespectful and inappropriate behavior, crass language, laziness, lack of integrity.  We’re searching for decent human beings who believe in good old fashioned hard work and earning success through ethical behavior. We respect people who have strong beliefs but who can communicate their thoughts and ideas respectfully and thoroughly AND are humble enough to admit when they’re wrong or that a colleague’s method may be better.
 Passion For Luxury Hotels and Travel
You must have a fundamental grasp of the business of luxury hotels and luxury brands or at the very least, have a huge desire to learn about this and be able to do so quickly by working closely with our CEO. You must love travel (though your position does not require traveling) and understand why travelers are willing to pay exorbitant amounts for certain luxury hotel and travel experiences.
 Passion for Food
You must love food. If you don’t have a huge passion for food, you probably won’t get along with any of us. 
 COMPENSATION & PERKS
Work from home most of the time and avoid wasting your life in traffic. Our team meets an average of 2 days per month. The exceptions are 1) when you’re onboarding we’ll need to meet with you 3-5 days in a row and 2) when we’re onboarding a major client or releasing critical features, our Team may need to meet more frequently.
On the days we meet, all meals we have together are paid for and we’re serious food lovers so we eat well. Parking (metered or garage) is reimbursed.
Whenever we have social gatherings, your families (wives, husbands, partners, children, parents) are welcome and encouraged (event appropriate), hosted by us. Our style of “social” means:
Dinners at restaurants like Narisawa
Wine, Beer and Sake tastings 
Penthouse tours of luxury Hotels
Afternoon tea at luxury Hotels
Spa Days at luxury Hotels
Overnight Trips at luxury Hotels
Culinary classes
Afternoon tea at luxury Hotels
Stay in the world’s most awesome Hotels from mid-tier to luxury.
One on one time with our CEO monthly so you gain a deeper understanding of the Hotel business; have the opportunity to grow as a leader (if this is of interest to you).
Arguably the most important perk- genuine respect and caring from the entire team. We jokingly look at ourselves as Ocean’s Eleven; we’re a team of widely differing backgrounds, characters and areas of expertise who all share the vision of growing KYC into a world class behemoth and finding joy every step of the journey. Once you’re hired, you’re part of our family.
Exposure to world leaders at KYC events",None
Application Developer Cloud FullStack,PT Jasa Teknologi Informasi IBM,Jakarta,None,Full time,"Introduction
At IBM, work is more than a job – it’s a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you’ve never thought possible. Are you ready to lead in this new era of technology and solve some of the world’s most challenging problems? If so, lets talk.
Your Role and Responsibilities
As an Application Developer at IBM, you’ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you may be responsible for:
Designing, coding, unit-testing, and perform FVT for cloud-native solution that built around: Microservices based modular designs, API driven microservices, Continuous release and improvement cycle via Agile, Event Driven Architectures, Containerized workloads, Serverless Architectures, Purposed databases.
Working in close collaboration with the development and QA team to ensure that defects found in are fixed in a timely manner. The employee will be ultimately responsible for ensuring that any shipped code is delivered on schedule and with quality.
Analyze and fix defects in existing applications and products.
Be part of open, transparent agile teams who always thrive for continuous learning and contribute towards continuous improvement.
SAPEG_24
Required Technical and Professional Expertise
+3 years of experience
Experience with any one modern programming language like NodeJS, JavaScript, Python and Spring farmwork.
Experience with front end Frameworks : ReactJS, Angular (any one of these)
Experience with containers, containers orchestration software, cloud platforms one of these are mandatory(IBM Cloud – Azure – AWS – Google cloud).
Knowledge/Experience with automating infrastructure, testing, and deployments using tools like Jenkins, Puppeteer, Selenium, Playwright, Cypress, or any other automation framework
Knowledge of Deployment tools like Jenkins, Travis: for ensuring the latest software release is packaged correctly, tested, and deployed to an application server.

Preferred Technical and Professional Expertise
None",None
Full Stack Developer,PT Buana Varia Komputama,"South Jakarta, Jakarta",None,Full time,"Responsibilities:
Develop and implement microservices using Spring Boot.
Familiar with React JS
Collaborate with cross-functional teams to deliver high-quality software.
Write clean, maintainable, and efficient code.
Participate in code reviews and contribute to continuous improvement.
Deploy and maintain operational services
 Qualifications:
2+ years of experience in Java development, preferably Java 17+
Proficiency in Spring Boot and microservices architecture.
Experience with RESTful services and Spring Data JPA and Hibernate.
Solid understanding of database technologies like PostgreSql, H2, Redis, Elastic Search.
Familiarity with event driven programming, preferably using Kafka is a plus
Familiarity with unit testing and version control systems.
Familiarity with graalvm is a plus
 Benefit :
BPJS TK
BPJS Kesehatan
THR
Medical Claim
Maternity Klaim
Meal",None
FULL STACK WEB DEVELOPER,ARKATEX,"Tangerang, Banten",Rp4.500.000 – Rp5.000.000 per month,Full time,"Pelamar diharapkan dapat melakukan pekerjaan sebagai berikut:
Mengembangkan website perusahaan
Melakukan pengembangan sistem IT internal perusahaan
Membuat perencanaan pembuatan sistem
Mencari dan memecahkan masalah ketika terjadi bug pada sistem
 Persyaratan Pelamar:
Diutamanakan Fresh Graduate
Minimal lulusan D3 / S1 jurusan yang sesuai
Menguasai dan memahami PHP, Javascript, Codeigniter, Laravel,  MYSQL, react, nodejs, postgresql, mongodb, python
Dapat bekerja dibawah tekanan deadline
Dapat bekerja sama dalam tim",None
Fullstack Developer,PT Aditya Mandiri Sejahtera,"Tapos, West Java",None,Full time,"Kualifikasi :
Memiliki pengalaman dibidang yang sama minimal 2 tahun
Pemahaman tentang desain interaksi dan arsitektur informasi: Pengetahuan mendalam tentang prinsip-prinsip desain interaksi dan untuk membantu menciptakan pengalaman pengguna yang intuitif dan efisien.
Mampu menerapkan Design yang telah dibuat kedalam Code menggunakan library frontend
Kemampuan memecahkan masalah: Kemampuan untuk mengidentifikasi masalah dan menemukan solusi kreatif dalam desain UI/UX.
Menguasai bahasa pemograman Vue.js , React.js , Angular , Typescript , Next.js dan JavaScript
Memiliki pengalaman menggunakan design tools seperti Figma , webflow
Kemampuan untuk berkomunikasi dengan jelas dan efektif dengan anggota tim lainnya, termasuk pengembang dan pengelolaan website
Memiliki kemampuan presentasi yang baik dan jelas penyampaiannya.
Mampu bekerja sama dengan dengan tim dan sesuai dengan waktu yang telah tetapkan.
Familiar dengan teknologi database seperti MySQL/SQL 
Mampu membangun Resfull API dan menerapkanya kedalam aplikasi
Bersediadi tempatkan di Head Office, Depok",None
Senior Fullstack Engineer,PT Kuaikuai Tech Indonesia,"West Jakarta, Jakarta",Rp 15.000.000 – Rp 20.000.000 per month,Full time,"PT. Kuaikuai Tech Indionesia ( Pinjam Yuk ) is the P2P Fintech Lending in Indonesian P2P Lending company to be registered and supervised by Indonesian Financial Services Authority. Pinjam Yuk provides a machine learning-based online platform to connect Lenders and Borrowers on which both parties can fulfill their needs whether to gain maximum return on a monthly basis or to get reachable and affordable online loan. require a position below :
Senior IT Fullstack Developer
 Job Description
· Be responsible for developing, improving, or maintaining our frontend and backend applications
· Developing features to enhance the user experience
· Apply the best practice of agile software development
· Apply design patterns and design principles to produce maintainable and easy to extend code
· Able to work with tight time frames
· Capable of doing technical guidelines and troubleshooting
· Strong understanding of object-oriented design, clean coding, reusability concept, and implementation
· Able to write well-designed, testable, and efficient code by using software development best practice
· Ensure the stable operation of online services
· Familiar with the company's business technology system and the existing system platform
· Responsible for the technical maintenance of the business system
· Effectively communicate and collaborate with other teams
 Job Requirement
· Minimum D3/S1 Computer Science/Teknik Informatika/System Information/Sistem Informatika
· Experience as Full Stack Software Development minimum 3 years
· Have good object-oriented design methods and programming ideas, and have PHP, Java, Android Studio/Xcode/Objective C, Node.JS/Next.JS/Express.JS/Vue.JS and React Native project experience,
· Proficient in using MYSQL and PostgreSQL, with basic database design and optimization experience
· Have basic front-end development experience, understand HTML, CSS, Javascript;
· Have basic computing network knowledge, familiar with HTTP/TCP/UDP
· Be able to use linux system and understand nginx
· Good at abstraction, summary, thinking, persistent pursuit of technology
· Experienced with Mobile Applications: Android and Apple
· Able to understand a concept, then breakdown and estimate effectively
· Required language(s): English
· Self-motivated and fast learner with good attitude and ability to work as a team",None
Full Stack Developer,PT Dipa Pharmalab Intersains (Dipa Healthcare),"South Jakarta, Jakarta","Rp 8,000,000 – Rp 10,000,000 per month",Contract/Temp,"Job Requirements
Diploma 3 or Bachelor Degree In IT
Minimum 1 year experience in related field
Good skill in Backend : PHP and Laravel or NodeJs
Good skill in Frontend : React or NextJS or Vue or Vite
Good skill in My SQL Database
Have knowledge about Flutter and/or experienced in developing apps is an advantage
Hand on experience with RESTful services and API's
Experience with Code version control such as Git
Familiar with development process using agile methodologies, especially Scrum framework
Full WFO - Kebayoran Lama, South Jakarta
Contract based : min. 1 year
 Job Responsibility
Create and develop application or related program based on user request
Maintain and manage program / apps
Create the user guide
Deploying and installing program / apps
Archiving documents in digital and hard copy (source code, user guide, report)
Giving advice, evaluation, recommendation and consultation related with the program
 INFORMASI RESMI DIPA HEALTHCARE!
DIPA HEALTHCARE tidak pernah melakukan pungutan biaya apapun, meminta pembayaran apapun atau menunjuk biro perjalanan / travel agent tertentu kepada para pelamar kerja.
Kami menghimbau kepada masyarakat agar berhati-hati dan mewaspadai adanya modus penipuan dalam proses penerimaan calon pekerja yang mengatasnamakan DIPA HEALTHCARE.",None
Fullstack Developer,PT Bumi Amartha Teknologi Mandiri,"South Jakarta, Jakarta",None,Contract/Temp,"Requirements:
Proven experience as a Full Stack Developer with a strong focus on PHP.
Bachelor’s degree in Computer Science, Engineering, or related field (or equivalent experience).
Proficiency in front-end technologies: HTML, CSS, JavaScript, and frameworks like Vue.js or React.
Solid understanding of database management systems (MySQL, PostgreSQL).
Familiarity with version control systems (e.g., Git).
Experience with RESTful API development and integration.
Knowledge of security best practices in web development.
Experience with cloud services (e.g., AWS, Azure).
Familiarity with containerization tools (e.g., Docker).
Understanding of Agile methodologies and software development life cycle.",None
Full Stack Junior Developer,PT. Inti Mega Mandala Ekosistem,"North Jakarta, Jakarta",None,Full time,"Position Overview:

We are seeking a talented and experienced full-stack developer to join our team. The ideal candidate will be proficient in both front-end and back-end development, with a passion for creating scalable and efficient web applications. As a full-stack web developer, you will work closely with our development team to design, implement, and maintain web-based projects that meet our clients’ needs and exceed their expectations.
 Job Descriptions :
- Develop and maintain front-end and back-end components of the system
- Integrate UI designs from the UI/UX Designer into functional applications
- Build and manage databases, servers, and APIs
- Ensure the system is secure, scalable, and performs efficiently
- Work closely with the project team to understand requirements and deliver high-quality solutions
- Troubleshoot and resolve issues, optimize performance, and implement best practices 
 Qualifications and Requirements:

- Good communication skills
- At least 3 years of experience proven on building systems or web applications
- Strong understanding of responsive design principles and cross-browser compatibility;
- Experience working with modern frontend frameworks and libraries 
- Experience with back-end technologies (e.g., Node.js, CodeIgniter, Laravel) and database management (e.g., MongoDB, PostgreSQL)
- Familiarity with version control systems such as Git;
- Excellent problem-solving skills and attention to details;
- Ability to work independently and as part of a team in a fast-paced environment;
- Preference would be given to those with experience with CMS (e.g., WordPress) and knowledge of SEO best practices and web accessibility guidelines.
- High-calibrated fresh graduates will be considered.
- Candidates with full working rights for Indonesia.",None
