Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Cloud Engineer,PT Intikom Berlian Mustika,"South Jakarta, Jakarta",None,Full time,"Responsibilities:
Participate or lead architectural discussions with clients.
Responsible for defining tasks, scope, and effort from client stories during user requirement sessions.
Ability to work independently within a complex environment to evaluate issues and then determine and remediate the root cause.
Involve a project delivery team and focus on adding hands-on technical expertise, ensuring outcomes meet the highest technical standards.
Experience working in complex environments with Microsoft Modern Workplace.
Willingness to work after-hours and on weekends during project implementation waves.
Minimum Qualifications:
Bachelor's degree in Computer Engineering, Information Technology, System Information, or another relevant field.
At least 2 - 5 years of hands-on experience in Microsoft Modern Workplace.
Fresh graduates with raleted Certification are very welcome to apply.
Good in designing, executing, and supporting IT cloud solutions.
Critical thinking skills and complex problem-solving abilities are required.
Excellent communication & interpersonal skills.
Positive attitude and a strong commitment to delivering quality work.
Certification in related skills is an advantage",None
Azure DevOps Engineer,Snaphunt,Jakarta,None,Full time,"The Offer
Excellent career development opportunities
Work within a company with a solid track record of success
Flexible working options
The Job
WHAT YOU’LL DO
We’re looking for an experienced Senior Network Engineer to be a critical member of our networking and DevOps team.
All members of our team design and support the operational infrastructure for our products including security, disaster recovery plans, and backup management.
WHAT YOU’LL GET
Autonomous, entrepreneurial culture with zero bureaucracy
Opportunity for advancement based on performance
Geographic flexibly – Frontline is a fully distributed organization
The Profile
B.S. degree in Computer Science, Information Technology, or demonstrated equivalent skills.
3+ years as a Network Engineer or similar equivalent role
Experience with Windows Server management and security
Experience working in a virtual machine environment.
Experience with SSO, AAD, and Azure
Experience with Azure CI/CD pipelines
Experience with Python
Excellent verbal and written communication skills.
The Employer
Our client provides web-based (SaaS) environmental, health, and safety software to some of the world's leading chemical, oil & gas, and manufacturing companies.",None
Senior DevOps,SUNLINE TECHNOLOGY INDONESIA,"Central Jakarta, Jakarta",None,Full time,"Responsibilities:
1.Participate in the design and implementation of CI/CD pipelines, ensuring efficient, secure, and scalable deployment strategies that meet the custom needs of banking clients, while closely collaborating with the development team.
2.Design and optimize cloud infrastructure (such as AWS, Azure, GCP, HWC) for banking clients, ensuring high availability, scalability, and security, while adhering to financial industry compliance standards.
3.Act as the primary point of contact, maintaining close communication with the technical teams and key stakeholders from the banking clients, understanding their business needs and delivering tailored solutions that ensure smooth product delivery.
4.Oversee resource and task coordination to ensure that development outcomes align with client delivery needs, assisting team members in resolving complex technical challenges.
5.Continuously optimize system architecture and deployment processes based on client feedback, driving improvements in system performance and stability during the delivery phase.
6.Ensure that all solutions delivered by the team fully comply with banking industry security and regulatory requirements, conducting regular security audits and risk assessments.
7.Collaborate with project managers to develop delivery plans and coordinate resources, ensuring projects are delivered on time while resolving technical bottlenecks during the delivery process.

Requirements:
1.Bachelor's degree or higher in Computer Science, Software Engineering, or a related field.
2.5+ years of experience in DevOps, with proven ability to design and deliver complex systems solutions for banking or financial clients.
3.Extensive experience in designing CI/CD tools and frameworks (e.g., Jenkins, GitLab CI, ArgoCD), with the ability to provide technical support and guidance to development teams.
4.Strong expertise in cloud platforms (e.g., AWS, Azure, GCP, HWC), with experience in designing highly secure and compliant cloud solutions for banking clients.
5.Excellent communication skills to effectively coordinate between clients and internal team members.
6.Familiarity with financial industry security and compliance standards (e.g., PCI-DSS, GDPR).

Preferred Qualifications:
Certifications such as AWS Certified DevOps Engineer, Kubernetes Certified Administrator.
Experience leading cross-functional projects and closely collaborating with banking clients.",None
DevOps Specialist,PT Accenture,"Semarang, Central Java",None,Full time,"Job Description
Design, implement, and maintain secure CI/CD pipelines to facilitate automated deployment and scaling of applications
Integrate security practices into DevOps processes and workflows from development, testing, through to production
Implement and manage infrastructure-as-code (IaC) tools and practices to automate provisioning and configuration of environments securely
Conduct security assessments, vulnerability testing, and code reviews to identify and mitigate risks early in the development lifecycle
Implement and maintain security controls and monitoring in cloud and on-premises environments
Collaborate closely with development, operations, and security teams to ensure alignment of security goals with business objectives
Continuously research and evaluate emerging security technologies and best practices to improve the organization's security posture
Provide guidance and support to teams on security best practices, tools, and techniques
Create documentation including standards, procedures, and knowledge base articles
Join client call on technical discussion as required
Support the operations on-call rotation
Pro-active engagement for improvement of overall infrastructure operations and managed services
Qualifications
Bachelor’s degree in Computer Science, Information Technology, Cybersecurity, or related field, or equivalent practical experience
Proven work experience as a DevOps Engineer, Site Reliability Engineer, or similar role
Experience with CI/CD tools (e.g., Jenkins, GitLab CI/CD, Azure DevOps)
Experience with infrastructure automated deployment and configuration management tools (e.g., CloudFormation, Terraform, Ansible, Chef)
Experience managing cloud platforms (e.g., AWS, Azure, Google Cloud)
Strong understanding of networking principles and protocols (e.g., TCP/IP, DNS, VPN)
Solid understanding of containerization and orchestration tools (e.g., Docker, Kubernetes)
Ability to script and automate tasks using scripting languages (e.g., Python, Bash, PowerShell)
Excellent analytical and problem-solving skills with a strong attention to detail
Familiar with ServiceNow CMDB or ITSM / ITIL framework
Proficient in drafting technical specifications and documenting system changes
Good English communication skills both written and verbal
Certifications such as AWS Certified Solutions Architect or AWS Certified DevOps Engineer
Previous experience in software engineering roles
Experience in managing large-scale server environments",None
Cloud Engineer,Devoteam,"Kebayoran Lama, Jakarta",None,Full time,"Company Description
Company description
Devoteam is a leading consulting firm focused on digital strategy, tech platforms, and cybersecurity.
By combining creativity, tech, and data insights, we empower our customers to transform their business and unlock the future.
With 25 years’ of experience and 8,000 employees across Europe and the Middle East, Devoteam promotes responsible tech for people and works to create better change.
#Creative Tech for Better Change
Devoteam has launched in January 2021 its new strategic plan, Infinite 2024, with the ambition to become the #1 EMEA partner of the leading Cloud-based platform companies (AWS, Google Cloud, Microsoft, Salesforce, ServiceNow), further reinforced by deep expertise in digital strategy, cybersecurity, and data.
Job Description
The Cloud Engineer will be responsible for the following activities: 
This position is a stakeholder-facing role and embodies the responsibility of capturing prioritization, and delivery of project expectations for all aspects of the projects you work on.
You can lead technical customer workshops and design a solution meeting the customer requirements on all aspects of the project (Governance, Security, Networking, Billing, Operations).
You are an advocate for Cloud adoption and enlighten customers in their Cloud Adoption strategy, no matter their Cloud Maturity.
Excellent communication and interpersonal skills: you have the ability to communicate tasks, challenges, and results clearly to technical & non-technical colleagues and customers.
Ability to understand both the business and technical requirements and apply to existing, or develop new methodologies to satisfy those requirements
You understand both business and technical priorities and have a realistic view of timelines and deliverables.
you are able to guide and streamline the technical tracks of a multidisciplinary team, composed of colleagues and customers.
You advocate the use of Cloud best practices in all aspects of your job and the deliverables of your team.
you mentor and guide junior colleagues through their journey in the team and within the projects you collaborate on.
Qualifications
Qualifications
Expertise in Operations in Cloud and hybrid environments.
Expertise in Security in Cloud and hybrid environments.
Expertise in Networking in Cloud and hybrid environments (especially firewalling, routing & DNS)
The expertise in DevOps & Cloud automation using Infrastructure as Code (especially Terraform)
Knowledge of containerized solutions (especially Kubernetes)
Knowledge of microservices architecture
Knowledge of shell/bash scripting
Experience in IT Consulting
Knowledge of operational tooling for logging, monitoring & backup
Knowledge of VMWare or any other virtualization
Knowledge of SAP, Oracle or any other ERP tools.
Knowledge of Database technologies like PostgreSQL, MySQL and SQL Server
Knowledge of specific tools like Terraform Cloud, Gitlab CI, and Cloud Build..
Knowledge of LDAP & Active Directory
Knowledge of interoperability technology (e.g. message-oriented middleware, Event Hubs, or similar)
Knowledge of cryptography (TLS, CA, PKI)
You are proactive in everything you do
You're willing to work on multiple projects and assignments
You believe that self-development is key to success
Additional Information
Education and Experience
Bachelor’s degree in Engineering required.
Two years of related experience is highly preferred.
Two certifications in GCP (within 3 months after joining).
Status: Full-Time
Duration: -
Beginning date: December 2024
The Devoteam Group is committed to equal opportunities, promoting its employees on the basis of merit and actively fighting against all forms of discrimination. We believe that diversity contributes to the creativity, dynamism, and excellence of our organization. All our positions are open to people with disabilities.",None
Cloud Development Engineer,PT Datacomm Diangraha,"South Jakarta, Jakarta",None,Full time,"Design, implement and manage public cloud infrastructure based on Openstack
Provide break/fix support for cloud environment
Develop or participate in developing new system / product for cloud environment
Develop and involve in continous improvement of cloud infrastructure and environment
Create documentation for system or product deployed
Requirements:
Minimum D3 / Bachelor degree in IT
At least has 3 years experience in company with similar responsibilties
Experienced in hands on Linux Operating System Administration
Experienced in hands on Openstack, Docker, Kubernetes, or similar cloud applications
Experienced in hands on Ceph
Have scripting skills (python, bash or other programming language) is a MUST
Able to work in team collaboration
Have great interest in learning new technologies and able to adapt fast
Fresh graduate are welcome to apply",None
IT Dev Ops Engineer,PT Teknologi Inovasi Mandiri,"Tangerang Regency, Banten",None,Full time,"KUALIFIKASI :
Lulusan S1 ilmu komputer, TI atau Sistem Informasi
Memiliki pengalaman kerja sejenis minimal 2 tahun
berpengalaman menggunakan CI/CD seperti Jenkins
Berpengalaman di windows server dan linux server dan lainnya
Memiliki keinginan untuk mempelajari hal baru
memahami infrastruktur perangkat keras
memahami Bahasa Inggris 
bersedia bekerja di bawah tekanan
bersedia ditugaskan ke luar kota ",None
DevOps Engineer,PT Ako Media Asia,"West Jakarta, Jakarta",None,Full time,"Company Description
SALT is a leading technology consultant in Indonesia that empowers businesses within the dynamic technology landscape. Since its establishment in 2013, SALT has specialized in delivering innovative strategies and technologies tailored to foster business growth and acceleration for its diverse clientele. SALT has expertise in AI-driven transformations, technical talent augmentation, tailored technology solutions, and cyber security solutions, among others.
 Role Description
Creating CI/CD Pipeline on Jenkins to helping developer have continuous delivery and integration
Integrating developer CI/CD pipeline with automation testing (QA Engineer)
Providing clear logging, metric and support team for monitoring system / application.
Creating script for automation deployment and managing container
Creating script for automation business reporting
 Requirements
Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication) or equivalent.
At least 3 Year(s) of working experience in the related field is required for this position.
Strong background in Linux/Unix Administration
Experience with container technologies (e.g. docker )
Experience with Jenkins and understand about Groovy language
Great understanding DevOps practices and why to use them (e.g. CI,CD, Infrastructure as code, automated testing)
Experience with at least some of our middleware and databases: NGINX, Elasticsearch, RabbitMQ, MySQL, Postgres
Experience in contributing to the systems architecture
Experience with application development (e.g. PHP, NodeJs, Golang) is plus
Experience with Ansible (IT Automation tools) is a plus
Experience with Sonarqube (Static code analysis) is a plus
Experience with data visualization monitoring ( Eg. Kibana, Grafana, Promotheus) is a plus
Experience with container orchestration ( Eg. Kubernetes) is a plus",None
Looking for Cloud Infrastructure Sr Analyst,PT Accenture,"Semarang, Central Java",None,Full time,"Acting as L1.5/L2 technical operations for break-fix and incident response
Provision and manage cloud services to meet demand requirements (e.g., compute, storage, networking)
Perform system administration on Windows and Linux OS (e.g., installation, configuration, maintenance, and software updates)
Perform maintenance, vulnerability patching, and performance optimization of cloud services and workloads
Implement orchestration platforms and CI/CD pipelines for automated deployment
Monitor performance and ensure reliability of cloud resources, servers, and containers
Continuously improve cloud service delivery and gather initiatives for cost optimizations and savings
Maintain asset information in CMDB and generate regular cloud service delivery reporting
Create documentation including standards, procedures, and knowledge base articles
Join client call on technical discussion as required
Support the operations on-call rotation
Pro-active engagement for improvement of overall infrastructure operations and managed services
 Qualifications
Bachelor’s degree in Computer Science, Information Technology, or related field, or equivalent work experience
Proven work experience as a Cloud Engineer or similar role, with specific expertise in AWS cloud services
Hands-on experience with infrastructure deployment and configuration management tools (e.g., CloudFormation, Terraform, Ansible)
Proficient with Windows and Linux / Unix-based operating systems
Good understanding of networking principles and protocols (e.g., TCP/IP, DNS, VPN)
Experience with monitoring, alerting, and logging tools (e.g., CloudWatch, Prometheus, Grafana)
Experience with scripting (e.g., PowerShell, Bash, Python) and automation tools (e.g., Ansible, Puppet, Chef)
Good analytical and problem-solving skills with attention to detail
Familiar with ServiceNow CMDB or ITSM / ITIL framework
Proficient in drafting technical specifications and documenting system changes
Good English communication skills both written and verbal
Certifications such as AWS Certified Associate levels, CCNA, CompTIA, and RHCSA is a plus
Experience in managing large-scale enterprise server environments is a plus
Experience with infrastructure-as-code tools and DevOps practices is a plus",None
DevOps Engineer,PT Lunaria Annua Teknologi (KoinWorks),"South Jakarta, Jakarta",None,Full time,"Job Desc :
Infrastructure as code (IaC) and System Administration skills
Software Development and Continuous Integration skills
Experience with Linux maintenance
Strong problem-solving and analytical skills
Excellent communication and teamwork abilities
Relevant certifications (e.g., AWS Certified DevOps Engineer, Kubernetes Administrator)
Bachelor's degree in Computer Science, Engineering, or related field

  ",None
Backup Specialist,PT Accenture,"Semarang, Central Java",None,Full time," Job Description
Manage backup and restoration procedures for cloud servers/databases
Design and implement robust cloud backup infrastructure, HA architecture, and DR plan
Perform capacity planning and application backup performance analysis
Manage incident response and problem resolution as L2 support escalation and liaise with backup tool vendor
Manage disaster and recovery regular testing to ensure applications and databases can be recovered from backups
Manage cloud storage appliances and archiving solution
Generate regular backup reports and ensure the backup SLAs are well monitored
Create documentation including standards, procedures, and knowledge base articles
Join client call on technical discuss as required
Support the operations on-call rotation
Pro-active engagement for improvement of overall infrastructure operations and managed services
Qualifications
Bachelor’s degree in Computer Science, Information Technology, or a related field, or equivalent practical experience
Strong knowledge on Commvault. Knowledge of other backup solutions is a plus
Strong knowledge in cloud-native backup and restoration procedures for workloads deployed on VMs and containers
Proficient with Windows and Linux / Unix-based operating systems
Good understanding of public cloud infrastructure and network connectivity services
Good understanding of RPO and RTO
Good understanding of general database systems such as MySQL, PostgreSQL, MSSQL, and DB2
Familiar with ServiceNow CMDB or ITSM / ITIL framework
Proficient in drafting technical specifications and documenting system changes
Good English communication skills both written and verbal
Commvault Certified (Professional or Engineer level)
Experience in managing large-scale enterprise server environments
Experience with virtualization technologies (e.g., VMware, XEN, KVM)",None
