Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Software Engineer,PT. Wide Technologies Indonesia,"South Jakarta, Jakarta",None,Full time," Java Software Engineer responsibilities include defining software requirements, writing clean and efficient code for various applications and running tests to improve system functionality. If you have hands-on experience with programming in Java and are interested in agile methodologies, we’d like to meet you.
Ultimately, you’ll implement and maintain Java components and frameworks throughout the software development life cycle.
Responsibilities
Analyze user and system requirements
Design flowcharts to illustrate software solutions
Write efficient code based on feature specifications
Develop user interfaces
Prioritize and execute tasks in the software development life cycle
Design database architecture
Test and debug Java applications
Validate software functionality and security
Requirements and skills
Work experience as a Java Software Engineer, Java Developer or similar role (Fresh Graduate are welcome to apply)
Experience building Java EE applications
Familiarity with Object-Oriented Design (OOD)
Good knowledge of popular Java frameworks like JSF and Spring MVC
Experience with test-driven development
Problem-solving skills
BSc in Computer Science, Engineering or relevant field
Willingly work from office
 ",None
Fullstack Programmer (.NET),PT BRINGIN KARYA SEJAHTERA,Jakarta,"Rp 7,000,000 – Rp 8,000,000 per month",Full time,"PT. BRINGIN KARYA SEJAHTERA (BKS) adalah salah satu Perusahaan Anak Dana Pensiun BRI yang bergerak dalam Bidang Konstruksi, Pengelolaan Gedung (Building Management), Persewaan dan Pengelolaan Arsip mencari SDM Profesional dan Energic untuk posisi :
 Fullstack Programmer (.NET)
Job Responsibilities:
Merancang sistem aplikasi yang sesuai dengan kebutuhan bisnis perusahaan
Menerapkan sistem aplikasi yang sudah dirancang
Membuat dokumen teknis mengenai pengembangan sistem aplikasi
Berkoordinasi dengan tim software development internal maupun eksternal

Job Requirement
Memiliki pengalaman kerja sebagai .Net Developer
Memiliki pengalaman dalam menggunakan ASP.NET Core Framework MVC atau yang sejenis.
Familiar dengan teknologi database seperti SQL dan MySql
Memahami konsep Object-Oriented Program (OOP)
Memiliki pengalaman dalam menggunakan Git dan melakukan IIS Web Server Deployment",None
Programmer,PT. Bakti Artha Reksa Sejahtera,"North Jakarta, Jakarta",None,Full time,"Lulusan S1 Teknik Informatika, IPK  Minimal 3.0
Pengalaman kerja minimal 3 tahun
Usia Maksimal 30 tahun
Menguasai pemrograman VB.Net / C# / C++.
Menguasai Web Development atau Mobile Apps Programming menjadi nilai tambah
Terbiasa menggunakan database SQL SERVER.
Memiliki logika programming dan analisa algoritma yang baik.
Proaktif, kreatif, inovatif, dan terbiasa bekerja dengan target.
Mampu bekerja secara mandiri dan tim.
Menguasai pengembangan dengan Delphi/RAD Studio.
Menguasai pengembangan dengan MySQL.
Menguasai Mobile Apps Development dengan Android Studio/Flutter.
Menguasai Web App Development dengan Angular/Laravel.",None
Software Development Trainer,PT Formulatrix Indonesia,"Salatiga, Central Java",None,Full time,"Headquartered in Dubai, United Arab Emirates, FORMULATRIX is a fast-growing robotic automation equipment manufacturer and software solutions provider to leading pharmaceutical companies and academic research institutions. We cater to clients in the highly specialized life sciences industry with our client base comprised of major Fortune 500 and Fortune 100 companies.

Job Description:
Conduct intensive training for newcomer Software Engineers and Bootcamp participants
Compile and improve training materials in accordance with the technology stack used in Formulatrix
Get up-to-date with the latest technology and coordinate with technical advisors to update training materials as needed
Grade and evaluate the training participants
Compile and update training reports and scorecards
Collaborate with recruiter team to select Bootcamp participants
Periodically communicate training progress to management
Job Requirements:
Bachelor's degree in any major
Fresh Graduate are welcome to apply
Strong fundamentals in basic programming and OOP concepts
Has experience and passion in coaching software development-related materials
Fast learner, highly motivated, clear communication, and high attention to details
Good communication in English both oral and written
Applicants must be willing to work in Salatiga",None
Mid Level Software Developer,Savant Degrees Pte Ltd,Jakarta,"Rp 9,500,000 – Rp 14,000,000 per month",Full time,"We’re looking for a passionate and technically talented individual to join us as a software developer in Indonesia. You will be working in an hybrid-remote working environment. The ideal candidate focuses on building great products with delightful user experiences. You’ll be expected to be super organized, proactive and have a strong point of view on how digital products should be made.
Skills & Experience Needed
Minimum 3 - 8 years of current, hands-on experience in software development
 Bachelors or Masters degree in Computer Science, Information Systems, or equivalent
Strong Java, HTML, CSS, JavaScript skills, with knowledge on Groovy, Apache Tomcat, Python, and JSON an added advantage
Proficient verbal and written English communication skills due to project requirement
Experience with at least one modern programming language with an MVC framework
Possess a balance of theoretical knowledge and practical exposure
Resourceful and tenacious in solving problems
Proactive and able to exercise initiative
Responsibilities include:
Database design and development
Coding (e.g. experience in Java, HTML, CSS, JavaScript) 
Assessing IT security protocols are followed using tools for performance/load testing, and vulnerability scanning
Assisting in implementing tools into existing project systems such as Kibana, Katalon, and Logrocket
Supporting engineering team to develop software solutions, from software task creation, to technical documentation, and QA testing
Participate in User Acceptance Testing (UAT) and help our development team with code development for bugs identified (depending on the software, could be Groovy/Stripes for applications; or HTML5/Javascript for front-end)",None
Backend Developer,PT Bali Towerindo Sentra Tbk,Jakarta,None,Full time,"Responsibilities :
Developing the server-side components and logic of web applications or software systems
Designing, creating, and maintaining the database that stores the application's data.
Creating and maintaining APIs (Application Programming Interfaces) that allow communication between the client-side and server-side of the application.
Implementing the business logic and algorithms required for the application to function correctly.
Implementing security measures, such as encryption and authentication, to protect sensitive data and ensure secure communication between the client and server.
Identifying and fixing bugs or issues that arise in the backend system, and providing support to other team members in troubleshooting and resolving technical problems.
Working closely with frontend developers to ensure smooth integration between the frontend and backend components of the application.
Writing and executing unit tests and integration tests to verify the correctness of the backend code and ensure that it functions as expected.
Creating and maintaining documentation for the backend codebase, including API documentation and technical specifications
 Requirements :
Bachelor's Degree in Information System/Information Technology or equivalent
At least1 year of working experience in the same field
Proficient in PHP, JavaScript, JQuery, Bootstrap, CSS, Web Programming, Responsive Design UI, MVC
Familiarity with Codeigniter, Laravel, and NodeJs frameworks is a plus
Proficient in REST API, Web Services, BSS, and Microservices
Experience with version control systems like tortoiseSVN and Git
Able to design, develop and implement scalable, elastic microservice based platforms is a plus",None
Full-Stack Software Engineer (Senior Level),TRAVLR Indonesia,Bali,Rp 23.500.000 – Rp 35.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Considered a technical leader on your team. 
Work efficiently and routinely deliver with limited guidance. Your work focuses on complex, ambiguous problem areas in existing or new areas. Rather than thinking about a problem in isolation, you consider the overall impact and application of your solution and take a long-term view in implementing it. You are not content with leaving a system broken or impaired but when performing your tasks, you take action to fix architectural or systemic issues in the code. 
Make the systems you work on simpler by addressing redundant systems, unnecessary or obsolete code, and improving documentation constantly. 
Take the lead on large projects that require the work of your team rather than your sole contribution. You assist the PM/TPM/TL to divide a software project into parallel work that can be performed by you and other engineers.
Have a strong understanding of the business impact of your systems and show good judgment when making technical trade-offs between your team’s short-term business or operational needs and long-term technology needs. You are a key influencer in team strategy and drive open, honest, transparent, and respectful discussions with customers and peers. 
Bring perspective and provide context for current technology choices and guide future technology choices. Your code submissions and ways of working are an example to the team. Solutions you propose or implement are inventive, secure, easily maintainable, scalable, and extensible. 
Write software that is easy for others to contribute to. 
Take ownership of team architecture, providing an overall system view and design guidance. You make complex things simpler. You drive engineering best practices and guide standards for engineering excellence and hygiene. 
Influence software decisions made by other teams. You build consensus and determine a win-win path forward in situations where there are conflicting views – including your own – and regardless of who is raising a solution, you treat them all as equal value. 
Actively recruit and coach, teach, and mentor others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
Backend Developer,PT Solusi Prima Packaging,"Tangerang, Banten",None,Full time,"Job Description:
As a Backend Developer, you will be responsible for designing, developing, and maintaining robust and scalable backend systems. You will work with the development team to ensure seamless integration between the frontend and backend and to ensure application performance and security.
Responsibilities:
• Design, develop, and implement backend applications using .NET technologies (C#, ASP.NET Core, Entity Framework, etc.).
• Build robust and scalable APIs to connect the frontend with the backend.
• Optimize backend application performance to ensure fast and stable    responses.
• Design and manage relational (SQL Server, MySQL) and non-relational (NoSQL) databases.
• Implement best security practices to protect data and applications.
• Collaborate with the frontend team and other teams to ensure seamless integration.
• Troubleshoot and solve issues in backend applications.
• Maintain code quality by following best practices and coding standards.
 Qualifications:
• Minimum of 3 years of experience as a Backend Developer with in-depth knowledge of .NET.
• Experience in designing and managing both relational and non-relational databases.
• Good communication skills and ability to work in a team.
• Experience with cloud technologies (Google Cloud) and GIT.
• Knowledge of CI/CD is an added advantage.
• Experience in memory management (Redis, Solr, etc.) and queue management is an added advantage",None
Programmer Java Developer (Backend),PT. ENERGI JARING KOMUNIKASI,"South Jakarta, Jakarta",None,Contract/Temp,"* At least 1 year experience in Java/Spring Boot/Hibernate
* Menguasai REST API 
* Berpengalaman menggunakan database Postgresql dan Oracle
* Terbiasa bekerja menggunakan GIT
* Melakukan testing aplikasi
* Memiliki kemampuan testing dan pemeliharaan aplikasi
* Menulis dokumentasi aplikasi
* Fulltime(WFO dan Onsite)
* Lokasi kantor Cilandak, Jakarta Selatan
* Min education Diploma atau S1
 ",None
Full-Stack Software Engineer (Mid. Level),TRAVLR Indonesia,Bali,Rp 13.500.000 – Rp 20.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Contribute significant code to the project, team, or product and you work independently on your tasks and solutions. Your work is of high quality and requires little rework after review. 
Can solve difficult problems and use the appropriate technology to implement the solutions. Your designs and work output represent the use of software best practices and adherence to internal and external code standards. Your designs and code are stable, easily maintained, appropriately complex, and perform well. 
Proficient in a broad range of design approaches and know when it is appropriate to use them and when it is not. Your solutions are pragmatic. 
Consider the legacy of the code you produce and write code that is understandable by someone external to your team. 
Create flexible software without over-engineering.
Make appropriate trade-offs, re-use where possible, and are judicious about introducing dependencies. 
Efficient with resource usage and understand performance and security concerns. 
Work on projects with a wide range of participants, including from Merchant, Product, and Engineering. You help your team continuously improve by actively participating in the code review process, design discussions, team planning, and retros, post-mortems, and other reviews.
Focus on operational excellence, constructively identifying problems and proposing solutions. 
Take on projects and make software enhancements that improve team software and processes. 
Work to resolve the root cause of complex problems, leaving software better and easier to maintain than when you found it. 
Train new engineers on how our software is constructed, how it operates, how secure it is, and how it fits into the bigger picture. You help recruit and interview for your team. 
Mentor and help to develop others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
IT DEVELOPER MICROSOFT DYNAMICS,PT The Master Steel MFc,"Menteng, Jakarta",Rp 5.000.000 – Rp 6.000.000 per month,Part time,"Developer/Technical Consultant, Microsoft Dynamics
 Job Requirements:
 Bachelor’s degree in Computer science, Information Technology, or related field.
Minimum of 1 year of experience as a developer.
Understanding the fundamentals of Microsoft Dynamics products. This includes Dynamics 365, Dynamics CRM, and other related tools. Microsoft provides extensive documentation and online training resources.
Familiar with Journal entry, AP, AR and Account reconciliation
Proficiency in programming languages such as AX X++, C#, and .NET.
Knowledgeable in SQL Server database operations.
Strong understanding of system integration techniques and tools.
Have an understanding of reporting services 
Excellent problem-solving and analytical skills.
Strong communication and interpersonal skills.
Ability to work effectively in a team-oriented environment.",None
Application Developer,PT Multipolar Technology Tbk,"Tangerang, Banten",None,Full time,"Job Description:
Analyses and design software’s requirement and specification.
Develop, test and evaluate new/existing system
To produce system application which can accommodate customer’s requirement in the medium scale project.
Requirements:
Minimum S1 Degree from Informatics Engineering, Computer Science or any related discipline.
Fresh graduate are welcome with minimum GPA 3.00 from reputable university.
Possessing skill in one or more of the following programming languages: Java, Javascript, Bahasa C, Python, C++, .Net, or AS RPG 400
Having knowledge in OS.(AIX, LINUX, Windows)
Have passion in application development.
Having good communication and team work player.
Able to work under pressure and tight deadline.
Excellent spoken and written English language skills.
Placement at Tangerang or South Jakarta",None
Software Engineer,PT. Pegatron Technology Indonesia (Batam),"Batam, Riau Islands",Rp 5.500.000 – Rp 8.000.000 per month,Full time,"Responsibilities :
Responsible for the maintenance of the server database
Responsible for the development of software/program design
Responisble for the production of daily production programs
Wifi/BT/Camera CMOS/audio KDMI test, analysis, debug product testing issue
 Qualification :
Bachelor degree in Computer Science/Electronic/Mechatronics/Automation/Mechanical
More than 1 year related working experience
Active English speaker or mandarin is an advantage
Proficiency in using SQL or C/C#/Python programming
Proficiency in using Excel, PPT and other office software
It is possible to develop simple application web pages",None
Backend Developer,PT. TALENTA TEKNOLOGI SUKSES GEMILANG,"South Jakarta, Jakarta",Rp 6.000.000 – Rp 9.000.000 per month,Contract/Temp,"Responsibilities :
Designing and building applications for Web platform.
Ensuring the performance, quality, and responsiveness of applications.
Collaborating with a team to define, design, and ship new features.
Identifying and correcting bottlenecks and fix bugs.
Helping maintains code quality, organization, and automatization.
Writing clean, stable, documented and tested code.
 Requirements :
Have experience as a Backend Developer for at least 1 year.
Master and experience using Go language, Python, and PHP programming languages. Golang is preferred.
Understand the concept of Microservices and be able to create services in Restful API.
Master and experience using RDBMS such as MySQL or SQL.
Have experience with Redis or Elastic-Seacrh as a plus.
Have experience in using Broker Kafka or RabbitMQ as a plus.
Have experience in implementing clean code architecture on golang projects.
Master and experience using GIT.
Familiar with Linux.
Able to provide quality output with a success rate of the resulting application of 99.99%.
Understand the concept of SDLC Waterfall or Agile.
Able to work with tight deadlines.",None
Senior Software Engineer,PT Finture Tech Indonesia,"South Jakarta, Jakarta",None,Full time,"Job Description:
Responsible for the development of electronic wallet functions, including QR payments, bank deposits, etc.;
Responsible for the maintenance and development of the risk management decision engine, analyzing decision data, converting data structures, and generating data reports;
Responsible for the development and maintenance of the debt collection system;
Responsible for the development and maintenance of the accounting system.
 Requirements:
Bachelor's degree or above in Computer Science, Software Engineering or related fields; (evaluation based on skills)
At least 5 years of experience in Java development, skilled in concurrency, memory model, thread model, caching, scheduling framework, and performance optimization;
Proficient in Spring MVC, Springboot, microservices and other framework principles (features and implementation principles provided by the framework);
Proficient in MySQL, Oracle, Elasticsearch, and familiar with SQL optimization. At least familiar with Redis and understand cache consistency;
Familiar with Linux shell scripting and nginx configuration;
Strong abstraction ability and business understanding ability, proficient in data structure and design patterns;
Priority will be given to candidates with experience in the financial credit field and those who have experience in solving high concurrency and big data processing.",None
