Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
C# Middle Software Developer,PT Fata Organa Solusi,"South Tangerang, Banten",Rp 10.000.000 – Rp 15.000.000 per month,Full time,"Company Description
Fata Organa is an exclusive partner of Empath, a subdivision within CAC New Business Development Division, specializing in AI technology such as Emotional Speech AI, acoustic-based modeling, LLM, and Image recognition. Located in Tangerang, Fata Organa offers a unique opportunity to work with cutting-edge AI implementations.
 Role Description
This is a full-time hybrid role for C# Middle Software Developer at Fata Organa to help design, build, and maintain software applications. The ideal candidate will have solid experience with C#, .NET, and related technologies and a passion for creating high-quality, scalable solutions.
 Qualifications & experience
Minimum 3 years of development experience
Preferable if you are top graduate or are from top universities in Indonesia or abroad
Experience working with C# in the context of Azure, AWS and GCP Experience in working with TypeScript and React Framework Experience with CI/CD Advantageous if able to deploy to bare metal machine and can organize server management (assisted by Maintenance team)
Fluent in English, Advantageous if having ability to speak business-level Japanese (better than N2)
Experience in doing Architectural design, Database Design Analysis and Optimization
Practicing clean code Advantageous if can do clean code and best coding standard
 Tasks & responsibilities
Design, develop, test, and deploy high-quality software solutions.
Write clean, maintainable, and efficient code following best practices and coding standards.
Design system architecture and software components for new projects.
Implement robust and scalable software architectures.
Lead and mentor junior and mid-level software engineers Conduct code reviews and provide constructive feedback
Assist in project planning and estimation.
Break down complex tasks and delegate responsibilities effectively.
Help project manager communicate and deal with technical issues from stakeholders (Project owner and end users), including troubleshooting and resolving complex technical issues.
Assist QA team to develop and maintain unit tests, integration tests, and end-to-end tests.
Create and maintain technical documentation
 Benefits
Tax and BPJS + BPJSTK fully paid by company, including full BPJSTK Coverage (4 items)
Yearly bonus based on performance (up to 2x)",None
Senior Teacher (Full Time),PT Pusat Kreasi Anak Bangsa,"Tangerang, Banten","Rp 7,000,000 – Rp 10,000,000 per month",Full time,"Urgently Needed :
As an Engineering for Kids Teacher your job scope will be conducting these educational services that we offer:
One or more of these following Enrichment classes according to your strength: Engineering class (mandatory), Robotics, and Video Game Design.
Weekly enrichment classes conducted IN-center or AT-school.
Holiday Program, School Trip to our center, Birthday Parties, Events / Workshop.
Services are conducted IN or OUTSIDE the center, so you'll be required to travel around Jakarta from time to time.
 Requirements:
Min 5 years of experience in Teaching Kindergarden or Primary students
Cheerful and outgoing personality
Fluency in oral and written English
Loves children and teaching
Has a knack for Creativity and loves to Improve
Self-starter, self-motivated, loves learning new things
Team player
Willing to work a 5.5-days roster (flexible off day)
S1 (Bachelor Degree) graduates or equivalent, preferrably from Education, Engineering, Physics field.
Basic knowledge in Science, Engineering, Math or Technology
Location Gading Serpong, Tangerang, Banten
 If you're applying from a non-relevant background, we will consider based on your:
Fluency in English.
General knowledge in STEM (Science, Tech, Engineering, Math).
Personality and willingness to learn.
 Benefits
Work in a Creative environment and culture
Wealth of experience and join the movement in new Education approach (we put FUN first in teaching)
Annual leave and BPJS",None
Blockchain Devloper,PT. SELLON TECH INDONESIA,"South Jakarta, Jakarta",Rp 11.000.000 – Rp 14.000.000 per month,Full time,"1.Strong understanding about Blockchain
2.Design Smart Contract on Ethereum, BSC, Solana 
3.Web3 developer
4.Solidity, NodeJS, Rust, JavaScript/TypeScript",None
Full-Stack Developer,PT Mentari Books Indonesia,Jakarta,None,Full time,"Full-Stack Developer  
 Mentari Group is looking for an experienced and skilled Full-Stack Developer to join our team. As a Full-Stack Developer, you will be responsible for both front-end and back-end development. You will collaborate with our UI/UX Designer and Project Manager to create a robust, scalable, and user-friendly system.
 Job Descriptions :
Develop and maintain front-end and back-end components of the system
Integrate UI designs from the UI/UX Designer into functional applications
Build and manage databases, servers, and APIs
Ensure the system is secure, scalable, and performs efficiently
Work closely with the project team to understand requirements and deliver high-quality solutions
Troubleshoot and resolve issues, optimize performance, and implement best practices 
 Qualifications:
Bachelor's Degree in Information Technology, Information Systems, Computer Scince, or related field
At least 3 years of experience proven on building systems or web applications
Proven experience as a Full-Stack Developer or similar role
Strong proficiency in front-end technologies (e.g., HTML, CSS, JavaScript) and frameworks (e.g., React, Angular, Vue.js)
Experience with back-end technologies (e.g., Node.js, CodeIgniter, Laravel) and database management (e.g., MongoDB, PostgreSQL)
Familiarity with version control systems (e.g., Git)
Strong problem-solving skills and attention to detail
Have experience in leading a project
Excellent communication and teamwork abilities
Have experiences handling UI & UX is a very strong plus
Ability to handle multiple tasks and meet deadlines
 Apply before August 22nd, 2024
All resumes will be handled strictly confidential and only shortlisted candidates will be contacted",None
Mobile Developer,PT Intersolusi Teknologi Asia,"Bandung, West Java","Rp 5,000,000 – Rp 7,500,000 per month",Full time,"Responsibilities:
Design and build applications for mobile platform.
Ensure the performance, quality, and responsiveness of applications.
Collaborate with a team to define, design, and ship new features.
Identify and correct bottlenecks and fix bugs.
Help maintain code quality, organization, and automatization.
Write clean, stable, documented and tested code.

Requirements:
Candidate at least a Vocational / Diploma / Bachelor's Degree, Engineering (Computer), Computer Science/Information Technology or any related fields
At least 1 year experience in Mobile Development
Fresh Graduates are welcome to apply
Proficiency in Android (Java / Kotlin)
Having experience in Hybrid Mobile Development (React Native / Flutter / Xamarin) is preferred
Having experience in iOS Development is a plus
Familiar with third party libraries is a plus
Strong knowledge in design pattern
Experienced in Object-Oriented Programming
Familiar with versioning tools (such as Git, Mercurial or SVN)",None
Software/Cybersecurity Development,Private Advertiser,"East Jakarta, Jakarta",Rp 20.000.000 – Rp 25.000.000 per month,Full time,"The development team works closely together to evolve Humming Heads’ various security products.
Some of the work may include, but is not limited to data management:
● Building whitelists for defense platforms
● Analyzing logs with security data gathered from clients
● Analyzing distributions of data from the company’s software releases
Depending on experience and qualifications, some candidates may be offered an 8-week
internship (with compensation).
  ► Ideal Candidate:
● Must be graduating soon or have recently graduated from university
● Major or minor in Computer Science or related subjects
● Familiarity with word processing, data management, and presentation software required
● Works well in collaborative environments
● The ability to manage, plan, and efficiently execute tasks within a large project is highly valued.
● Strong understanding of C/C++ programming languages a plus
● Experience or strong interest in living in Japan a plus
●Max 25 years old
English: Native required",None
Host live streaming game,PT CREATOR STAR INDONESIA,"West Jakarta, Jakarta",Rp 5.000.000 – Rp 7.000.000 per month,Contract/Temp,"Persyaratan Streamer Game:
Memiliki bakat dalam bermain game, suka bermain game mobile, dan antusias meneliti strategi serta gameplay game.
Berpengalaman dalam streaming langsung untuk game bertema anime, permainan kartu Tiga Kerajaan, game SLG (simulasi dan strategi), serta game mobile bertema silat dan wuxia.
Berkepribadian ceria, pandai berkomunikasi, mampu bekerja di bawah tekanan, cerdas, dan gemar mempelajari hal-hal baru.
Memiliki kemampuan hosting dan kemampuan akting yang baik, mampu menarik perhatian penggemar, serta meningkatkan suasana selama streaming game.
Tanggung Jawab Pekerjaan:
Bermain game setiap hari, melakukan streaming langsung, berinteraksi dengan penggemar, menjelaskan jebakan dan fitur-fitur game mobile yang di-streaming, serta membantu penggemar menghindari jebakan.
Memenuhi target KPI streaming langsung yang telah ditentukan.",None
Graphic Designer,PT. Wawa Gemilang Interaktif,"West Jakarta, Jakarta",Rp 4.500.000 – Rp 5.500.000 per month,Full time,"Wawa Games is seeking a versatile and imaginative Graphic Designer to join our team! If you thrive on turning ideas into eye-catching visuals and want to make a big impact in the arcade gaming world, this could be the perfect role for you. Fresh graduates are welcome to apply!

Responsibilities:
Develop and execute creative designs across various platforms and formats, ensuring consistency with Wawa Games' brand identity.
Collaborate with different teams to fulfill creative needs.
Take ownership of all design tasks, ensuring high-quality and impactful visuals.
Stay updated on design trends and continuously bring fresh, innovative ideas to the table.
 Qualifications:
Proven experience in graphic design (portfolio required).
Proficiency in design tools (e.g., Adobe Creative Suite, Figma, etc). Please mention your preferred tools in the application.
Strong design skills with a keen eye for detail, color, and typography.
Ability to manage multiple projects and meet deadlines in a fast-paced environment.
Creative thinker with the ability to translate ideas into effective visuals.
Experience in designing for social media or the gaming/entertainment industry is a plus.
 How to Apply:
Please send your CV and portfolio to deborah/at/wawa/dot/games with the subject: WAWA-GD-JS-DDMMYY(DDMMYY is today’s date).",None
Back End,Katiga Ritel K3 Mart,"Tangerang, Banten",Rp 7.000.000 – Rp 8.500.000 per month,Full time,"Back End
Job Description
Participate In Developing Any Project Apps In The Company
Qualifications
Has a full understanding of the concepts of clean code, clean architecture, and design pattern, such as the repository pattern, MVVM, MVC, solid principle, and TDD
Proficient in one or more programming languages (swift, objective c, katlin, javascript. Java, scala, c#)
Has a full understanding of the concepts of clean code, clean
Architecture, and design pattern, such as the repository pattern, MVVM, MVC, solid principle, and TDD
 Front End
Implementing user interface (UI) elements with precision, ensuring consistency, and accurate implementation according to the provided design.
Manage the integration of the user interface with API
Debugging and troubleshooting existing applications.
 Full Stack
Designing and implementing BackEnd: Java-based and FrontEnd: Angular applications,.
Analyzing user requirements to inform application design.
Defining application objectives and functionality.
Aligning application design with business goals.
Developing and testing software.
Debugging and resolving technical problems that arise.
Developing documentation to assist users.
Ensuring continuous professional self-development.",None
Senior Mobile Developer (Native),Steradian Data Optima,Jakarta,None,Full time,"Responsibilities
Develop high-quality, performant and maintainable mobile application.
Involved in full development lifecycle from translating high fidelity mockup into tested, delivered working app and launch on Google Play and Apple App Store.
Improve UI layout, reliability, scalability and security.
Quickly comes up with MVP and propose solution for problems.
Produce high quality code.
Collaborate with other team members.
Requirements
S1 in Computer Science, Informatics, Electrical Engineering, Physics, Mathematics or related.
SMK graduates with exceptional skills and experience are welcome to apply.
Immediately available.
Minimum 3 years of experience in React Native, Flutter, Kotlin, or Swift.
Familiar with consuming API / services securely.
Familiar with Unit Testing
Willing to learn new technologies.
Good communication skills.
Able to read documentations in English and read logs or error messages in English.
Good problem solving skills.
Urgently Hiring",None
Aktor / NPC / Acting,PT Funiverse Entertainment Studio,"North Jakarta, Jakarta",Rp 3.500.000 – Rp 5.000.000 per month,Contract/Temp,"Kualifikasi:
Lulusan sekolah menengah atau sarjana
Harus memiliki pengalaman dalam berakting, teater, atau improvisasi
Kemampuan untuk menciptakan cerita dan karakter yang menarik
Keterampilan verbal yang kuat untuk menceritakan dan membimbing peserta
Kemampuan untuk bekerja dengan berbagai kelompok
Tanggung Jawab:
Membimbing pemain melalui cerita, menciptakan pengalaman yang imersif bagi pemain
Berakting sesuai dengan skrip dan karakter yang ada
Mengadaptasi cerita dan gameplay berdasarkan tindakan pemain dan feedback
Mengatur properti permainan, sistem dan juga kebutuhan permainan
Mengumpulkan dan menggunakan feedback untuk meningkatkan pengalaman
6 Hari Kerja, 1 Hari Libur
Lokasi: PIK, Jakarta Utara",None
Junior Android Programmer,PT. Dunia Maya Teknologi,"South Jakarta, Jakarta",Rp 6.000.000 – Rp 8.000.000 per month,Full time,"Job Desc :
Responsible for the development and maintenance of Android mobile applications. Work under the guidance of senior developers, learning and applying technical skills to create functional and user-friendly mobile apps.
 Requirements :
1  Bachelor’s Degree in Computer Science, Engineering, or related field.2  Proficient in Java or Kotlin, Android Studio.3  Familiarity with Android SDK.4  Familiarity with IP camera integration and video streaming technologies.5  Understanding of OOP principles, Data Structures and Algorithms.6  Version Control: Experience with Git or other version control systems.7  Understanding of unit testing and integration testing.8  Strong problem-solving skills and attention to detail.9  Excellent communication skills and a collaborative mindset.10  Portfolio.",None
"Senior Software Engineer, Mobile (Android) - ACE",PT Solusi Transportasi Indonesia,"Kebayoran Lama, Jakarta",None,Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to know the Team
Join the Grab ACE team, where we are committed to developing the most reliable and beloved food platform in Southeast Asia. As an engineer at Grab, you become an necessary part of our core. Our enthusiasm is rooted in our work, and we take pride in creating exceptional services and tools that cater to hundreds of millions of consumers, delivery partners, and fellow Grabbers. We focus on enhancing our delivery and dine-in platforms. You will report directly to the Engineering Manager, and the role will be Hybrid.
The Critical Tasks You Will Perform
As Senior Software Engineer, Android you are expected to work on both product development and engineering improvements.
Work with the product and design team to understand requirements, provide product feedback, own and implement the product from start to finish.
Create and participate in technical discussions with other engineering teams
Write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality.
Collaborate with QAs to make sure our app releases are always worthy of five star ratings.
Review code from other team members, provide constructive feedback and aim to raise the engineering bar.
Improve the codebase. Propose and set better engineering solutions for the team.
Be responsible and responsive during on-call duty. Debug and troubleshoot production issues.
Provide technical guidance, mentorship and knowledge sharing to peers.
Qualifications
What Essential Skills You Will Need
A degree in computer science, software engineering or related fields with 5+ years of working experience on mobile application development
Programming experience in Java or Kotlin, familiarity with design patterns, multi-threading, and good coding style and habits.
Understanding of the Android system and programming paradigm including OOP, TDD, reactive patterns, and dependency injection.
Working knowledge of several architectural approaches including clean architecture, MVP, and MVVM.
Experience in Android automated testing, familiarity with Android testing frameworks like Espresso, UI Automator, Mockito, Powermock, or Appium.
Fluent in English, with a conscientious, and teamwork, and a positive and optimistic outlook.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
What We Stand For At Grab
We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",None
Development Team,LITA APPS,"Denpasar, Bali",Rp 4.700.000 – Rp 7.000.000 per month,Full time,"Deskripsi Pekerjaan:
Sebagai bagian dari Divisi Pengembangan Mitra Teman Mabar , Anda akan bertanggung jawab atas penanganan berbagai aspek yang terkait dengan dukungan dan pengembangan mitra kerja di platform aplikasi teman mabar game. Tugas utama Anda melibatkan pemantauan, evaluasi, dan penanganan berbagai laporan, bug, serta memastikan mitra kerja memahami produk knowledge dan memberikan layanan yang profesional.

Kualifikasi:
Pengalaman dalam layanan pelanggan atau dukungan teknis menjadi nilai tambah.
Kemampuan analisis dan pemecahan masalah yang baik.
Komunikasi yang jelas dan profesional.
Mampu bekerja secara mandiri maupun dalam tim.
Terbiasa dengan aplikasi perpesanan seperti Lark, discord
Mengerti game mobile atau PC yang sedang hits di Indonesia
 ",None
"Software Engineer, Mobile (Flutter) - Merchant Experience",PT Solusi Transportasi Indonesia,Jakarta,None,Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to Know the Team
The MEX App Flutter team builds and maintains the comprehensive merchant app for merchants to manage their business on Grab. Our team comprises experienced engineers with a shared passion on improving merchant experience. Join us on creating and implementing solutions aimed at enhancing the merchant experience.
Get to Know the Role
As a Flutter engineer, you are expected to work on both product development and engineering improvements.
We are looking for a Software Engineer who strives for excellence in your work. If you believe you have what it takes, we'd love to hear from you. This role is a hybrid role based in Jakarta. You will be reporting to an Engineering Manager for this role.
The Critical Tasks You Will Perform
Develop new features and improvements for mobile applications, ensuring robustness, performance, and an excellent user experience.
Write reusable, scalable, and testable code, ensuring on-time delivery with high quality.
Maintain existing mobile applications, including bug fixing and performance enhancements.
Participate in technical discussions, code reviews, and knowledge sharing with engineering teams.
Write unit and integration tests, collaborating with QAs to ensure app releases.
Work with product and design teams to translate requirements into technical solutions.
Participate in agile development processes and on-call rotations, staying updated on industry trends and suggesting process improvements.
Qualifications
What Essential Skills You Will Need
3+ years of mobile development experience with 2+ years in Flutter engineering, fluent in Dart programming.
Experience with programming paradigms like OOP, TDD, reactive programming, and dependency injection.
Familiar with several architectural approaches, including clean architecture such as MVVM.
Experience in writing maintainable and testable code, including API design, unit testing, and UI testing techniques.
Proficient in maintaining high user base applications using crash analytics, remote debugging, and continuous integration.
Experience with optimizing app performance, including network data usage, battery usage, storage, app size, and launch time.
Experience in iOS/Android native development.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
What We Stand For At Grab
We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",None
Product Designer,PT Aplikasi Karya Anak Bangsa (GO-JEK Indonesia),Jakarta,None,Full time,"About The Role
We are seeking a ""Product Designer"" to drive product innovation by creating elegant and impactful user experiences for our Ads & Promo platform team. You'll tackle complex design challenges, working on projects that have a direct impact on our customers and our business. You'll lead the design of key initiatives, collaborate with cross-functional teams and senior leadership directly, and help define the future of Gojek's product offerings.  If you are someone who loves solving complex problems, lives and breathes user experience - we look forward to hearing from you.
What You Will Do
Lead the design process from ideation to execution for initiatives within the business unit
Collaborate with product managers, engineers, and other stakeholders to create user-centered designs
Design the flow and develop wireframes, incorporating business requirements, market analysis, quantitative and qualitative research findings, technical limitations, customer feedback, and usability criteria
Pitch and present ideas and initiatives directly to senior leadership
Partner with user researchers and influence insight studies related to the discovery and understanding of unresolved interface problems and needs
What You Will Need
Minimum 4 years of Product Design experience
A strong portfolio showcasing your expertise in user-centered design, including case studies of successful projects. Background in business-facing products would be preferred
Proficiency in design tools such as Sketch, Figma and prototyping tools like Protopie
Experience conducting user research and usability testing is highly valued.
Assertive and timely in delivering multiple tasks and managing stakeholders
Sharp and structured in defining problems and articulating decisions/design visions 
Good storytelling skills is a plus
About The Team
Since our humble beginnings in 2015 as a small team of 15 designers, we’ve expanded in tandem with Gojek’s growth, bringing over 24 different products to life. Along the way, we’ve tackled numerous challenges, from refining our design processes to fostering a design-centric philosophy company-wide. Our journey has been one of continuous evolution, improving the quality of our outcomes, expanding our influence within the organization, and relentlessly advocating for our customers.
Today, our Gojek Design Team is made up of around a hundred designers spread across two countries and six teams. Our members come from a wide range of backgrounds and are experts in Graphic Design, Product Design, UX Writing, Illustration, Research and Motion Design. Together we envision, create, and support products and services that meaningfully improve the lives of our customers. Head on and apply to be part of this journey with us!",None
Game Developer,Private Advertiser,"Medan, North Sumatra",None,Full time,"PENEMPATAN DI JAKARTA

Keahlian ­
Diharuskan memiliki keahlian dalam pengembangan engine berbasis HTML5.
Tanggung Jawab Pekerjaan 
Mengembangkan ide-ide baru untuk sebuah game 
Menerjemahkan visual dari game designer ke dalam kode 
Membuat prototipe permainan dan menyempurnakan game
Mengeveluasi kode yang ada dan mengusulkan perbaikan jika perlu 
Kualifikasi
S1 Komputer, Informatika dan Teknologi Informasi
Menguasai pengembangan game 2D dan 3D
Menguasai 3D Map/World level desain
Menyatukan elemen-elemen dari satu sistem ke sistem lainnya

Batas Lamaran : 11 Oktober 2024 ",None
Programmer,RoseBerry Solo Paragon Lifestyle Mall,"Surakarta, Central Java",None,Full time,"Kualifikasi :
- Usia max. 28 tahun
- Lulusan SMK/Diploma/Sarjana Bidang IT
- Menguasai PHP, HTML, dan JavaScript
- Berpengalaman dengan 2D Game & Web API
- Berpengetahuan dengan dunia komputer & game
- Kemampuan komunikasi yang baik
- Mampu bekerja bersama tim atau perorangan
- Dapat bekerja dengan deadline
- Senang belajar software baru
- Penempatan Kota Solo
Attachment : CV, Ijazah, Portofolio
Alamat : Purwodiningratan, Jebres, Surakarta City, Central Java 57128

Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang
Selasa: Pagi, Siang
Rabu: Pagi, Siang
Kamis: Pagi, Siang
Jum'at: Pagi, Siang
Tidak diperlukan pengalaman kerja untuk posisi ini
Pelamar harus memiliki KTP",None
Unity Developer,Idea Comindo,"Denpasar, Bali",None,Full time,"Senior Unity Developer Requirements (WebGL and AR)
Technical Skills
1. Unity and C:
 - Proficient in Unity and Unity3D.
 - Strong knowledge of C# programming.
2. WebGL:
 - Experience with Unity's WebGL build option.
 - Understanding of JavaScript and HTML5 technologies.
 - Familiarity with optimizing performance for web browsers.
3. AR Development:
 - Experience with AR frameworks like ARKit, ARCore, and Vuforia.
 - Knowledge of marker-based and markerless tracking.
4. Optimization:
 - Skills in profiling and optimizing game performance.
 - Ability to reduce draw calls and optimize assets for web and mobile.
5. Tools and Version Control:
 - Proficient in using Git or other version control systems.
Educational Background
1. Degree:
 - D3, Bachelor’s degree in computer science, software engineering, or a related field is preferred.
Experience
1. Professional Experience:
 - At least 2 years of experience in Unity development.
 - Proven experience with published WebGL and AR projects.
Soft Skills
1. Communication:
 - Excellent verbal and written communication skills.
 - Ability to work effectively in a team.
2. Problem-Solving:
 - Strong troubleshooting and analytical skills.
3. Creativity:
 - A keen eye for detail and a strong visual sense.
Responsibilities
1. Development:
 - Design and implement application/game features for WebGL and AR.
 - Ensure high performance and quality of applications.
2. Code Management:
 - Write efficient, reusable, and reliable code.
 - Identify and fix bugs.
3. Collaboration:
 - Work with designers and other developers to integrate media assets.
 - Communicate effectively with the team to discuss ideas and specifications.
4. Continuous Learning:
 - Stay updated with new Unity features and industry standards.
 - Mentor junior developers.
 ",None
Senior Live Ops Game Designer (F2P),PT Gameloft Indonesia (Yogyakarta),"Yogyakarta, Yogyakarta Special Region",None,Contract/Temp,"Company Description
Join the Game!
Leader in the development and publishing of games, Gameloft® has established itself as one of the top innovators in its field since 2000. Gameloft creates games for all digital platforms, two of which are featured in the “Top 10 iOS Games by All-Time Worldwide Downloads” from App Annie. Gameloft operates its own established franchises such as Asphalt®, Dragon Mania Legends, Modern Combat and Dungeon Hunter and also partners with major rights holders including Disney®, LEGO®, Universal, Illumination Entertainment, Hasbro®, Fox Digital Entertainment, Mattel®, Lamborghini® and Ferrari®. Gameloft distributes its games in over 100 countries and employs 3,600 people worldwide. Every month, 70 million unique users can be reached by advertisers in Gameloft games with Gameloft for brands, a leading B2B offering dedicated to brands and agencies. Gameloft is a Vivendi company.
All trademarks referenced above are owned by their respective trademark owners.
Job Description
As a Senior Live Ops Game Designer, you will lead the design and development of game systems, features, and mechanics that enhance engagement and retention.
You’ll focus on integrating live ops and monetization strategies to ensure player satisfaction and long-term success. In addition, you will be a mentor to our junior designers, sharing your knowledge, providing guidance, and ensuring the growth of the team.
Responsibilities:
Contribute to the entrusted game, depending on project needs;
Create and maintain clear and comprehensive design documentation;
Post-launch updates: Designing and implementing regular updates to keep the game fresh and engaging.
Event creation: Developing limited-time events and promotions to drive player engagement.
Data analysis: Analyzing player data to identify trends and opportunities for improvement.
Player-Centric Focus: Analyze player feedback and game performance data to make informed design decisions.
Implement and debug game content via game engine tools, asset editors, localization and balancing sheets, and so on.
Curriculum development: Creating training materials and programs to enhance the skills of game designers.
Mentorship: Providing guidance and support to junior game designers.
Benefits:
Join a leading global mobile and video games publisher and developer utilizing the state-of-art mobile technologies and devices;
Become a part of the talented international team in a friendly, creative and dynamic environment;
Become a true pro in the fast-growing, exciting and innovative video games industry;
Be proud to deliver the prestigious products winning the top rankings worldwide;
Enjoy the exiting life of Gameloft with corporate trips, sponsored team building and other joyful events;
Build up your career with dynamic promotions and worldwide opportunities.
Qualifications
Requirements:
3-5 years of experience in a similar role (with F2P games);
Passion for video games and game development;
Proficiency with gameplay design, events and player experience design;
Knowledge of game design theory and deep understanding of gameplay fundamentals;
Knowledge of the F2P gaming market and current trends;
Profound gaming experience on mobile and other platforms;
English (full working proficiency);
Proficiency with game editors and prototyping tools;
Strong pitching and presentation skills
Would be considered a plus:
Programming, scripting, 2D or 3D art, scriptwriting or video directing working background;
Special education in game design, architecture, psychology or computer programming.
Benefits:
Join a leading global mobile and video games publisher and developer utilizing the state-of-art mobile technologies and devices;
Become a part of the talented international team in a friendly, creative and dynamic environment;
Become a true pro in the fast-growing, exciting and innovative video games industry;
Be proud to deliver the prestigious products winning the top rankings worldwide;
Enjoy the exiting life of Gameloft with corporate trips, sponsored team building and other joyful events;
Build up your career with dynamic promotions and worldwide opportunities.
Additional Information
You want to be part of an exceptional experience, within a company that is constantly growing.
You want to work with talented people who are industry pioneers.
You want to join a global company and meet great people around the world from all walks of life.
Motivating, challenging and rewarding work on the next great frontiers in games.
Career-development opportunities.
Exceptional library of diverse top games with broad distribution.
For more information go to www.gameloft.com",None
