Job Title,Company Name,Location,Salary,Job Type,Job Description
"Programmer Full-Stack JavaScript
- job post",PT Rakhasa Artha Wisesa,Jakarta,None,None,"Informasi Lowongan
Tipe Pekerjaan

Remote/On-site

Fungsi Pekerjaan
TI, Programmer
Jenjang Karir
Pemula / Staf, Staf Senior
Job Deskripsi
Create and develop website applications using the React, Next and Express frameworks as the backend
Have expertise in server-side JavaScript such as Node.js or a similar back-end framework (e.g.,Express.js)
Able to use API (Application Programming Interfaces) which facilitates communication between front-end and back-end.
Can use databases (potentially using SQL or NoSQL technology) to store and manage data.
Have a basic understanding of cloud platforms such as AWS, Azure, and GCP.
Persyaratan
Tingkat Pendidikan
S3, S2, S1
Jurusan Pendidikan
Ilmu Komputer, Teknik Informatika
Minimal Pengalaman
1 tahun
Deskripsi Persyaratan
Minimum 1 years experience in Full-Stack Javascript Developer
Participating in the entire application development lifecycle, from design and planning to implementation and deployment.
Writing clean, well-documented, and maintainable code for both front-end and back-end.
Developing and integrating APIs to connect different parts of the application.
Troubleshooting and debugging issues across the entire application stack.
Optimizing application performance for speed and scalability.
Collaborating with designers, front-end developers, back-end developers, and other stakeholders throughout the development process.
Staying up-to-date with the latest advancements in JavaScript technologies and frameworks.
Skill yang Dibutuhkan
Lokasi
Kota
Prov. DKI-Jakarta
Alamat
Jakarta Pusat

Tentang Perusahaan
PT Rakhasa Artha Wisesa

Industri
Komputer / TI
Benefit
Deskripsi Perusahaan
We are a global IT Service Solution and IT Consultant company building powerful mobile and desktop application."
"Full Stack Developer
- job post",Dnalytics Consulting,Jakarta,None,Full-time,"Seeking a versatile web developer proficient in front and back-end programming platforms. Must be innovative, self-motivated, and detail-oriented, capable of seeing projects through from conception to completion.
Duties & Responsibilities
Manage website updates and optimization using platforms such as WordPress, OpenCart, and Magento.
Design and develop website content, graphics, and layouts using Adobe Photoshop, Illustrator, and InDesign.
Ability to code in CSS3, HTML5, JavaScript, SDLC, PHP, JQuery, AJAX, JSON, XML, DHTML, Bootstrap, Foundation, Materialize CSS, ASP.NET, C#, PHP Framework MVC , Code igniter, React.js, Yii2, Laravel, XAMP,WAMP ,PHPMyAdminWeb Services , APIs , SOAP
Strong multimedia and graphic designing skills in Photoshop, Adobe Illustrator, Adobe Flash Animation, After Effects, Adobe Premiere
Involved in the entire SDLC – requirements gathering, design, development, testing, deployment and support.
Collaborate with stakeholders to understand design requirements and project objectives.
Create visually appealing and user-friendly website interfaces and layouts.
Utilize design tools like Figma for visual mock-ups and prototypes.
Collaborate with developers to implement and refine designs on the website.
Design, develop, test, and deploy web and mobile applications, focusing on functionality and user experience.
Enhance website performance based on user feedback and management requirements.
Implement responsive front and back-end applications for cross-platform optimization.
Manage projects from conception to completion, including API design and development.
Requirements:
Minimum 3 years of experience in Web / Mobile app development.
Have experience in cloud-based applications such as AWS, AZURE.
Proficiency in coding, building, testing, and deploying using HTML, CSS, JavaScript, and frameworks like Angular JS, React, Django, Flask, REST API Implementation.
Expertise in server-side languages like Python, PHP, Node.js, and latest server-based technologies.
Familiarity with databases such as MySQL, MS Access, MS SQL server, Oracle, RDMS and SQL queries
Experience customizing CMS platforms like WordPress and Magento, and OpenCart
Excellent verbal communication skills.
Self-motivated, independent, and capable of meeting tight deadlines.
Strong problem-solving and analytical abilities.
Able to communicate well in English (oral and written)
Certified application developer is a plus.
Capable to conduct functional and non-functional testing.
Computer Science graduates will be preferred.
Job Type: Full-time
Education:
S1 (Preferred)
Experience:
Web Development: 3 years (Preferred)
HTML: 3 years (Preferred)
Javascript: 3 years (Preferred)
PHP: 3 years (Preferred)
Job Types: Full-time, Contract
Contract length: 24 months"
"Full Stack Developer Associate
- job post",PT ALTO Network,Jakarta,None,Full-time,"COMPANY DESCRIPTION
ALTO Network is a leading payment infrastructure provider as well as the pioneer in payment solution by always bringing the most innovative and impactful technology to connect merchants or financial institutions with their customers to grow their businesses nationwide and beyond.

DESIGNATION : Full Stack Developer Associate (CORE) - Web Monitoring

RESPONSIBILITIES
Mengelola dan mengembangkan keseluruhan aplikasi, baik di sisi frontend (tampilan pengguna) maupun backend (logika server dan database), serta memastikan bahwa semua product yang dicreate sudah sesuai dengan BRD dan ideal request dari client
Menentukan langkah development yang di perlukan untuk development sistem ATM driving (positlion) dan web monitoring dashboard
Mengerjakan tugas secara rutin berdasarkan initiative sendiri serta permintaan dari Senior Level/Line Manager
Paham dan patuh serta mengimplementasikan proses kerja berdasarkan SOP yang ada
Mengeksekusi ide berdasarkan standar dan instruksi kerja dengan beberapa inisiatif
Bertanggung jawab terhadap hasil kerja sendiri
Aktif memberikan masukan untuk solusi sistem yang dikembangkan
Memprioritaskan penanganan isu production dengan cepat dan segera
Deliver tepat waktu dan minim bug
Membantu proses test dan sertifikasi sistem positlion (development)
Melakukan analisa dan mendiskusikan desain aplikasi postilion yang akan di kembangkan(development)
Membantu tim app support untuk monitoring aplikasi postilion disisi production(maintenance)
Troubleshoot issue production postilion bersama tim app support.(maintenance)
Melakukan analisa requirement, dan developmentsistem positlion (development), Monitoring & troubleshoot production issues (maintenance)
Develop dan config ATM Driving (postilion) sesuai requirement dari tim produk ALTO (development)
Bekerjasama dengan tim produk, QA, dan Application Support saat development dan maintenance
Aktif menindaklanjuti temuan dari tim audit internal dan external
Mengikuti aturan standar yang sudah ditentukan oleh tim security dalam mengakses server development


QUALIFICATIONS
Bachelor degree in Information Technology/Information System/Data Science/Computer Science
Pengalaman kerja: Minimal 1-3 tahun pengalaman dalam pengembangan backend, terutama di lingkungan yang menuntut, seperti skala enterprise (Financial/Banking) atau startup teknologi
Bahasa pemrograman backend: Penguasaan beberapa bahasa pemrograman backend populer seperti Java, Python, Node.js, Ruby, Go, atau PHP.
Database: Pengalaman dengan database relasional (misalnya, MySQL, PostgreSQL) dan non-relasional (misalnya, MongoDB, Redis).
Pemahaman tentang perancangan skema database dan pengoptimalan query.
API Development: Pengalaman dalam membangun RESTful API atau GraphQL, serta pemahaman tentang cara mengintegrasikan layanan pihak ketiga.
Arsitektur Backend: Pemahaman tentang arsitektur aplikasi yang terdistribusi, microservices, serverless, dan sistem berbasis cloud (misalnya, AWS, GCP, atau Azure).
Knowledge
Software Development LifeCycle
Understanding of database management systems
Understanding of code versioning tools such as Git
Develop functional and sustainable applications according to requirements
Optimize applications for better performance and scalability
Be proficient in server-side development, troubleshoot and debugging
Solving issues and finding opportunities for improvement
Create and maintain technical document
Analize business requirement and design the solution based on requirement
Good to have: product knowledge ATM dan switching, ISO 8583 and HSM
Non-technical
Critical thinker and problem-solving oriented
Fast LearningInitiative and creative
Communication skill
Good time-management skills
Ability to work well as part of a team
Technical
Programming Language : Java, ReactJS
SQL
Git
Database & Cache : MSSQL
Good to have: Aplikasi EFT Postilion, Flow Mesin ATM"
"Full Stack Developer
- job post",Alegrium,Jakarta,None,Full-time,"Company Description

Alegrium is a casual game developer based in Jakarta, Indonesia. We've been developing lot of games since 2011. Some of our games which go viral were Icon Pop Quiz, Cash Inc, The Billionaires, and many more
Alegrium is a part of Lion Studios, Lion Studios has already achieved over a billion downloads and profitability in less than two years. You can identify many of our games sitting at the top of the iOS & Android stores such as Ink Inc, Blendy, Mr. Bullet, Happy Glass, etc

Job Description

If you are up for this challenges:
Develop and maintain backend services using NestJS (Node.js) with MongoDB databases.
Develop a CMS platform using Laravel (PHP) and Vue.js to manage content efficiently.
Integrate, maintain, and optimize (MongoDB/MariaDB) for scalable data storage.
Collaborate with front-end developers to ensure functionality and smooth system operations.
Debug and troubleshoot issues within the application to ensure effective and optimal data communication between client and server.
Stay updated on the latest trends and technologies, especially related to databases, cloud technologies, etc.

Qualifications
Bachelor's degree in Information Technology
Experience with NestJS (Node.js) for backend development.
Experience with MongoDB for database management.
Experience with Laravel (PHP) and Vue.js for CMS development.
Familiarity with RESTful API and/or GraphQL.
Strong understanding of version control systems like Git.
Ability to write clean, maintainable, and scalable code."
"Web Programmer / FullStack (PHP, JS)
- job post",PT. Rajawali Konsulindo,Jakarta,None,Full-time,"Lowongan FULL STACK DEVELOPER
Perusahaan kami membangun dan mengembangkan aplikasi berbasis Web. Kami membutuhkan IT Programer yang kreatif, aktif dalam perkembangan digital, profesional, dan siap menghadapi tantangan untuk bergabung dengan perusahaan kami.
Tugas / Tanggung Jawab
Membangun dan mengembangkan antarmuka pengguna (UI) yang responsif dan interaktif.
Membuat modul dan fitur fungsional sesuai kebutuhan perusahaan.
Bekerja sama dengan tim desain dan backend untuk memastikan platform aplikasi sesuai dengan kebutuhan klien.
Kriteria
Memiliki pengalaman minimal 1 tahun sebagai Frontend Developer.
Memahami konsep pengembangan aplikasi menggunakan REST API.
Menguasai HTML, CSS, dan JavaScript.
Berpengalaman dengan Visual Studio Code.
Menguasai framework frontend seperti Bootstrap, Tailwind CSS, jQuery, Alpine.js, dan React atau Next.js.
Memiliki pengetahuan tentang prinsip desain UI/UX.
Mampu menggunakan alat version control seperti Git.
Memiliki pengetahuan dasar tentang Node.js dan Electron.js.
Familiar dengan framework backend seperti CodeIgniter 3/4.
Mampu bekerja dengan database MySQL.
Mampu bekerja baik secara individu maupun dalam tim.
Keahlian Non-Teknis (Soft Skills):
Kemampuan memecahkan masalah (problem-solving)
Kemampuan komunikasi dan kolaborasi yang baik
Kreativitas dan kemampuan berpikir analitis
Kemampuan belajar dan beradaptasi dengan cepat
Kemampuan bekerja secara mandiri dan juga dalam tim
Passion terhadap dunia web development
Bersedia bekerja pada hari Sabtu
Job Type:
Full-time
Experience:
Full Stack Development: 1 year (Required).
Professional IT project life cycle: 1 year (Preferred).
Bergabunglah dengan kami dan kembangkan karir Anda dalam dunia digital!
Job Type: Full-time
Application Question(s):
Are you willing to work on Saturday on a regular basis ?
Experience:
Professional IT project live cycle: 1 year (Preferred)
Frontend / Fullstack Development (PHP / JS): 1 year (Preferred)"
"React.js Developer
- job post",Coding Collective,Yogyakarta,None,Full-time,"Position Status
Full Time
Company Location
Singapore
Work Location
Yogyakarta, Indonesia
Job Scheme
WFO

Duties and responsibilities
The successful applicant will carry out the following duties and responsibilities:
Developing interactive front-end designs for Decentralized applications (Dapps).
Supervision of the entire stack that runs the Dapps.
Backend development pertaining to the blockchain.
Being involved in the research, design, development, and testing of blockchain technologies.
Brainstorm and evaluate applications for new tools and technologies.
Document new solutions and maintain existing ones.
Maintain and extend client-side and server-side applications that are responsible for business logic and integration.
Requirements
The successful applicant will have the following experience and skills:
Experience in React Js, and Node Js (Knowledge in Typescript is a plus).
Expertise in Object-Oriented Programming and Web Service (RESTfull API / Micro Service Concept).
Decent English communication skills.
Min. 1 year of work experience in a software company.
Experience in React state management (mobx or redux) is a plus.
Understanding of Blockchain technologies is preferred.
Having an interest in working in a start-up environment.
Ability to work in a fast-paced and dynamic work environment.
Possessing a high-initiative attitude.
Willing to learn new technologies."
"Full Stack Developer
- job post",AsiaQuest Indonesia,Jakarta,None,None,"Location Jakarta: Tamansari Parama Boutique Office, Jl. K.H. Wahid Hasyim No.84-88, RT.15/RW.3, Kb. Sirih, Kec. Menteng Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340 Yogyakarta: Jl. Pringgodani, Jl. Demangan Baru Jl. Mrican Baru No.19, Caturtunggal, Kec. Depok, Kabupaten Sleman Daerah Istimewa Yogyakarta 55281 Working Hours 9:00 WIB 〜 18:00 WIB Rest day Saturdays, Sundays and Public Holiday Benefits – Hybrid working style – Income tax paid by company – Many types of allowance (birthday allowance, perfect attendance allowance, etc) – BPJS – Annual medical checkup – Bi-monthly company gathering – Annual Gathering As a fast-growing software development company in Indonesia, we look for the best talent! We provide opportunities for both experienced and inexperienced professionals with strong motivation and willingness to learn continuously in a fast-paced environment. We will challenge you to improve your skills and abilities through several low to the high-level task force. You can start to pursue your career in our branch offices spread throughout Asia, including Jakarta, Yogyakarta, Kuala Lumpur, and Tokyo.
Job Title
Full Stack Developer
Field
Job Description
Job Description:
Analyze client requirement and offer technical solution.
Perform software design, development, and maintenance.
Work in a team environment, able to collaborate with other team members.
Perform unit testing, integrated testing on implemented code.
Assist management team about technical aspect of software development process.
Share the knowledge to the other developers.
Requirement :
Majoring in IT, max 35 years old.
Have at least 1 year experience as a Full Stack Developer.
Front-End Development: Proficiency in front-end technologies is essential, including:
HTML/CSS: Strong knowledge of HTML markup and CSS stylesheets to create visually appealing and responsive web pages.
JavaScript: Mastery of JavaScript and popular frameworks/libraries like React, Angular, or Vue.js for building interactive user interfaces.
Responsive Design: Understanding of responsive design principles to ensure websites work well across various devices and screen sizes.
Cross-Browser Compatibility: Knowledge of browser differences and ability to write code that works consistently across multiple browsers.
Familiar with and have experience using UI frameworks like Material UI, TailwindCSS, or Bootstrap.
Back-End Development: Competence in back-end technologies and server-side programming is crucial. This may involve:
Server-Side Languages: Proficiency in at least one server-side programming language such as PHP, Python, GO-Lang, or Node.js.
Databases: Understanding of database management systems (e.g., MySQL, PostgreSQL, MongoDB) and ability to write efficient database queries.
APIs and Web Services: Familiarity with creating and consuming APIs and web services using protocols like REST or GraphQL.
Server Environment: Knowledge of server-side frameworks (e.g., Express, Django, Ruby on Rails) and deployment strategies.
Version Control: Experience with version control systems like Git, including branching, merging, and resolving conflicts.
Database Design: Understanding of database design principles, normalization, and data modeling.
API Integration: Ability to integrate with external APIs and services, such as payment gateways, social media platforms, or third-party libraries.
Testing and Debugging: Proficiency in testing frameworks, unit testing, and debugging techniques to ensure code quality and identify and fix issues.
Problem-Solving and Algorithms: Strong problem-solving skills and knowledge of data structures and algorithms to optimize code performance.
Collaboration and Communication: Good teamwork and communication skills to collaborate effectively with other developers, designers, and stakeholders.
Growth Mindset: Eager to learn and develop the new skills required by the project, always to try challenging yourself for new things.
Time Management and Adaptability: Ability to manage time and projects effectively, as well as the ability to learn quickly and adapt to new technologies or frameworks.
Willing to be placed in Yogyakarta or Jakarta
Location
Salary Range
Education
Experience
Language Proficiency

Recruitment Flow 1 Entry Form To apply, please complete required information in the entry form. You are also required to submit your resume for reference. 2 Document Screening A screening based on the information entered in the form and the documents submitted will be conducted. We will notify you of the screening result through email or telephone within one week from the date of application. 3 Interview You may be required to attend 2~3 interviews. The interviewers shall include a human resource representative and a local manager. Working experience and technical skills applicable to AQI services are among the contents of the interview. 4 Final Result Selected candidate will be notified through email or telephone."
"Data Analyst
- job post",Mobius Digital,Jakarta,"Up to Rp. 10,000,000 a month",Full-time,"Minimum Qualifications and Experience
The Requierement :
Can communicate in English (basic communication)
Have experience working professionally for at least 2 years
Full remote work
Available during office hours
No issues in working for financial services (banking, insurance, etc)
Experience with deep learning and associated tools and technologies, demonstrated experience in Python
Experience working with large data sets, coming from varied sources
Ability to write clear and concise technical documentation
We are hiring developers for projects with one of the biggest reputable conglomerates in Indonesia.
With us, you will be exposed to many exciting challenges and opportunities to grow through developing our websites, mobile apps, mobile websites, and applications across our business units.
Programming stack we are looking for : Data Analyst
Do reach out to us if you believe you have the relevant skills, looking forward to working together with you!
Jenis Pekerjaan: Penuh Waktu"
"Technical Team Lead, Trilogy (Remote) - $60,000/year USD
- job post",Crossover,Indonesia,None,Full-time,"Are you a talented software engineer who regularly uses AI tools to reach superhero status? We're looking for someone eager to use AI to craft intelligent, forward-thinking solutions that will bring our 100+ product portfolio into the modern world.
At Trilogy's core, we have a strategic product line reshaping industries and how people work and learn. Here's a glimpse of our strategic product line:
AdvocateHub: Integrate an AI-powered bot using a Retrieval-Augmented Generation (RAG) approach with OpenAI's GPT-4. You'll develop a seamless sidebar widget, implement feature flags, and build a robust logging mechanism to capture KPIs. Sharpen your skills in AI integration, UI/UX design, and data-driven development.
Jive Cloud: Build a game-changing AI feature using generative AI and the Jive REST API. You'll leverage AI interactions within existing user activities, abstract the AI provider for flexibility, and optimize search functionality. Grow your expertise in AI architecture, API design, and performance optimization.
ACRM: Develop a cutting-edge CRM solution that seamlessly integrates sales, marketing, and support into a sophisticated, user-friendly interface. You'll work on building advanced data analytics modules, implementing machine learning algorithms for predictive insights, and creating intuitive data visualization tools. Expand your skill set in data engineering, AI/ML, and UI/UX design while creating a platform that drives customer success.
In this role, you can expect to navigate the complexities of integrating AI-driven solutions into these exciting product lines, offering unique opportunities to innovate. Your expertise will guide the development of scalable, serverless applications and innovative features, leveraging the full potential of cloud-native technologies.
Here's what you can expect from our application process:
A quick check: Answer a few yes/no questions to confirm you meet the basic requirements.
Prove your potential: Take a 15-minute cognitive assessment (the Criteria CCAT), scientifically proven to be the best predictor of success in roles that require rapidly gaining and applying new knowledge.
Showcase your skills: Demonstrate your coding prowess by writing, testing, and refactoring code, developing new features with AI, and collaborating with AI to diagnose and solve problems.
Connect with leadership: Engage in a 30-minute Google Meet interview with a member of our Engineering leadership team.
This comprehensive process takes approximately 5 hours, which you can complete at your own pace. We value your time and effort, so we'll provide the results of each assessment within 24 hours of completion and interview decisions within 3 business days.
Are you up for the challenge? Trilogy is for the brave, the curious, and the forward-thinking. We're remapping the world of work with AI as our compass. Ready to join the journey?

What you will be doing
Leverage cutting-edge AI tools to improve efficiency in coding, error detection, feature development, bug fixing etc.
Modernize our strategic product lines through AI-driven innovations, enhancing performance, scalability, and user engagement.
Develop and deploy efficient back-end solutions using serverless technologies, focusing on creating robust, cloud-native applications.
Conduct comprehensive code reviews and collaborate with a global team to ensure best practices and high standards.
Crafting AI 2nd Brains -AI-driven summaries of product, domain, or company knowledge
-making you and your team smarter and faster.
Becoming an AI pioneer leading the charge in integrating AI into software engineering, proving it's a force multiplier, not a replacement.

What you will NOT be doing
Routine Monotony: We keep cumbersome infrastructure tasks to a minimum so you can focus on creating innovative solutions.
Endless Meetings: We value your expertise in development over sitting in meeting rooms. Expect more coding, less talking.

Key Responsibilities
Enhance product functionality and effectively integrate AI-driven solutions into our cloud services.

Candidate Requirements
4+ years of experience in software development with a focus on writing production code for the server-side of web applications.
At least 2 years of experience being the primary technical contributor in a team for a software product's development.
At least 1 year of hands-on experience with cloud-native development (any cloud vendor) or serverless architectures.
Experience leveraging AI tools like Copilot, Cursor, or ChatGPT in day-to-day software development (e.g. creating prompts for coding tasks).
Proficiency in SQL AND at least 2 other programming languages (preference for Typescript, Javascript, Python, and C#)
Must be willing to learn and work in new programming languages with the help of AI

This position is also known as:
Software Development Engineer
Software Development Specialist
Principal Software Engineer
Lead Software Engineer
Full-stack Developer
Software Developer
Full Stack Engineer
Back End Developer
Software Architect
Senior Software Engineer
Software Engineer
Full Stack Developer
Senior Developer"
"Web3 Full Stack + Smart Contract developer
- job post",Pundi X Labs,Jakarta,None,None,"JakartaMalaysia
What you’ll do
You will be involved in these domains:
1. Develop high-quality React applications that are highly reliable and maintainable.
2. Develop smart contracts.
3. Server: backend management - AWS, physical servers etc.
What you’ll need
1. Degree (or equivalent) in Comp Sci, Engineering or Mathematics
2. Knowledge of one (or more) domain: frontend (React, Next.js, TS) and backend(Node.js).
3. Experience in developing smart contracts in Solidity.
4. Experience with Docker and cloud services providers.
What you might want to know
1. If you exhibit strong technical skills, you may apply regardless of age, location, qualifications.
2. Based or able to travel to Singapore or our regional office occasionally."
"Junior Software Developer
- job post",PT. INTI PRIMA RASA,Jakarta,None,Full-time,"Assist to develop end-to-end solutions for mobile applications using Flutter, including database design, API development, and UI implementation.
Assist to Design, developing, and maintain RESTful APIs to facilitate seamless communication between the mobile application and backend systems.
Integrate third-party APIs and services as required, ensuring compatibility and optimal performance.
Collaborate with cross-functional teams to define project requirements, technical specifications, and implementation plans.
Ensure adherence to industry standards and best practices in all development efforts.
Assist to Develop and maintaining database schemas, ensuring data integrity and optimal performance.
Stay updated with emerging technologies and industry trends, incorporating relevant advancements into development processes.
Requirements :
Bachelor's degree in Computer Science, Information Technology, Computer Engineering, or a related field (or equivalent experience).
Proven experience in Flutter app development, with a minimum of 1 year of experience.
Strong proficiency in API development and integration, with expertise in RESTful APIs.
Experience with ERP systems integration is highly desirable.
Ability to develop all layers of the application stack, including backend databases, APIs, and user interfaces.
Solid understanding of software development lifecycle, design patterns, and best practices.
Excellent problem-solving skills and attention to detail.
Strong communication and collaboration skills, with the ability to work effectively in a team environment.
Ability to manage multiple tasks and prioritize effectively in a fast-paced, dynamic work environment.
Experience with popular databases such as MSSQL, MySQL, PostgreSQL, or MongoDB.
Knowledge of front-end development technologies such as HTML, CSS, and JavaScript.
Familiarity with cloud platforms and services (e.g., AWS, Azure, Google Cloud).
Experience with version control systems (e.g., Git) and CI/CD pipelines.
Certifications in relevant technologies or frameworks (e.g., Flutter certification) are a plus.
Job Type: Full-time
Expected Start Date: 10/16/2024"
"Full Stack Developer
- job post",UMG Idealab,Yogyakarta,"Rp. 5,000,000 - Rp. 6,000,000 a month",Full-time,"Job description
We are looking for a talented Full-Stack Web Developer with experience in PHP, Laravel, React.js, and SCSS to join our dynamic development team. The ideal candidate will have a strong foundation in both front-end and back-end development, familiarity with modern frameworks like Vue.js and Node.js, and experience with third-party integrations and media streaming technologies for video calls.
Key Responsibilities:
Develop and maintain scalable web applications using PHP and Laravel on the back end.
Build and optimize front-end components using React.js, SCSS, and Tailwind CSS.
To create responsive and user-friendly web interfaces.
Integrate third-party APIs and services to enhance application functionality.
Implement media streaming solutions for video call features.
Troubleshoot, debug, and upgrade software as needed.
Write clean, well-documented, and maintainable code.
Stay updated on industry trends and emerging technologies to improve development processes.
Requirements:
Experience:
3+ years of professional experience in full-stack web development.
Backend Skills:
Proficient in PHP and Laravel framework.
Strong understanding of RESTful API design and development.
Familiarity with database management systems like MySQL.
Experience with Node.js for backend tasks is a plus.
Frontend Skills:
Proficient in React.js and SCSS.
Develop the chat user interface using React.
Implement features like message display, input, and real-time updates
Experience with CSS frameworks like Tailwind CSS.
Familiarity with Vue.js for additional front-end flexibility.
Strong understanding of JavaScript, HTML5, and CSS3.
Knowledge of responsive design principles.
Integrate AI Models:
Leverage AI models (such as GPT-4) to add intelligence to your chatbot.
Interact with the language model to generate responses.
Simulate short-term memory for the AI model
Version Control:
Proficient in Git and version control workflows.
Problem-Solving:
Strong analytical and problem-solving skills.
Communication:
Excellent verbal and written communication skills.
Team Collaboration:
Ability to work effectively in a collaborative team environment.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field (or equivalent experience).
Experience with Agile development methodologies.
Familiarity with cloud services like AWS or Google Cloud Platform.
Job Type: Full-time
Job Type: Full-time"
"Full Stack Web Developer
- job post",ITConnexion,Jakarta,None,None,"This is a role best suited to those with at least 2 years of website development experience working with multiple client environments and projects. You will work closely with our Software Development Team, our partners, and clients."
"Fullstack Developer
- job post",Indonesian Retail Sociolla,Indonesia,None,None,"Kirimkan CV dan portfolio kamu ke
recruitment@sociolla.com

Requirements :
Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication) or equivalent.
Has 3-5 years of full stack development experience and very good at problem solving, bug fixing, helping team to solve problems.
Experience in components at each layer of modern web applications.
Experience in JavaScript frameworks (e.g Vue.js & Node.js) is a must.
Experience in both front-end and back-end aspects.
Job Descriptions :
Design and implementation of low-latency, high-availability, and performance-oriented applications for Sociolla platform.
Develop, build, test, deploy modules.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Ensure the performance, quality, and responsiveness of the application."
"FULL STACK DEVELOPER
- job post",PT. Berca Hardayaperkasa,Jakarta,None,Full-time,"Job Description
– Execute full software SDLC
– Review and analyze business needs and specifications to determine programming requirements for new and existing software projects
– Write well-designed, testable code
– Test & maintain software product to ensure strong functionality & optimization
– Develop and implement test plans for new projects, and maintenance of existing projects
– Recommend improvements to existing products as necessary
– Adapt to evolving technologies and processes
Qualification
– Bachelor’s Degree in Computer Science/IT or equivalent
– Fresh Graduates are welcome to apply
– Strong organizational and project management skills.
– Proficiency with .NET Technology and Java
– Proficiency with fundamental front-end languages such as HTML, CSS, JavaScript, ReactJS.
– Familiarity with database technology such as MySQL, Oracle or SQL Server (either one).
– Excellent verbal communication skills.
– Good analytics and problem solving skills.
– Attention to detail."
"[Lowongan Kerja] Full Stack Developer
- job post",PT. Rajawali Konsulindo,Jakarta,None,Temporary,"Kami adalah perusahaan yang inovatif dalam pengembangan aplikasi berbasis web, dan kami sedang mencari Full Stack Developer yang siap bergabung dengan tim kami. Jika Anda kreatif, antusias mengikuti perkembangan teknologi digital, dan profesional dalam bekerja, ini kesempatan emas untuk mengembangkan karir Anda!
Tanggung Jawab:
Membangun dan mengembangkan UI yang responsif dan interaktif.
Mengembangkan fitur dan modul fungsional sesuai kebutuhan bisnis.
Berkolaborasi dengan tim desain dan backend untuk memastikan aplikasi berjalan sesuai harapan klien.
Kualifikasi:
Minimal 1 tahun pengalaman sebagai Frontend Developer.
Mahir dalam HTML, CSS, JavaScript, serta REST API.
Pengalaman menggunakan Visual Studio Code.
Familiar dengan framework seperti Bootstrap, Tailwind CSS, jQuery, Alpine.js, React, atau Next.js.
Pemahaman tentang desain UI/UX.
Pengalaman dengan Git dan version control.
Pengetahuan dasar tentang Node.js dan Electron.js.
Familiar dengan framework backend seperti CodeIgniter 3/4.
Pengalaman bekerja dengan MySQL.
Mampu bekerja secara individu maupun dalam tim.
Keahlian Non-Teknis:
Problem-solving yang handal.
Kemampuan komunikasi dan kolaborasi yang baik.
Pemikiran kreatif dan analitis.
Cepat belajar dan adaptif.
Passionate dalam web development.
Keuntungan:
Kesempatan mengembangkan karir di dunia digital.
Tim yang mendukung pengembangan skill dan profesionalisme.
Fleksibilitas dalam berinovasi.
Persyaratan Tambahan:
Bersedia bekerja di hari Sabtu.
Pengalaman minimal 1 tahun dalam siklus hidup proyek IT dan Full Stack Development.
Jika Anda memiliki passion dalam dunia pengembangan web dan memenuhi kriteria di atas, segera kirimkan lamaran Anda!
Tipe Pekerjaan: Full-time
Bergabunglah bersama kami dan jadilah bagian dari inovasi digital masa depan!
Job Types: Full-time, Trial period contract
Contract length: 6 months
Application Deadline: 10/01/2024"
"Full-Stack Developer
- job post",PT Deptech Digital Indonesia,Jakarta,None,Full-time,"Full-Stack Developer
Diploma or Bachelor Degree in COmputer Science, Information Technology or related subject
Minimun 2 years experience as a Fullstack Developer
Familiar with UNIX environment
Proficiency in Node Js, React Js, Bootstrap, database NoSQL & Unit tes Jest
Proficiency in HTML5, CSS, Javascript, jQuery
Proficiency in REST API and various system integration
""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang.""
""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money."""
"FULL STACK WEB DEVELOPER
- job post",Pasarpolis,Jakarta,None,Full-time,"Company Description

PT Pasar Polis Indonesia is one of the leading and fast growing insurtech company in Indonesia. Our mission is to become the largest insurtech company working to enable consumers and businesses to be protected. Our vision is to provide insurance for all, and thus, worry free life is possible for Indonesians. PasarPolis.com is proud to be trusted as the first and the only partner for BPJS Ketenagakerjaan free e-registration.



Job Description
Design Modular App
Create Clean & Rapid Backend API's
Implement Intuitive User Interface

Qualifications
Minimum Experience more than 1 Year
Good Knowledge of NodeJS/PHP/JavaScript programming language(s)
The capacity to write clean & correct code for data processing
Great eyes for detail, & strong sense of responsibility
The ambition to develop, well written & design software
The apiration to work with others to solve complex problem"
"Web/ Software Developer
- job post",ITConnexion,Jakarta,None,None,This Web / Software Developer role is best suited to those who with at least 2-year experience in web / mobile application development. This role would also suit someone with front-end web experience and is aiming to become a full-stack web developer. Please note that excellent English language skill is a must.
